step,|phi|,Q_L,A_L,S_L,Xi_L,F_LRe,F_LIm,acc,dt
0,64.000000,67.587323,-50.180801,-262.512638,1.029336,1.325331,0.078571,0.468750,0.000000
1,64.000000,84.609545,-38.089516,-303.898242,1.145076,1.325331,0.078571,0.437500,0.000000
2,64.000000,88.975760,-46.080138,-325.605732,-0.164111,1.325331,0.078571,0.359375,0.000000
3,64.000000,91.178184,-59.249236,-345.693948,3.704801,1.325331,0.078571,0.316406,0.000000
4,64.000000,89.971749,-72.316335,-354.970922,0.883383,1.325331,0.078571,0.284375,0.000000
5,64.000000,93.546978,-72.652338,-366.538837,-0.535191,1.325331,0.078571,0.273438,0.000000
6,64.000000,96.233489,-73.447249,-375.773669,-0.423776,1.325331,0.078571,0.247768,0.000000
7,64.000000,97.157235,-80.153211,-385.381666,1.162353,1.325331,0.078571,0.226562,0.000000
8,64.000000,98.239238,-78.371273,-386.998943,4.737337,1.325331,0.078571,0.217014,0.000000
9,64.000000,94.785206,-90.420819,-388.197327,0.951805,1.325331,0.078571,0.206250,0.000000
10,64.000000,94.467743,-97.843900,-394.623066,-2.515002,1.325331,0.078571,0.200284,0.000000
11,64.000000,97.516104,-91.159313,-397.515191,-1.775219,1.325331,0.078571,0.195312,0.000000
12,64.000000,97.105645,-94.064793,-399.131175,-4.471498,1.325331,0.078571,0.186298,0.000000
13,64.000000,97.396106,-94.871296,-400.850188,-1.369747,1.325331,0.078571,0.181920,0.000000
14,64.000000,100.291324,-97.213693,-412.288181,-1.450777,1.325331,0.078571,0.181250,0.000000
15,64.000000,103.574214,-89.864554,-415.252544,1.150608,1.325331,0.078571,0.176758,0.000000
16,64.000000,99.180874,-104.316181,-415.902086,0.348558,1.325331,0.078571,0.177390,0.000000
17,64.000000,103.047177,-94.882565,-418.614820,2.212302,1.325331,0.078571,0.174479,0.000000
18,64.000000,103.229395,-95.583179,-419.887888,1.776294,1.325331,0.078571,0.172697,0.000000
19,64.000000,103.509568,-95.568865,-420.753764,2.071180,1.325331,0.078571,0.165625,0.000000
20,64.000000,101.353400,-108.470508,-426.881605,0.527119,1.325331,0.078571,0.162202,0.000000
21,64.000000,103.600887,-103.482282,-428.954066,-1.641068,1.325331,0.078571,0.159801,0.000000
22,64.000000,102.531700,-107.231357,-429.344191,0.906845,1.325331,0.078571,0.157609,0.000000
23,64.000000,105.475924,-104.313330,-435.675718,1.779972,1.325331,0.078571,0.154297,0.000000
24,64.000000,105.660197,-105.175261,-437.116558,1.753875,1.325331,0.078571,0.148750,0.000000
25,64.000000,105.676269,-101.488402,-433.480193,2.203095,1.325331,0.078571,0.146034,0.000000
26,64.000000,103.759574,-109.192228,-435.162542,0.924518,1.325331,0.078571,0.142940,0.000000
27,64.000000,101.725486,-115.016784,-434.596823,2.106458,1.325331,0.078571,0.141183,0.000000
28,64.000000,101.659309,-117.648569,-437.020706,1.436899,1.325331,0.078571,0.137392,0.000000
29,64.000000,102.803954,-115.526929,-438.495074,1.416739,1.325331,0.078571,0.134896,0.000000
30,64.000000,105.524015,-115.166688,-446.680158,1.394087,1.325331,0.078571,0.133569,0.000000
31,64.000000,106.737475,-120.331750,-455.657417,0.621610,1.325331,0.078571,0.130859,0.000000
32,64.000000,106.686165,-118.665697,-453.830170,0.599680,1.325331,0.078571,0.128314,0.000000
33,64.000000,108.825109,-111.584514,-453.468677,-0.690208,1.325331,0.078571,0.127298,0.000000
34,64.000000,109.033402,-112.362346,-454.900882,0.456279,1.325331,0.078571,0.125446,0.000000
35,64.000000,109.199899,-110.043908,-453.105510,-0.099464,1.325331,0.078571,0.124132,0.000000
36,64.000000,110.993253,-108.837337,-457.532924,0.587495,1.325331,0.078571,0.121622,0.000000
37,64.000000,109.875517,-111.322121,-456.506237,-0.639431,1.325331,0.078571,0.120477,0.000000
38,64.000000,110.289444,-110.902339,-457.386847,-1.286620,1.325331,0.078571,0.118990,0.000000
39,64.000000,107.465496,-117.409973,-455.022785,-0.228328,1.325331,0.078571,0.118750,0.000000
40,64.000000,107.644702,-118.784516,-456.960321,-0.652620,1.325331,0.078571,0.116997,0.000000
41,64.000000,107.623896,-117.279067,-455.389509,-1.618873,1.325331,0.078571,0.116071,0.000000
42,64.000000,109.800342,-111.250445,-456.198391,-1.969835,1.325331,0.078571,0.115189,0.000000
43,64.000000,112.055457,-107.045743,-459.078345,-0.586662,1.325331,0.078571,0.115057,0.000000
44,64.000000,110.758369,-110.865382,-458.823059,0.469661,1.325331,0.078571,0.113889,0.000000
45,64.000000,111.549218,-112.772728,-463.214931,1.138703,1.325331,0.078571,0.112092,0.000000
46,64.000000,109.648209,-112.402223,-456.872231,0.172369,1.325331,0.078571,0.111037,0.000000
47,64.000000,107.448244,-113.170207,-450.728822,-0.972137,1.325331,0.078571,0.112305,0.000000
48,64.000000,109.785795,-108.997077,-453.899325,0.302488,1.325331,0.078571,0.111607,0.000000
49,64.000000,106.629636,-118.500195,-453.487075,-0.012071,1.325331,0.078571,0.111250,0.000000
50,64.000000,105.934424,-118.524817,-451.327624,-0.309293,1.325331,0.078571,0.110294,0.000000
51,64.000000,107.867583,-111.291927,-450.167932,-0.324349,1.325331,0.078571,0.109675,0.000000
52,64.000000,105.709475,-115.512167,-447.608277,-1.079980,1.325331,0.078571,0.109375,0.000000
53,64.000000,103.759768,-122.502297,-448.473221,-1.905432,1.325331,0.078571,0.108796,0.000000
54,64.000000,105.068805,-116.588827,-446.672212,-1.514726,1.325331,0.078571,0.109375,0.000000
55,64.000000,105.928610,-115.995877,-448.780420,-1.373676,1.325331,0.078571,0.107980,0.000000
56,64.000000,107.046521,-117.008993,-453.305557,-0.395348,1.325331,0.078571,0.108553,0.000000
57,64.000000,108.148084,-113.938099,-453.695325,-1.587757,1.325331,0.078571,0.107759,0.000000
58,64.000000,108.168766,-113.599123,-453.421324,-1.609983,1.325331,0.078571,0.107256,0.000000
59,64.000000,107.898517,-114.942046,-453.915233,-1.617872,1.325331,0.078571,0.106771,0.000000
60,64.000000,109.973663,-108.315398,-453.807849,-2.341667,1.325331,0.078571,0.106045,0.000000
61,64.000000,110.573975,-110.350858,-457.729245,-1.798586,1.325331,0.078571,0.105343,0.000000
62,64.000000,110.613875,-108.938238,-456.441977,-0.825447,1.325331,0.078571,0.104415,0.000000
63,64.000000,110.350329,-113.009643,-459.685425,-1.543814,1.325331,0.078571,0.103271,0.000000
64,64.000000,110.940186,-118.045113,-466.573987,-2.155446,1.325331,0.078571,0.103846,0.000000
65,64.000000,110.385207,-118.894708,-465.680062,-2.228877,1.325331,0.078571,0.103930,0.000000
66,64.000000,110.673139,-121.181233,-468.871153,-1.884148,1.325331,0.078571,0.104244,0.000000
67,64.000000,110.795847,-121.253439,-469.328859,-2.497014,1.325331,0.078571,0.103860,0.000000
68,64.000000,111.341662,-124.727163,-474.517310,-1.201945,1.325331,0.078571,0.103261,0.000000
69,64.000000,110.454426,-123.843045,-470.845859,-1.153344,1.325331,0.078571,0.102455,0.000000
