step,|phi|,Q_L,A_L,S_L,Xi_L,F_LRe,F_LIm,acc,dt
21,64.000000,24.342149,-219.054067,-257.290624,-12.251024,4.062949,1.309125,0.215199,0.000000
22,64.000000,23.954169,-234.894285,-272.521405,0.963063,4.062949,1.309125,0.218071,0.000000
23,64.000000,24.361327,-236.885269,-275.151952,0.663512,4.062949,1.309125,0.215495,0.000000
24,64.000000,22.488479,-245.491084,-280.815905,2.787453,4.062949,1.309125,0.211875,0.000000
25,64.000000,24.021561,-243.834206,-281.567186,1.081723,4.062949,1.309125,0.209736,0.000000
26,64.000000,24.957782,-241.272819,-280.476411,1.007884,4.062949,1.309125,0.208912,0.000000
27,64.000000,25.917277,-246.447512,-287.158276,-0.411046,4.062949,1.309125,0.203683,0.000000
28,64.000000,24.251193,-251.621794,-289.715479,1.597674,4.062949,1.309125,0.204741,0.000000
29,64.000000,26.271093,-242.148888,-283.415423,2.205486,4.062949,1.309125,0.202083,1.000000
30,64.000000,25.565960,-251.114563,-291.273479,15.785658,4.062949,1.309125,0.198085,1.000000
31,64.000000,28.883739,-246.157739,-291.528211,15.941501,4.062949,1.309125,0.194824,1.000000
32,64.000000,31.579610,-242.332085,-291.937220,16.272214,4.062949,1.309125,0.193655,1.000000
33,64.000000,32.031211,-241.381623,-291.696131,16.647211,4.062949,1.309125,0.190717,1.000000
34,64.000000,31.723189,-237.824810,-287.655479,17.924701,4.062949,1.309125,0.191071,1.000000
35,64.000000,26.090098,-245.213373,-286.195604,18.801059,4.062949,1.309125,0.189670,1.000000
36,64.000000,23.257307,-238.717978,-275.250470,-4.794469,4.062949,1.309125,0.189189,1.000000
37,64.000000,27.184256,-231.774301,-274.475230,-3.843689,4.062949,1.309125,0.187500,1.000000
38,64.000000,26.987300,-234.644020,-277.035573,-6.514901,4.062949,1.309125,0.186699,1.000000
39,64.000000,30.215131,-234.256146,-281.717963,-4.925254,4.062949,1.309125,0.185156,1.000000
40,64.000000,35.446004,-219.275178,-274.953631,-7.949366,4.062949,1.309125,0.183689,1.000000
41,64.000000,35.132250,-217.081331,-272.266940,-6.887841,4.062949,1.309125,0.182292,1.000000
42,64.000000,33.820751,-225.217974,-278.343486,-8.121157,4.062949,1.309125,0.181323,1.000000
43,64.000000,34.323680,-224.973595,-278.889106,-8.939307,4.062949,1.309125,0.181463,1.000000
44,64.000000,32.868117,-224.826323,-276.455440,-20.387664,4.062949,1.309125,0.179861,1.000000
45,64.000000,32.730821,-227.525632,-278.939085,-18.724510,4.062949,1.309125,0.179688,1.000000
46,64.000000,31.830183,-229.115671,-279.114405,-19.104170,4.062949,1.309125,0.177527,1.000000
47,64.000000,33.371807,-229.615851,-282.036163,-21.530020,4.062949,1.309125,0.177734,1.000000
48,64.000000,33.797591,-225.562420,-278.651553,-21.523600,4.062949,1.309125,0.175702,1.000000
49,64.000000,28.719784,-236.931392,-282.044323,-19.843068,4.062949,1.309125,0.175937,1.000000
50,64.000000,19.966617,-257.171954,-288.535442,-23.348333,4.062949,1.309125,0.177083,1.000000
51,64.000000,15.445153,-266.320436,-290.581625,-23.877016,4.062949,1.309125,0.176082,1.000000
52,64.000000,17.972857,-261.535408,-289.767106,-23.637260,4.062949,1.309125,0.177182,1.000000
53,64.000000,20.218357,-258.394618,-290.153539,-24.170124,4.062949,1.309125,0.177373,1.000000
54,64.000000,25.445873,-241.689057,-281.659340,-23.733872,4.062949,1.309125,0.176705,1.000000
55,64.000000,23.057924,-250.008397,-286.227699,-23.924909,4.062949,1.309125,0.175502,1.000000
56,64.000000,20.559374,-259.548767,-291.843356,-2.772679,4.062949,1.309125,0.176809,1.000000
57,64.000000,16.545142,-266.444582,-292.433631,-2.647939,4.062949,1.309125,0.175647,1.000000
58,64.000000,16.978925,-275.035045,-301.705478,-2.364437,4.062949,1.309125,0.173994,1.000000
59,64.000000,16.615028,-276.166023,-302.264848,-0.786819,4.062949,1.309125,0.172135,1.000000
60,64.000000,18.138836,-274.094649,-302.587067,-2.365484,4.062949,1.309125,0.171363,1.000000
61,64.000000,18.670981,-272.506392,-301.834700,-1.918867,4.062949,1.309125,0.169607,1.000000
62,64.000000,17.827020,-267.107764,-295.110382,-3.155471,4.062949,1.309125,0.168899,1.000000
63,64.000000,17.148165,-268.001992,-294.938266,-1.405816,4.062949,1.309125,0.168457,1.000000
64,64.000000,22.139103,-260.493323,-295.269344,-2.159280,4.062949,1.309125,0.168510,1.000000
65,64.000000,21.183226,-263.046463,-296.320997,-2.899645,4.062949,1.309125,0.167140,1.000000
66,64.000000,20.329934,-264.756557,-296.690742,-3.071456,4.062949,1.309125,0.166511,1.000000
67,64.000000,20.499042,-265.913210,-298.113029,-3.085476,4.062949,1.309125,0.165211,1.000000
68,64.000000,20.234699,-273.664016,-305.448607,-0.665670,4.062949,1.309125,0.164855,1.000000
69,64.000000,19.674169,-270.570689,-301.474802,0.596300,4.062949,1.309125,0.164062,1.000000
70,64.000000,22.461613,-263.017306,-298.299925,-1.869633,4.062949,1.309125,0.164393,1.000000
71,64.000000,21.656546,-267.248422,-301.266445,-2.402027,4.062949,1.309125,0.163628,1.000000
72,64.000000,20.787547,-264.476770,-297.129773,-2.518036,4.062949,1.309125,0.163527,1.000000
73,64.000000,20.257156,-263.458809,-295.278675,-2.158121,4.062949,1.309125,0.162373,1.000000
74,64.000000,16.958204,-275.871157,-302.509042,-2.476292,4.062949,1.309125,0.161250,1.000000
75,64.000000,16.963916,-275.316298,-301.963154,-2.353407,4.062949,1.309125,0.160156,1.000000
76,64.000000,20.526075,-267.348163,-299.590447,-2.233365,4.062949,1.309125,0.159091,1.000000
77,64.000000,13.918074,-286.431043,-308.293503,-4.868131,4.062949,1.309125,0.158654,1.000000
78,64.000000,12.376189,-286.577348,-306.017821,-6.432769,4.062949,1.309125,0.158623,1.000000
79,64.000000,17.072225,-282.422995,-309.239984,0.100679,4.062949,1.309125,0.158008,1.000000
80,64.000000,13.781359,-292.528685,-314.176393,-0.083506,4.062949,1.309125,0.157986,1.000000
81,64.000000,15.877292,-291.334856,-316.274848,2.866594,4.062949,1.309125,0.157584,1.000000
82,64.000000,22.589659,-286.130210,-321.613964,1.824459,4.062949,1.309125,0.157380,1.000000
83,64.000000,22.131137,-287.806739,-322.570248,3.567727,4.062949,1.309125,0.156436,1.000000
84,64.000000,19.951021,-293.142155,-324.481145,7.874279,4.062949,1.309125,0.155882,1.000000
85,64.000000,20.398707,-293.402321,-325.444535,9.306745,4.062949,1.309125,0.154978,1.000000
86,64.000000,18.876817,-296.038556,-325.690191,11.384196,4.062949,1.309125,0.154095,1.000000
87,64.000000,16.416521,-301.311911,-327.098922,11.506985,4.062949,1.309125,0.153587,1.000000
88,64.000000,16.334630,-298.620316,-324.278692,13.373528,4.062949,1.309125,0.152739,1.000000
89,64.000000,16.830353,-308.075950,-334.513006,12.948215,4.062949,1.309125,0.152431,1.000000
90,64.000000,16.823010,-307.908079,-334.333601,12.799397,4.062949,1.309125,0.150927,1.000000
91,64.000000,14.345359,-311.381486,-333.915122,10.970583,4.062949,1.309125,0.150306,1.000000
92,64.000000,14.343673,-311.908484,-334.439473,10.783789,4.062949,1.309125,0.149026,1.000000
93,64.000000,15.295232,-307.946209,-331.971904,9.247878,4.062949,1.309125,0.148770,1.000000
94,64.000000,13.454692,-314.489390,-335.623971,12.347614,4.062949,1.309125,0.148520,1.000000
95,64.000000,13.673436,-317.541672,-339.019856,11.621067,4.062949,1.309125,0.148275,1.000000
96,64.000000,15.256065,-310.292034,-334.256205,8.441783,4.062949,1.309125,0.148196,1.000000
97,64.000000,15.177641,-311.179387,-335.020369,8.616251,4.062949,1.309125,0.147321,1.000000
98,64.000000,14.614487,-309.778423,-332.734806,5.065620,4.062949,1.309125,0.147569,1.000000
99,64.000000,13.790563,-313.664193,-335.326358,4.697827,4.062949,1.309125,0.147344,1.000000
100,64.000000,14.129713,-311.771156,-333.966058,5.604289,4.062949,1.309125,0.146504,1.000000
101,64.000000,14.923749,-307.816060,-331.258229,6.038689,4.062949,1.309125,0.146293,1.000000
102,64.000000,16.316107,-300.862264,-326.491545,6.659298,4.062949,1.309125,0.145783,1.000000
103,64.000000,15.603693,-304.205760,-328.715984,8.638294,4.062949,1.309125,0.146034,1.000000
104,64.000000,15.808072,-300.392194,-325.223456,8.917301,4.062949,1.309125,0.145238,1.000000
105,64.000000,17.742041,-294.834679,-322.703812,10.157720,4.062949,1.309125,0.144752,1.000000
106,64.000000,19.694736,-291.967129,-322.903548,9.575348,4.062949,1.309125,0.143984,1.000000
107,64.000000,20.110075,-292.193202,-323.782035,9.065336,4.062949,1.309125,0.143374,1.000000
108,64.000000,20.331318,-291.113612,-323.049972,9.561055,4.062949,1.309125,0.142489,1.000000
109,64.000000,19.376751,-288.183533,-318.620463,11.634797,4.062949,1.309125,0.142472,1.000000
110,64.000000,18.850283,-298.049929,-327.659885,12.879019,4.062949,1.309125,0.142314,1.000000
111,64.000000,18.599672,-302.224272,-331.440568,12.181543,4.062949,1.309125,0.141881,1.000000
112,64.000000,18.673437,-299.407483,-328.739650,22.635366,4.062949,1.309125,0.141731,1.000000
113,64.000000,16.178115,-306.888312,-332.300836,22.928775,4.062949,1.309125,0.141447,1.000000
114,64.000000,16.150176,-309.906053,-335.274690,21.060185,4.062949,1.309125,0.140897,1.000000
115,64.000000,15.643408,-315.978883,-340.551492,20.927829,4.062949,1.309125,0.141029,1.000000
116,64.000000,16.209249,-315.966789,-341.428218,21.524093,4.062949,1.309125,0.140625,1.000000
117,64.000000,16.708534,-312.050166,-338.295870,21.376800,4.062949,1.309125,0.140625,1.000000
118,64.000000,17.160686,-306.973622,-333.929565,21.564235,4.062949,1.309125,0.140100,1.000000
119,64.000000,18.397023,-304.108081,-333.006058,26.999204,4.062949,1.309125,0.139974,1.000000
120,64.000000,18.537381,-305.399703,-334.518153,26.556320,4.062949,1.309125,0.139334,1.000000
121,64.000000,16.199721,-309.892183,-335.338646,28.258496,4.062949,1.309125,0.138960,1.000000
122,64.000000,17.702832,-308.179076,-335.986619,1.371933,4.062949,1.309125,0.138465,1.000000
123,64.000000,18.005504,-309.502459,-337.785438,1.485151,4.062949,1.309125,0.137853,1.000000
124,64.000000,17.963071,-313.194973,-341.411299,2.553622,4.062949,1.309125,0.137250,1.000000
125,64.000000,18.741573,-306.664102,-336.103295,1.018166,4.062949,1.309125,0.136905,1.000000
126,64.000000,19.917671,-311.866620,-343.153225,2.139569,4.062949,1.309125,0.136442,1.000000
127,64.000000,19.485712,-315.978560,-346.586645,1.048896,4.062949,1.309125,0.136108,1.000000
128,64.000000,19.701981,-314.551269,-345.499068,0.154198,4.062949,1.309125,0.135417,1.000000
129,64.000000,17.543999,-307.932055,-335.490104,1.643454,4.062949,1.309125,0.135216,1.000000
130,64.000000,19.516763,-304.464047,-335.120907,0.906126,4.062949,1.309125,0.134661,1.000000
131,64.000000,18.130734,-304.899577,-333.379267,0.911944,4.062949,1.309125,0.134470,1.000000
132,64.000000,16.277016,-307.573731,-333.141609,1.569513,4.062949,1.309125,0.134281,1.000000
133,64.000000,16.524181,-304.662331,-330.618454,3.231371,4.062949,1.309125,0.134328,1.000000
134,64.000000,19.063097,-301.271451,-331.215693,-31.293110,4.062949,1.309125,0.133796,1.000000
135,64.000000,17.917528,-299.007166,-327.151953,-30.407684,4.062949,1.309125,0.133387,1.000000
136,64.000000,18.487397,-294.679382,-323.719317,-29.324610,4.062949,1.309125,0.132984,1.000000
137,64.000000,21.055514,-289.794222,-322.868146,-29.398307,4.062949,1.309125,0.132473,1.000000
138,64.000000,18.702031,-294.855473,-324.232555,-28.057178,4.062949,1.309125,0.131969,1.000000
139,64.000000,17.020708,-306.341488,-333.077554,-28.572405,4.062949,1.309125,0.131920,1.000000
140,64.000000,15.376612,-306.243113,-330.396639,5.970874,4.062949,1.309125,0.131871,1.000000
141,64.000000,15.457911,-304.634622,-328.915852,6.297183,4.062949,1.309125,0.131382,1.000000
142,64.000000,14.769899,-299.863203,-323.063707,7.206289,4.062949,1.309125,0.130791,1.000000
143,64.000000,14.993448,-301.345718,-324.897371,-12.020200,4.062949,1.309125,0.130751,1.000000
144,64.000000,14.478717,-301.164377,-323.907493,-13.043853,4.062949,1.309125,0.130711,1.000000
145,64.000000,13.534511,-302.648734,-323.908695,-11.910883,4.062949,1.309125,0.130458,1.000000
146,64.000000,13.682465,-295.946910,-317.439276,28.820353,4.062949,1.309125,0.130421,1.000000
147,64.000000,18.193679,-286.557392,-315.135957,25.626748,4.062949,1.309125,0.130279,1.000000
148,64.000000,14.216163,-297.279052,-319.609749,27.327726,4.062949,1.309125,0.129929,1.000000
149,64.000000,16.477831,-296.885740,-322.769057,28.282185,4.062949,1.309125,0.129896,1.000000
150,64.000000,17.456574,-299.861537,-327.282260,26.771407,4.062949,1.309125,0.129553,1.000000
151,64.000000,17.481021,-297.644199,-325.103323,27.210956,4.062949,1.309125,0.129420,1.000000
152,64.000000,17.048558,-305.698139,-332.477953,12.618163,4.062949,1.309125,0.129493,1.000000
153,64.000000,16.582774,-297.067189,-323.115350,11.055113,4.062949,1.309125,0.129566,1.000000
154,64.000000,16.727882,-304.148315,-330.424410,12.500627,4.062949,1.309125,0.129335,1.000000
155,64.000000,16.653594,-304.640563,-330.799968,11.544216,4.062949,1.309125,0.129207,1.000000
156,64.000000,16.150865,-305.147770,-330.517490,10.883218,4.062949,1.309125,0.128682,1.000000
157,64.000000,15.925066,-308.358468,-333.373503,10.685038,4.062949,1.309125,0.128066,1.000000
158,64.000000,16.764101,-314.558644,-340.891633,11.219049,4.062949,1.309125,0.127948,1.000000
159,64.000000,16.804981,-317.713646,-344.110849,9.938105,4.062949,1.309125,0.127637,1.000000
160,64.000000,16.809055,-321.079882,-347.483483,9.029758,4.062949,1.309125,0.127523,1.000000
161,64.000000,15.639326,-318.982755,-343.548952,10.106343,4.062949,1.309125,0.127122,1.000000
162,64.000000,15.209346,-314.101520,-337.992305,10.344675,4.062949,1.309125,0.126725,1.000000
163,64.000000,15.388478,-316.978976,-341.151141,11.547468,4.062949,1.309125,0.126334,1.000000
164,64.000000,14.920930,-316.095921,-339.533664,11.277737,4.062949,1.309125,0.126136,1.000000
165,64.000000,15.098207,-316.088066,-339.804273,12.588395,4.062949,1.309125,0.125941,1.000000
166,64.000000,15.233914,-316.343625,-340.273001,13.031503,4.062949,1.309125,0.125374,1.000000
167,64.000000,14.937229,-316.409339,-339.872683,12.822286,4.062949,1.309125,0.125372,1.000000
168,64.000000,17.589317,-309.709076,-337.338310,11.053142,4.062949,1.309125,0.125370,1.000000
169,64.000000,17.144025,-310.509440,-337.439212,11.852022,4.062949,1.309125,0.125092,1.000000
170,64.000000,16.734127,-312.209824,-338.495730,12.538612,4.062949,1.309125,0.124726,1.000000
171,64.000000,17.555056,-310.703953,-338.279371,13.276363,4.062949,1.309125,0.124546,1.000000
172,64.000000,17.178757,-305.336120,-332.320448,13.512485,4.062949,1.309125,0.124639,1.000000
173,64.000000,17.167009,-303.605347,-330.571221,15.337902,4.062949,1.309125,0.124551,1.000000
174,64.000000,17.521319,-303.854463,-331.376886,15.198431,4.062949,1.309125,0.124018,1.000000
175,64.000000,16.398831,-305.671060,-331.430284,15.808866,4.062949,1.309125,0.124023,1.000000
176,64.000000,16.252479,-310.085442,-335.614777,15.149533,4.062949,1.309125,0.123588,1.000000
177,64.000000,17.111312,-304.966495,-331.844882,14.996492,4.062949,1.309125,0.123420,1.000000
178,64.000000,15.176045,-304.403549,-328.242024,14.965918,4.062949,1.309125,0.123429,1.000000
179,64.000000,15.089155,-306.057002,-329.758992,15.048550,4.062949,1.309125,0.123177,1.000000
180,64.000000,16.041606,-305.324487,-330.522583,14.470925,4.062949,1.309125,0.122842,1.000000
181,64.000000,16.819911,-306.995793,-333.416447,-6.951583,4.062949,1.309125,0.122424,1.000000
182,64.000000,18.703955,-302.721601,-332.101705,-7.754311,4.062949,1.309125,0.122353,1.000000
183,64.000000,18.855555,-303.028979,-332.647216,-8.990108,4.062949,1.309125,0.122028,1.000000
184,64.000000,16.925141,-306.281343,-332.867291,-9.526130,4.062949,1.309125,0.121791,1.000000
185,64.000000,17.471012,-312.086486,-339.529888,-8.568748,4.062949,1.309125,0.121556,1.000000
186,64.000000,16.934915,-312.538432,-339.139734,-10.325920,4.062949,1.309125,0.121240,1.000000
187,64.000000,17.825515,-309.094834,-337.095087,-11.161293,4.062949,1.309125,0.121011,1.000000
188,64.000000,17.395336,-311.857331,-339.181861,-8.823100,4.062949,1.309125,0.121114,1.000000
189,64.000000,16.934510,-313.665026,-340.265691,-9.319522,4.062949,1.309125,0.120970,1.000000
190,64.000000,15.080201,-313.376423,-337.064347,-9.864706,4.062949,1.309125,0.120746,1.000000
191,64.000000,16.299152,-314.991247,-340.593896,-9.591616,4.062949,1.309125,0.120687,1.000000
192,64.000000,15.805686,-314.594710,-339.422223,-9.502509,4.062949,1.309125,0.120628,1.000000
193,64.000000,15.797500,-316.067409,-340.882063,-8.298795,4.062949,1.309125,0.120409,1.000000
194,64.000000,15.403245,-315.888717,-340.084077,-9.181400,4.062949,1.309125,0.120192,1.000000
195,64.000000,16.586755,-321.677415,-347.731829,-9.465162,4.062949,1.309125,0.120297,1.000000
196,64.000000,16.702034,-319.070790,-345.306283,-10.135347,4.062949,1.309125,0.120003,1.000000
197,64.000000,16.930655,-317.315339,-343.909950,-12.428235,4.062949,1.309125,0.119792,1.000000
198,64.000000,17.259227,-314.339173,-341.449903,-12.258731,4.062949,1.309125,0.119582,1.000000
199,64.000000,16.431343,-318.507120,-344.317413,-13.109005,4.062949,1.309125,0.119531,1.000000
200,64.000000,16.702575,-314.225164,-340.461507,-12.930315,4.062949,1.309125,0.119403,1.000000
201,64.000000,16.580853,-318.029235,-344.074378,-12.890372,4.062949,1.309125,0.119121,1.000000
202,64.000000,16.681383,-316.806990,-343.010046,-12.832568,4.062949,1.309125,0.118765,1.000000
203,64.000000,15.384070,-315.842035,-340.007275,-2.897105,4.062949,1.309125,0.118796,1.000000
204,64.000000,14.712814,-309.184389,-332.295223,-3.657936,4.062949,1.309125,0.118750,1.000000
205,64.000000,16.083046,-299.892399,-325.155588,-4.261098,4.062949,1.309125,0.118780,1.000000
206,64.000000,18.515753,-295.742922,-324.827399,-3.352395,4.062949,1.309125,0.118584,1.000000
207,64.000000,18.383514,-294.134851,-323.011608,-1.628732,4.062949,1.309125,0.118540,1.000000
208,64.000000,18.466326,-297.037193,-326.044029,-1.016752,4.062949,1.309125,0.118346,1.000000
209,64.000000,18.389188,-298.819674,-327.705344,-2.364001,4.062949,1.309125,0.118304,1.000000
210,64.000000,17.687845,-301.779202,-329.563204,-4.103846,4.062949,1.309125,0.118261,1.000000
211,64.000000,17.307454,-304.151897,-331.338383,-3.795471,4.062949,1.309125,0.117851,2.000000
212,64.000000,17.511250,-303.662509,-331.169116,-4.583786,4.062949,1.309125,0.117664,2.000000
213,64.000000,18.527190,-298.664498,-327.766939,-6.401532,4.062949,1.309125,0.117699,2.000000
214,64.000000,16.971647,-298.838742,-325.497742,-6.656536,4.062949,1.309125,0.117878,2.000000
215,64.000000,16.937728,-306.116826,-332.722547,-3.977189,4.062949,1.309125,0.117766,2.000000
216,64.000000,17.193196,-302.174564,-329.181573,-4.129157,4.062949,1.309125,0.117440,2.000000
217,64.000000,16.947355,-304.023049,-330.643893,-4.526175,4.062949,1.309125,0.117116,2.000000
218,64.000000,15.084983,-305.338940,-329.034376,-3.906632,4.062949,1.309125,0.117080,2.000000
219,64.000000,17.824087,-298.147609,-326.145620,-3.082562,4.062949,1.309125,0.116974,2.000000
220,64.000000,18.326257,-293.101954,-321.888771,-2.630310,4.062949,1.309125,0.116940,2.000000
221,64.000000,16.887855,-292.627620,-319.155002,-3.766706,4.062949,1.309125,0.116695,2.000000
222,64.000000,19.085566,-286.996635,-316.976172,-2.248709,4.062949,1.309125,0.116592,2.000000
223,64.000000,19.023686,-286.099403,-315.981739,-2.535262,4.062949,1.309125,0.116281,2.000000
224,64.000000,15.354604,-290.227083,-314.346039,3.326315,4.062949,1.309125,0.116528,2.000000
225,64.000000,16.345198,-288.217435,-313.892411,4.660286,4.062949,1.309125,0.116634,2.000000
226,64.000000,13.967578,-294.194669,-316.134889,6.170508,4.062949,1.309125,0.116396,2.000000
227,64.000000,14.056550,-291.210944,-313.290921,6.069145,4.062949,1.309125,0.116022,2.000000
228,64.000000,17.093417,-290.291849,-317.142126,4.239960,4.062949,1.309125,0.116198,2.000000
229,64.000000,14.910343,-300.505833,-323.926946,3.517456,4.062949,1.309125,0.116236,2.000000
230,64.000000,18.638210,-294.680311,-323.957142,2.673890,4.062949,1.309125,0.116342,2.000000
231,64.000000,17.422595,-304.513261,-331.880610,1.699749,4.062949,1.309125,0.116312,2.000000
232,64.000000,18.539109,-301.210565,-330.331729,1.682260,4.062949,1.309125,0.116215,2.000000
233,64.000000,16.104716,-308.683231,-333.980460,2.873084,4.062949,1.309125,0.116186,2.000000
234,64.000000,16.160002,-308.026874,-333.410945,2.962493,4.062949,1.309125,0.115957,2.000000
235,64.000000,17.498431,-306.639423,-334.125894,-3.043105,4.062949,1.309125,0.116062,2.000000
236,64.000000,17.507415,-312.108761,-339.609344,8.603690,4.062949,1.309125,0.115902,2.000000
237,64.000000,18.273025,-305.118872,-333.822073,-17.472232,4.062949,1.309125,0.115874,2.000000
238,64.000000,15.624443,-312.625428,-337.168246,-35.790552,4.062949,1.309125,0.115913,2.000000
239,64.000000,13.831947,-323.144264,-344.871435,31.666068,4.062949,1.309125,0.115755,2.000000
240,64.000000,10.847944,-326.523526,-343.563437,32.071401,4.062949,1.309125,0.115469,2.000000
241,64.000000,6.713080,-331.739314,-342.284195,33.810108,4.062949,1.309125,0.115315,2.000000
242,64.000000,10.176814,-321.322874,-337.308576,31.372429,4.062949,1.309125,0.115355,2.000000
243,64.000000,7.621071,-322.273489,-334.244639,32.323489,4.062949,1.309125,0.115266,2.000000
244,64.000000,7.749040,-320.548099,-332.720263,31.986964,4.062949,1.309125,0.114923,2.000000
245,64.000000,8.311716,-319.513323,-332.569336,31.196308,4.062949,1.309125,0.115028,2.000000
246,64.000000,8.310081,-317.929206,-330.982651,30.306561,4.062949,1.309125,0.114689,2.000000
247,64.000000,8.164870,-319.981546,-332.806893,29.715838,4.062949,1.309125,0.114415,2.000000
248,64.000000,6.383481,-318.685583,-328.712731,30.213519,4.062949,1.309125,0.114207,2.000000
249,64.000000,6.545435,-318.450377,-328.731922,28.923066,4.062949,1.309125,0.113937,2.000000
250,64.000000,6.149546,-317.937512,-327.597197,29.618574,4.062949,1.309125,0.113795,2.000000
251,64.000000,6.084280,-317.416388,-326.973553,31.782044,4.062949,1.309125,0.113777,2.000000
252,64.000000,6.616490,-314.381875,-324.775032,29.429491,4.062949,1.309125,0.113636,2.000000
253,64.000000,6.012107,-316.101693,-325.545489,30.852903,4.062949,1.309125,0.113743,2.000000
254,64.000000,5.941558,-316.428453,-325.761431,31.119060,4.062949,1.309125,0.113480,2.000000
255,64.000000,5.373132,-319.301657,-327.741753,30.947704,4.062949,1.309125,0.113403,2.000000
256,64.000000,5.241275,-319.085895,-327.318871,30.883627,4.062949,1.309125,0.113144,2.000000
257,64.000000,5.222904,-323.717206,-331.921325,35.864798,4.062949,1.309125,0.113130,2.000000
258,64.000000,4.794593,-326.277613,-333.808941,36.318803,4.062949,1.309125,0.112874,2.000000
259,64.000000,4.727557,-327.945997,-335.372026,34.647846,4.062949,1.309125,0.112981,2.000000
260,64.000000,4.891047,-325.278267,-332.961106,34.356988,4.062949,1.309125,0.112847,2.000000
261,64.000000,5.468312,-326.146341,-334.735946,33.070348,4.062949,1.309125,0.112715,2.000000
262,64.000000,8.275310,-317.080606,-330.079433,31.825948,4.062949,1.309125,0.112643,2.000000
263,64.000000,8.239177,-317.139138,-330.081207,32.447028,4.062949,1.309125,0.112571,2.000000
264,64.000000,7.929568,-317.229015,-329.684752,33.519281,4.062949,1.309125,0.112441,2.000000
265,64.000000,8.716283,-318.206520,-331.898026,34.666218,4.062949,1.309125,0.112606,2.000000
266,64.000000,8.172403,-316.990104,-329.827285,35.121648,4.062949,1.309125,0.112594,2.000000
267,64.000000,6.072001,-326.022484,-335.560361,35.650362,4.062949,1.309125,0.112523,2.000000
268,64.000000,5.982497,-323.275635,-332.672919,34.414236,4.062949,1.309125,0.112395,2.000000
269,64.000000,5.432288,-323.110810,-331.643828,33.370312,4.062949,1.309125,0.112269,2.000000
270,64.000000,5.311298,-327.962274,-336.305240,33.158297,4.062949,1.309125,0.112258,2.000000
271,64.000000,5.837805,-325.725398,-334.895401,32.756736,4.062949,1.309125,0.112305,2.000000
272,64.000000,5.875147,-321.944678,-331.173338,31.527177,4.062949,1.309125,0.112580,2.000000
273,64.000000,6.293505,-320.873356,-330.759171,29.020571,4.062949,1.309125,0.112682,2.000000
274,64.000000,6.126896,-323.122101,-332.746207,29.797672,4.062949,1.309125,0.112443,2.000000
275,64.000000,5.971016,-323.873537,-333.252786,29.500324,4.062949,1.309125,0.112375,2.000000
276,64.000000,5.417605,-329.209695,-337.719649,30.073468,4.062949,1.309125,0.112816,2.000000
277,64.000000,4.848356,-330.733138,-338.348918,31.062743,4.062949,1.309125,0.112579,2.000000
278,64.000000,4.631880,-332.880305,-340.156045,31.577511,4.062949,1.309125,0.112399,2.000000
279,64.000000,4.971469,-331.489620,-339.298785,31.155919,4.062949,1.309125,0.112388,2.000000
280,64.000000,4.928102,-333.051731,-340.792776,31.978870,4.062949,1.309125,0.112211,2.000000
