step,|phi|,Q_L,A_L,S_L,Xi_L,F_LRe,F_LIm,acc,dt
22,16.000000,28.954267,-23.060864,-114.023377,-0.083606,0.809280,-0.737422,0.133152,0.000000
23,16.000000,28.158540,-24.191539,-112.654201,-0.128377,0.809280,-0.737422,0.130208,0.000000
24,16.000000,28.158540,-24.191539,-112.654201,-0.128377,0.809280,-0.737422,0.125000,0.000000
25,16.000000,28.158540,-24.191539,-112.654201,-0.128377,0.809280,-0.737422,0.120192,0.000000
26,16.000000,28.099043,-23.133167,-111.408915,-1.226450,0.809280,-0.737422,0.122685,0.000000
27,16.000000,28.267998,-24.507311,-113.313848,-0.625963,0.809280,-0.737422,0.127232,0.000000
28,16.000000,29.943937,-24.330881,-118.402535,-0.287190,0.809280,-0.737422,0.129310,0.000000
29,16.000000,29.341031,-26.765313,-118.942879,0.406401,0.809280,-0.737422,0.127083,0.000000
30,16.000000,29.341031,-26.765313,-118.942879,0.406401,0.809280,-0.737422,0.122984,0.000000
31,16.000000,28.616086,-27.510915,-117.411002,0.224678,0.809280,-0.737422,0.123047,0.000000
32,16.000000,29.629403,-29.458346,-122.541861,0.922445,0.809280,-0.737422,0.125000,0.000000
33,16.000000,29.629403,-29.458346,-122.541861,0.922445,0.809280,-0.737422,0.121324,0.000000
34,16.000000,29.629403,-29.458346,-122.541861,0.922445,0.809280,-0.737422,0.117857,0.000000
35,16.000000,28.283047,-31.486895,-120.340707,0.828397,0.809280,-0.737422,0.116319,0.000000
36,16.000000,28.283047,-31.486895,-120.340707,0.828397,0.809280,-0.737422,0.113176,0.000000
37,16.000000,26.861377,-30.124906,-114.512410,1.270662,0.809280,-0.737422,0.111842,0.000000
38,16.000000,29.427786,-21.771406,-114.221521,0.231764,0.809280,-0.737422,0.113782,0.000000
39,16.000000,28.110865,-24.030334,-112.343220,0.287042,0.809280,-0.737422,0.114062,0.000000
40,16.000000,27.507331,-30.852107,-117.268937,0.545222,0.809280,-0.737422,0.114329,0.000000
41,16.000000,27.926359,-28.596726,-116.329970,0.681844,0.809280,-0.737422,0.114583,0.000000
42,16.000000,27.856151,-27.111504,-114.624184,1.318785,0.809280,-0.737422,0.114826,0.000000
43,16.000000,27.856151,-27.111504,-114.624184,1.318785,0.809280,-0.737422,0.112216,0.000000
44,16.000000,27.856151,-27.111504,-114.624184,1.318785,0.809280,-0.737422,0.109722,0.000000
45,16.000000,28.260692,-28.067425,-116.851008,0.975797,0.809280,-0.737422,0.112772,0.000000
46,16.000000,28.012301,-31.800531,-119.803769,1.181136,0.809280,-0.737422,0.113032,0.000000
47,16.000000,27.855226,-30.903747,-118.413521,1.285769,0.809280,-0.737422,0.111979,1.000000
48,16.000000,27.855226,-30.903747,-118.413521,1.285769,0.809280,-0.737422,0.109694,1.000000
49,16.000000,27.855226,-30.903747,-118.413521,1.285769,0.809280,-0.737422,0.107500,1.000000
50,16.000000,28.464688,-28.185254,-117.609709,-0.065665,0.809280,-0.737422,0.106618,1.000000
51,16.000000,28.464688,-28.185254,-117.609709,-0.065665,0.809280,-0.737422,0.104567,1.000000
52,16.000000,28.464688,-28.185254,-117.609709,-0.065665,0.809280,-0.737422,0.102594,1.000000
53,16.000000,28.342164,-30.011993,-119.051526,-0.367851,0.809280,-0.737422,0.103009,1.000000
54,16.000000,27.821016,-31.380038,-118.782339,0.008911,0.809280,-0.737422,0.103409,1.000000
55,16.000000,28.892246,-25.690300,-116.457968,-0.670702,0.809280,-0.737422,0.104911,1.000000
56,16.000000,28.550139,-26.557578,-116.250484,-0.784943,0.809280,-0.737422,0.104167,1.000000
57,16.000000,28.917565,-26.241062,-117.088271,-0.790168,0.809280,-0.737422,0.103448,1.000000
58,16.000000,28.917565,-26.241062,-117.088271,-0.790168,0.809280,-0.737422,0.101695,1.000000
59,16.000000,27.802079,-26.365726,-113.708534,-1.366392,0.809280,-0.737422,0.102083,1.000000
60,16.000000,27.293939,-27.368035,-113.114473,-1.360321,0.809280,-0.737422,0.101434,1.000000
61,16.000000,28.557262,-24.706046,-114.421329,-1.290702,0.809280,-0.737422,0.101815,1.000000
62,16.000000,29.283717,-25.489035,-117.486547,-1.162250,0.809280,-0.737422,0.102183,1.000000
63,16.000000,27.907465,-22.267995,-109.941881,-0.571243,0.809280,-0.737422,0.102539,1.000000
64,16.000000,27.099519,-30.200964,-115.336615,-1.398365,0.809280,-0.737422,0.103846,1.000000
65,16.000000,28.350356,-26.424697,-115.489968,-1.983795,0.809280,-0.737422,0.103220,1.000000
66,16.000000,27.178870,-29.285551,-114.670488,-1.798158,0.809280,-0.737422,0.104478,1.000000
67,16.000000,26.986462,-29.196898,-113.977370,-1.706111,0.809280,-0.737422,0.103860,1.000000
68,16.000000,27.178774,-31.177637,-116.562274,-1.552385,0.809280,-0.737422,0.103261,1.000000
69,16.000000,27.182130,-31.357612,-116.752792,-1.541231,0.809280,-0.737422,0.102679,1.000000
70,16.000000,27.656142,-26.602028,-113.486360,-0.960822,0.809280,-0.737422,0.102113,1.000000
71,16.000000,27.425056,-28.172723,-114.331077,-2.097524,0.809280,-0.737422,0.103299,1.000000
72,16.000000,27.425056,-28.172723,-114.331077,-2.097524,0.809280,-0.737422,0.101884,1.000000
73,16.000000,28.819105,-27.092333,-117.630222,-2.116446,0.809280,-0.737422,0.103041,1.000000
74,16.000000,28.963285,-24.767115,-115.757960,-2.103534,0.809280,-0.737422,0.102500,1.000000
75,16.000000,29.002775,-22.173930,-113.288834,-1.913483,0.809280,-0.737422,0.101974,1.000000
76,16.000000,29.150984,-22.751609,-114.332125,-2.026093,0.809280,-0.737422,0.101461,1.000000
77,16.000000,27.900317,-27.369867,-115.021297,-1.151886,0.809280,-0.737422,0.101763,1.000000
78,16.000000,27.943469,-23.963775,-111.750772,-0.834362,0.809280,-0.737422,0.102057,1.000000
79,16.000000,27.149286,-33.558966,-118.850965,-1.007970,0.809280,-0.737422,0.102344,1.000000
80,16.000000,27.230529,-33.107542,-118.654773,-1.006586,0.809280,-0.737422,0.101852,1.000000
81,16.000000,27.741636,-31.650839,-118.803757,-0.827700,0.809280,-0.737422,0.102134,1.000000
82,16.000000,26.671417,-33.986800,-117.777529,-0.347581,0.809280,-0.737422,0.102410,1.000000
83,16.000000,26.671417,-33.986800,-117.777529,-0.347581,0.809280,-0.737422,0.101190,1.000000
84,16.000000,26.115767,-35.042368,-117.087469,-0.416688,0.809280,-0.737422,0.101471,1.000000
85,16.000000,26.115767,-35.042368,-117.087469,-0.416688,0.809280,-0.737422,0.100291,1.000000
86,16.000000,27.123162,-30.854502,-116.064429,0.127477,0.809280,-0.737422,0.101293,1.000000
87,16.000000,26.412217,-32.631213,-115.607640,0.243192,0.809280,-0.737422,0.102983,1.000000
88,16.000000,25.622948,-38.963540,-119.460406,0.099605,0.809280,-0.737422,0.103230,1.000000
89,16.000000,25.622948,-38.963540,-119.460406,0.099605,0.809280,-0.737422,0.102083,1.000000
90,16.000000,26.900093,-37.037105,-121.546239,0.561985,0.809280,-0.737422,0.101648,1.000000
91,16.000000,26.900093,-37.037105,-121.546239,0.561985,0.809280,-0.737422,0.100543,1.000000
92,16.000000,26.862354,-35.221819,-119.612392,0.162022,0.809280,-0.737422,0.100134,1.000000
93,16.000000,26.601469,-35.787896,-119.358877,0.082173,0.809280,-0.737422,0.099734,1.000000
94,16.000000,26.840440,-35.147599,-119.469327,-0.220921,0.809280,-0.737422,0.100000,1.000000
95,16.000000,27.370817,-33.148091,-119.136048,-0.814925,0.809280,-0.737422,0.100260,1.000000
96,16.000000,27.918392,-34.269772,-121.977988,-0.621886,0.809280,-0.737422,0.099871,1.000000
97,16.000000,28.486932,-30.424378,-119.918714,-1.162959,0.809280,-0.737422,0.099490,1.000000
98,16.000000,29.184429,-28.562284,-120.247870,-1.343649,0.809280,-0.737422,0.099116,1.000000
99,16.000000,29.593864,-28.230081,-121.201947,-1.007432,0.809280,-0.737422,0.098750,1.000000
100,16.000000,29.593864,-28.230081,-121.201947,-1.007432,0.809280,-0.737422,0.097772,1.000000
101,16.000000,29.593864,-28.230081,-121.201947,-1.007432,0.809280,-0.737422,0.096814,1.000000
102,16.000000,29.593864,-28.230081,-121.201947,-1.007432,0.809280,-0.737422,0.095874,1.000000
103,16.000000,30.349132,-27.094889,-122.439499,-0.858288,0.809280,-0.737422,0.095553,1.000000
104,16.000000,30.349132,-27.094889,-122.439499,-0.858288,0.809280,-0.737422,0.094643,1.000000
105,16.000000,29.385813,-29.291391,-121.609645,-0.385324,0.809280,-0.737422,0.094340,1.000000
106,16.000000,29.385813,-29.291391,-121.609645,-0.385324,0.809280,-0.737422,0.093458,1.000000
107,16.000000,29.295840,-28.977658,-121.013255,-0.412103,0.809280,-0.737422,0.093171,1.000000
108,16.000000,29.192091,-29.107410,-120.817069,0.191463,0.809280,-0.737422,0.092890,1.000000
109,16.000000,29.519388,-27.583796,-120.321690,-0.894834,0.809280,-0.737422,0.093182,1.000000
110,16.000000,28.542293,-29.333272,-119.001528,-0.932739,0.809280,-0.737422,0.093468,1.000000
111,16.000000,28.542293,-29.333272,-119.001528,-0.932739,0.809280,-0.737422,0.092634,1.000000
112,16.000000,28.701575,-30.883679,-121.052337,-0.275213,0.809280,-0.737422,0.092920,1.000000
113,16.000000,28.701575,-30.883679,-121.052337,-0.275213,0.809280,-0.737422,0.092105,1.000000
114,16.000000,28.701575,-30.883679,-121.052337,-0.275213,0.809280,-0.737422,0.091304,1.000000
115,16.000000,28.701575,-30.883679,-121.052337,-0.275213,0.809280,-0.737422,0.090517,1.000000
116,16.000000,28.701575,-30.883679,-121.052337,-0.275213,0.809280,-0.737422,0.089744,1.000000
117,16.000000,29.123942,-24.043500,-115.539061,-1.450887,0.809280,-0.737422,0.089513,1.000000
118,16.000000,27.701501,-32.064988,-119.091820,0.041845,0.809280,-0.737422,0.089286,1.000000
119,16.000000,27.701501,-32.064988,-119.091820,0.041845,0.809280,-0.737422,0.088542,1.000000
120,16.000000,27.514098,-34.226702,-120.664790,0.778206,0.809280,-0.737422,0.088843,1.000000
121,16.000000,28.085659,-28.108511,-116.342211,-0.146809,0.809280,-0.737422,0.089139,1.000000
122,16.000000,28.048641,-25.194009,-113.311413,0.107282,0.809280,-0.737422,0.089939,1.000000
123,16.000000,29.530842,-23.258008,-116.031884,-0.143219,0.809280,-0.737422,0.089718,1.000000
124,16.000000,29.375581,-25.763892,-118.050003,0.095128,0.809280,-0.737422,0.089500,1.000000
125,16.000000,30.028181,-24.139563,-118.475877,-0.115139,0.809280,-0.737422,0.089286,1.000000
126,16.000000,29.820216,-26.114561,-119.797534,-0.190919,0.809280,-0.737422,0.089075,1.000000
127,16.000000,28.787700,-30.125602,-120.564828,1.034984,0.809280,-0.737422,0.089355,1.000000
128,16.000000,29.408036,-33.107183,-125.495254,0.429126,0.809280,-0.737422,0.089632,1.000000
129,16.000000,29.408036,-33.107183,-125.495254,0.429126,0.809280,-0.737422,0.088942,1.000000
130,16.000000,29.655097,-33.529876,-126.694109,0.426001,0.809280,-0.737422,0.088740,1.000000
131,16.000000,29.655097,-33.529876,-126.694109,0.426001,0.809280,-0.737422,0.088068,1.000000
132,16.000000,29.655097,-33.529876,-126.694109,0.426001,0.809280,-0.737422,0.087406,1.000000
133,16.000000,29.655097,-33.529876,-126.694109,0.426001,0.809280,-0.737422,0.086754,1.000000
134,16.000000,30.970115,-36.034138,-133.329624,0.656293,0.809280,-0.737422,0.086574,1.000000
135,16.000000,31.419777,-35.807775,-134.515917,0.712318,0.809280,-0.737422,0.086397,1.000000
136,16.000000,31.469878,-34.695281,-133.560817,0.786295,0.809280,-0.737422,0.086223,1.000000
137,16.000000,31.469878,-34.770576,-133.636112,0.673957,0.809280,-0.737422,0.086051,1.000000
138,16.000000,31.469878,-34.770576,-133.636112,0.673957,0.809280,-0.737422,0.085432,1.000000
139,16.000000,31.332427,-33.832303,-132.266024,0.544194,0.809280,-0.737422,0.086607,1.000000
140,16.000000,30.915990,-34.225304,-131.350753,0.619713,0.809280,-0.737422,0.086879,1.000000
141,16.000000,30.915990,-34.225304,-131.350753,0.619713,0.809280,-0.737422,0.086268,1.000000
142,16.000000,30.915990,-34.225304,-131.350753,0.619713,0.809280,-0.737422,0.085664,1.000000
143,16.000000,30.915990,-34.225304,-131.350753,0.619713,0.809280,-0.737422,0.085069,1.000000
144,16.000000,31.485616,-32.715505,-131.630486,0.450968,0.809280,-0.737422,0.084914,1.000000
145,16.000000,31.485616,-32.715505,-131.630486,0.450968,0.809280,-0.737422,0.084332,1.000000
146,16.000000,31.485616,-32.715505,-131.630486,0.450968,0.809280,-0.737422,0.083759,1.000000
147,16.000000,31.485616,-32.329448,-131.244429,0.340044,0.809280,-0.737422,0.083615,1.000000
148,16.000000,31.313444,-31.607522,-129.981607,-0.006250,0.809280,-0.737422,0.083893,1.000000
149,16.000000,31.313444,-31.607522,-129.981607,-0.006250,0.809280,-0.737422,0.083333,1.000000
150,16.000000,31.313444,-31.607522,-129.981607,-0.006250,0.809280,-0.737422,0.082781,1.000000
151,16.000000,31.003519,-33.590643,-130.991071,-0.005511,0.809280,-0.737422,0.082648,1.000000
152,16.000000,31.152942,-33.111401,-130.981256,-0.107016,0.809280,-0.737422,0.082516,1.000000
153,16.000000,31.152942,-33.111401,-130.981256,-0.107016,0.809280,-0.737422,0.081981,1.000000
154,16.000000,31.152942,-31.714426,-129.584281,0.087103,0.809280,-0.737422,0.081855,1.000000
155,16.000000,31.152942,-31.714426,-129.584281,0.087103,0.809280,-0.737422,0.081330,1.000000
156,16.000000,30.748145,-32.899960,-129.498106,-0.058836,0.809280,-0.737422,0.081210,1.000000
157,16.000000,30.748145,-32.899960,-129.498106,-0.058836,0.809280,-0.737422,0.080696,1.000000
158,16.000000,30.745648,-34.652007,-131.242310,0.181459,0.809280,-0.737422,0.080582,1.000000
159,16.000000,30.623740,-34.721215,-130.928532,0.174772,0.809280,-0.737422,0.080469,1.000000
160,16.000000,30.212690,-35.511556,-130.427522,0.113233,0.809280,-0.737422,0.080357,1.000000
161,16.000000,30.312487,-37.013385,-132.242872,0.367914,0.809280,-0.737422,0.080247,1.000000
162,16.000000,29.910315,-37.042603,-131.008630,0.282730,0.809280,-0.737422,0.080138,1.000000
163,16.000000,29.910315,-37.042603,-131.008630,0.282730,0.809280,-0.737422,0.079649,1.000000
164,16.000000,30.445730,-38.085503,-133.733585,0.393748,0.809280,-0.737422,0.079545,1.000000
165,16.000000,30.483005,-35.164109,-130.929295,0.090807,0.809280,-0.737422,0.079819,1.000000
166,16.000000,30.483005,-35.164109,-130.929295,0.090807,0.809280,-0.737422,0.079341,1.000000
167,16.000000,30.483005,-35.164109,-130.929295,0.090807,0.809280,-0.737422,0.078869,1.000000
168,16.000000,30.483005,-35.164109,-130.929295,0.090807,0.809280,-0.737422,0.078402,1.000000
169,16.000000,30.817438,-35.103252,-131.919088,0.082179,0.809280,-0.737422,0.078309,1.000000
170,16.000000,30.817438,-35.103252,-131.919088,0.082179,0.809280,-0.737422,0.077851,1.000000
171,16.000000,30.817438,-35.103252,-131.919088,0.082179,0.809280,-0.737422,0.077398,1.000000
172,16.000000,30.817438,-35.103252,-131.919088,0.082179,0.809280,-0.737422,0.076951,1.000000
173,16.000000,30.162425,-35.778947,-130.536999,0.024582,0.809280,-0.737422,0.077227,1.000000
174,16.000000,30.381185,-35.364470,-130.809779,0.045085,0.809280,-0.737422,0.077143,1.000000
175,16.000000,30.053879,-31.869929,-126.286974,0.424352,0.809280,-0.737422,0.077060,1.000000
176,16.000000,29.088332,-37.238378,-128.622067,-0.172808,0.809280,-0.737422,0.077684,1.000000
177,16.000000,29.261755,-36.157975,-128.086490,-0.068465,0.809280,-0.737422,0.077598,1.000000
178,16.000000,29.439807,-34.821399,-127.309282,-0.336208,0.809280,-0.737422,0.077514,1.000000
179,16.000000,29.399714,-35.099362,-127.461288,-0.306137,0.809280,-0.737422,0.077431,1.000000
180,16.000000,29.399714,-35.099362,-127.461288,-0.306137,0.809280,-0.737422,0.077003,1.000000
181,16.000000,29.436474,-35.068366,-127.545776,-0.294972,0.809280,-0.737422,0.076923,1.000000
182,16.000000,29.436474,-35.068366,-127.545776,-0.294972,0.809280,-0.737422,0.076503,1.000000
183,16.000000,29.436474,-35.068366,-127.545776,-0.294972,0.809280,-0.737422,0.076087,1.000000
184,16.000000,29.235698,-35.588985,-127.435638,-0.086442,0.809280,-0.737422,0.076014,1.000000
185,16.000000,29.295637,-35.583483,-127.618440,0.065816,0.809280,-0.737422,0.075941,1.000000
186,16.000000,28.658681,-34.960876,-124.994776,0.336533,0.809280,-0.737422,0.076203,1.000000
187,16.000000,28.658681,-34.960876,-124.994776,0.336533,0.809280,-0.737422,0.075798,1.000000
188,16.000000,29.764990,-30.479989,-123.989462,-0.347712,0.809280,-0.737422,0.076720,1.000000
189,16.000000,29.764990,-30.479989,-123.989462,-0.347712,0.809280,-0.737422,0.076316,1.000000
190,16.000000,29.764990,-30.479989,-123.989462,-0.347712,0.809280,-0.737422,0.075916,1.000000
191,16.000000,30.158969,-30.445575,-125.192771,-0.396385,0.809280,-0.737422,0.075846,1.000000
192,16.000000,31.046489,-27.673891,-125.209314,-0.178738,0.809280,-0.737422,0.076749,1.000000
193,16.000000,30.620893,-29.084337,-125.282708,-0.490099,0.809280,-0.737422,0.076675,1.000000
194,16.000000,30.620893,-29.084337,-125.282708,-0.490099,0.809280,-0.737422,0.076282,1.000000
195,16.000000,30.620893,-29.084337,-125.282708,-0.490099,0.809280,-0.737422,0.075893,1.000000
196,16.000000,30.382854,-29.743186,-125.193739,-0.119435,0.809280,-0.737422,0.076142,1.000000
197,16.000000,29.799604,-31.772984,-125.391202,-0.353199,0.809280,-0.737422,0.077020,1.000000
198,16.000000,29.799604,-31.772984,-125.391202,-0.353199,0.809280,-0.737422,0.076633,1.000000
199,16.000000,29.911226,-29.770276,-123.739164,-0.638773,0.809280,-0.737422,0.076563,1.000000
200,16.000000,29.917476,-32.319574,-126.308097,-0.173932,0.809280,-0.737422,0.076493,1.000000
201,16.000000,29.896436,-32.212571,-126.134996,-0.198261,0.809280,-0.737422,0.076423,1.000000
202,16.000000,29.896436,-32.212571,-126.134996,-0.198261,0.809280,-0.737422,0.076047,1.000000
203,16.000000,29.896436,-32.212571,-126.134996,-0.198261,0.809280,-0.737422,0.075674,1.000000
204,16.000000,29.896436,-32.212571,-126.134996,-0.198261,0.809280,-0.737422,0.075305,1.000000
205,16.000000,29.896436,-32.212571,-126.134996,-0.198261,0.809280,-0.737422,0.074939,1.000000
206,16.000000,30.460156,-31.835023,-127.528425,-0.045527,0.809280,-0.737422,0.074879,1.000000
207,16.000000,30.460156,-31.835023,-127.528425,-0.045527,0.809280,-0.737422,0.074519,1.000000
208,16.000000,30.182084,-32.101469,-126.921282,0.255480,0.809280,-0.737422,0.074462,1.000000
209,16.000000,30.182084,-32.101469,-126.921282,0.255480,0.809280,-0.737422,0.074107,1.000000
210,16.000000,30.182084,-32.101469,-126.921282,0.255480,0.809280,-0.737422,0.073756,1.000000
211,16.000000,30.182084,-32.101469,-126.921282,0.255480,0.809280,-0.737422,0.073408,1.000000
212,16.000000,30.182084,-32.101469,-126.921282,0.255480,0.809280,-0.737422,0.073063,1.000000
213,16.000000,30.182084,-32.101469,-126.921282,0.255480,0.809280,-0.737422,0.072722,1.000000
214,16.000000,30.166303,-32.248544,-127.018778,0.309639,0.809280,-0.737422,0.072674,1.000000
215,16.000000,29.890206,-33.242821,-127.145674,0.179456,0.809280,-0.737422,0.072627,1.000000
216,16.000000,29.890206,-33.242821,-127.145674,0.179456,0.809280,-0.737422,0.072293,1.000000
217,16.000000,30.168182,-34.678736,-129.454873,-0.062320,0.809280,-0.737422,0.072534,1.000000
218,16.000000,30.168182,-34.678736,-129.454873,-0.062320,0.809280,-0.737422,0.072203,1.000000
219,16.000000,30.168182,-34.678736,-129.454873,-0.062320,0.809280,-0.737422,0.071875,1.000000
220,16.000000,30.168182,-34.678736,-129.454873,-0.062320,0.809280,-0.737422,0.071550,1.000000
221,16.000000,30.168182,-34.678736,-129.454873,-0.062320,0.809280,-0.737422,0.071227,1.000000
222,16.000000,30.168182,-34.678736,-129.454873,-0.062320,0.809280,-0.737422,0.070908,1.000000
223,16.000000,30.184436,-32.399723,-127.226925,-0.510808,0.809280,-0.737422,0.070871,1.000000
224,16.000000,30.553342,-31.786152,-127.772306,-0.399053,0.809280,-0.737422,0.070833,1.000000
225,16.000000,30.553342,-31.786152,-127.772306,-0.399053,0.809280,-0.737422,0.070520,1.000000
226,16.000000,30.258882,-31.725275,-126.786356,-0.599628,0.809280,-0.737422,0.070485,1.000000
227,16.000000,31.137865,-26.400561,-124.223049,-0.421417,0.809280,-0.737422,0.070724,1.000000
228,16.000000,31.137865,-26.400561,-124.223049,-0.421417,0.809280,-0.737422,0.070415,1.000000
229,16.000000,31.137865,-26.400561,-124.223049,-0.421417,0.809280,-0.737422,0.070109,1.000000
230,16.000000,29.900493,-27.754345,-121.689513,0.048264,0.809280,-0.737422,0.070346,1.000000
231,16.000000,28.333771,-27.382865,-116.396032,0.492824,0.809280,-0.737422,0.070582,1.000000
232,16.000000,27.654873,-28.630937,-115.511284,0.495352,0.809280,-0.737422,0.070547,1.000000
233,16.000000,27.654873,-28.630937,-115.511284,0.495352,0.809280,-0.737422,0.070246,1.000000
234,16.000000,28.547925,-28.437320,-118.123272,0.486776,0.809280,-0.737422,0.070213,1.000000
235,16.000000,28.171641,-28.341097,-116.844918,0.578996,0.809280,-0.737422,0.070445,1.000000
236,16.000000,29.075701,-28.455484,-119.799494,0.469583,0.809280,-0.737422,0.070411,1.000000
237,16.000000,27.808097,-29.644523,-117.006235,0.825480,0.809280,-0.737422,0.070378,1.000000
238,16.000000,27.808097,-29.644523,-117.006235,0.825480,0.809280,-0.737422,0.070084,1.000000
239,16.000000,28.184747,-28.329638,-116.874631,0.782440,0.809280,-0.737422,0.070052,1.000000
240,16.000000,28.184747,-28.329638,-116.874631,0.782440,0.809280,-0.737422,0.069761,1.000000
241,16.000000,28.184747,-28.329638,-116.874631,0.782440,0.809280,-0.737422,0.069473,1.000000
242,16.000000,28.735497,-29.275212,-119.550437,0.612778,0.809280,-0.737422,0.069444,1.000000
243,16.000000,24.830564,-38.550488,-116.558004,0.535886,0.809280,-0.737422,0.069928,1.000000
244,16.000000,25.208492,-38.599536,-117.794349,0.099557,0.809280,-0.737422,0.070153,1.000000
245,16.000000,27.695081,-30.233968,-117.240632,0.340371,0.809280,-0.737422,0.070376,1.000000
246,16.000000,29.701974,-28.041514,-121.353018,0.106894,0.809280,-0.737422,0.070597,1.000000
247,16.000000,29.774749,-25.631604,-119.171736,0.155318,0.809280,-0.737422,0.070565,1.000000
248,16.000000,29.774749,-25.631604,-119.171736,0.155318,0.809280,-0.737422,0.070281,1.000000
249,16.000000,30.101699,-26.155845,-120.723122,-0.005089,0.809280,-0.737422,0.070250,1.000000
250,16.000000,29.865572,-26.364982,-120.190444,0.186726,0.809280,-0.737422,0.070468,1.000000
251,16.000000,27.568676,-31.112387,-117.721936,-0.297239,0.809280,-0.737422,0.070437,1.000000
252,16.000000,29.786555,-28.043004,-121.620227,-0.402403,0.809280,-0.737422,0.070899,1.000000
253,16.000000,29.786555,-28.043004,-121.620227,-0.402403,0.809280,-0.737422,0.070620,1.000000
254,16.000000,29.196268,-31.012615,-122.735395,-0.938681,0.809280,-0.737422,0.070588,1.000000
255,16.000000,29.196268,-31.012615,-122.735395,-0.938681,0.809280,-0.737422,0.070312,1.000000
256,16.000000,29.513437,-30.474717,-123.193913,-0.894707,0.809280,-0.737422,0.070282,1.000000
257,16.000000,29.629516,-31.113464,-124.197334,-0.800393,0.809280,-0.737422,0.070252,1.000000
258,16.000000,30.057019,-31.354586,-125.781497,-0.888473,0.809280,-0.737422,0.070222,1.000000
259,16.000000,30.200665,-31.713558,-126.591745,-0.771619,0.809280,-0.737422,0.070192,1.000000
260,16.000000,30.200665,-31.713558,-126.591745,-0.771619,0.809280,-0.737422,0.069923,1.000000
261,16.000000,30.200665,-31.713558,-126.591745,-0.771619,0.809280,-0.737422,0.069656,1.000000
262,16.000000,30.200665,-31.713558,-126.591745,-0.771619,0.809280,-0.737422,0.069392,1.000000
263,16.000000,30.212093,-28.997528,-123.911617,-0.330682,0.809280,-0.737422,0.069366,1.000000
264,16.000000,30.060516,-29.314641,-123.752536,-0.360623,0.809280,-0.737422,0.069340,1.000000
265,16.000000,30.108263,-30.174417,-124.762314,-0.465548,0.809280,-0.737422,0.069549,1.000000
266,16.000000,30.108263,-30.174417,-124.762314,-0.465548,0.809280,-0.737422,0.069288,1.000000
267,16.000000,30.227377,-31.059501,-126.021607,-0.558803,0.809280,-0.737422,0.069263,1.000000
268,16.000000,30.227377,-31.302096,-126.264201,-0.517188,0.809280,-0.737422,0.069238,1.000000
269,16.000000,30.628777,-29.954766,-126.177906,-0.419473,0.809280,-0.737422,0.069213,1.000000
270,16.000000,30.791218,-28.906905,-125.640369,-0.492932,0.809280,-0.737422,0.069188,1.000000
271,16.000000,30.791218,-28.906905,-125.640369,-0.492932,0.809280,-0.737422,0.068934,1.000000
272,16.000000,30.254282,-32.765651,-127.812282,0.210460,0.809280,-0.737422,0.069139,1.000000
273,16.000000,30.254282,-32.765651,-127.812282,0.210460,0.809280,-0.737422,0.068887,1.000000
274,16.000000,30.254282,-31.751594,-126.798225,0.040459,0.809280,-0.737422,0.068864,1.000000
