i,j,G_avg
10,29,0.008554
10,30,0.001500
10,31,0.001497
10,32,0.001464
10,33,0.005620
10,34,0.005523
10,35,0.004788
10,36,0.005483
10,37,0.003967
10,38,0.005634
10,39,0.004276
11,0,0.006311
11,1,-0.004772
11,2,-0.000217
11,3,0.001285
11,4,0.001145
11,5,0.005981
11,6,0.001291
11,7,-0.002338
11,8,-0.000833
11,9,-0.000932
11,10,-0.000855
11,11,-0.001447
11,12,0.001494
11,13,-0.002906
11,14,-0.006830
11,15,-0.007159
11,16,-0.002384
11,17,0.000850
11,18,0.004927
11,19,0.000977
11,20,0.003530
11,21,0.002154
11,22,0.000627
11,23,-0.003244
11,24,-0.001190
11,25,0.002455
11,26,-0.003014
11,27,0.001981
11,28,0.003581
11,29,0.001314
11,30,0.002234
11,31,0.005030
11,32,-0.001969
11,33,0.002779
11,34,0.009535
11,35,0.004027
11,36,0.008962
11,37,0.007523
11,38,0.007271
11,39,0.005227
12,0,0.001354
12,1,-0.005227
12,2,-0.003805
12,3,0.000942
12,4,0.002681
12,5,0.008943
12,6,0.005294
12,7,0.001487
12,8,-0.001291
12,9,0.000832
12,10,0.001220
12,11,-0.002296
12,12,0.002225
12,13,-0.002886
12,14,-0.008085
12,15,-0.008197
12,16,-0.003595
12,17,0.000814
12,18,0.004996
12,19,0.002153
12,20,0.008222
12,21,0.001979
12,22,-0.006042
12,23,-0.006761
12,24,-0.002173
12,25,-0.000918
12,26,-0.002075
12,27,0.004477
12,28,0.007211
12,29,0.001592
12,30,0.002795
12,31,0.005436
12,32,0.001745
12,33,-0.003302
12,34,0.003086
12,35,0.003881
12,36,0.006246
12,37,0.007651
12,38,0.005156
12,39,0.002166
13,0,0.001320
13,1,-0.006159
13,2,0.000023
13,3,0.002996
13,4,0.005760
13,5,0.009837
13,6,0.007642
13,7,0.003707
13,8,-0.001858
13,9,-0.000780
13,10,0.004775
13,11,0.000717
13,12,0.003667
13,13,-0.002790
13,14,-0.004651
13,15,-0.004986
13,16,-0.004749
13,17,-0.000268
13,18,0.005149
13,19,-0.000511
13,20,0.007616
13,21,0.001219
13,22,-0.005548
13,23,-0.008085
13,24,-0.005301
13,25,-0.003621
13,26,0.003857
13,27,0.007026
13,28,0.010524
13,29,0.002465
13,30,0.009417
13,31,0.005614
13,32,0.001197
13,33,0.003269
13,34,0.003775
13,35,0.009164
13,36,0.003391
13,37,0.002859
13,38,0.000119
13,39,0.000941
14,0,0.002220
14,1,-0.002605
14,2,0.001279
14,3,0.001477
14,4,0.004377
14,5,0.006123
14,6,0.006284
14,7,0.006433
14,8,0.002085
14,9,0.003236
14,10,0.006698
14,11,0.003005
14,12,0.003846
14,13,-0.007284
14,14,-0.004473
14,15,-0.000209
14,16,0.001224
14,17,-0.004013
14,18,-0.000499
14,19,0.001859
14,20,0.004230
14,21,-0.006374
14,22,-0.003635
14,23,-0.006355
14,24,-0.006663
14,25,-0.004731
14,26,0.003424
14,27,0.008326
14,28,0.007555
14,29,0.006983
14,30,0.006970
14,31,0.007888
14,32,0.005876
14,33,0.007501
14,34,0.003772
14,35,0.007916
14,36,0.004343
14,37,0.001277
14,38,0.002308
14,39,0.002796
15,0,0.004282
15,1,0.004608
15,2,0.003260
15,3,0.007083
15,4,0.006523
15,5,0.005438
15,6,0.005744
15,7,0.006310
15,8,0.002405
15,9,0.001839
15,10,0.006631
15,11,0.001947
15,12,0.002271
15,13,-0.005681
15,14,-0.006063
15,15,0.000833
15,16,0.004095
15,17,-0.006041
15,18,-0.000445
15,19,0.004729
15,20,0.004268
15,21,-0.005071
15,22,-0.003198
15,23,-0.009098
15,24,-0.005420
15,25,-0.004985
15,26,0.002817
15,27,0.006762
15,28,0.005388
15,29,0.010557
15,30,0.004938
15,31,0.008739
15,32,0.009007
15,33,0.009120
15,34,0.006800
15,35,0.006949
15,36,0.001305
15,37,0.000198
15,38,0.003777
15,39,0.000709
16,0,0.004221
16,1,0.006334
16,2,0.001766
16,3,0.002840
16,4,0.008935
16,5,0.003824
16,6,0.006377
16,7,0.008629
16,8,0.005775
16,9,0.001830
16,10,0.007598
16,11,-0.000753
16,12,0.001073
16,13,0.000369
16,14,-0.002724
16,15,0.002688
16,16,0.004902
16,17,-0.003906
16,18,-0.003045
16,19,0.004531
16,20,0.003657
16,21,-0.003336
16,22,-0.007574
16,23,-0.007258
16,24,-0.004294
16,25,-0.007591
16,26,-0.000196
16,27,0.002397
16,28,0.001198
16,29,0.010158
16,30,0.007483
16,31,0.009028
16,32,0.009908
16,33,0.011034
16,34,0.009491
16,35,0.008512
16,36,0.003926
16,37,0.003375
16,38,0.008647
16,39,0.004304
17,0,0.001753
17,1,0.007743
17,2,0.001738
17,3,0.005847
17,4,0.006319
17,5,0.005169
17,6,0.004264
17,7,0.005140
17,8,0.002059
17,9,0.004624
17,10,0.008384
17,11,0.003401
17,12,-0.000628
17,13,0.002622
17,14,0.000698
17,15,0.002233
17,16,0.000333
17,17,-0.004152
17,18,-0.004809
17,19,0.001069
17,20,0.003865
17,21,-0.000278
17,22,-0.008980
17,23,-0.007972
17,24,-0.004591
17,25,-0.006230
17,26,-0.003419
17,27,-0.001445
17,28,-0.000055
17,29,0.007629
17,30,0.008052
17,31,0.001885
17,32,0.007769
17,33,0.010969
17,34,0.010145
17,35,0.005845
17,36,0.006760
17,37,0.004153
17,38,0.007739
17,39,0.003876
18,0,0.000699
18,1,0.004381
18,2,0.004801
18,3,0.004493
18,4,0.008432
18,5,0.009039
18,6,0.004415
18,7,0.001434
18,8,0.001311
18,9,0.006177
18,10,0.006543
18,11,0.003558
18,12,0.001460
18,13,0.001819
18,14,0.000814
18,15,-0.003012
18,16,0.002127
18,17,-0.005328
18,18,-0.005492
18,19,0.001959
18,20,0.002467
18,21,0.001502
18,22,-0.003223
18,23,-0.005645
18,24,-0.002433
18,25,-0.006097
18,26,-0.007767
18,27,-0.002045
18,28,0.001790
18,29,0.002923
18,30,0.011197
18,31,0.005312
18,32,0.010446
18,33,0.012138
18,34,0.012997
18,35,0.006808
18,36,0.008447
18,37,0.002267
18,38,0.001660
18,39,0.001947
19,0,0.000266
19,1,-0.001088
19,2,-0.001335
19,3,0.006256
19,4,0.000780
19,5,0.008320
19,6,0.005838
19,7,-0.001889
19,8,0.001358
19,9,0.007460
19,10,0.005466
19,11,0.006033
19,12,0.004698
19,13,0.002326
19,14,0.001769
19,15,-0.000769
19,16,0.003834
19,17,-0.003049
19,18,-0.005110
19,19,0.001275
19,20,0.004898
19,21,0.004194
19,22,-0.006385
19,23,-0.007547
19,24,-0.000340
19,25,-0.006073
19,26,-0.009023
19,27,-0.005239
19,28,-0.000215
19,29,0.000546
19,30,0.009563
19,31,0.004343
19,32,0.010531
19,33,0.011695
19,34,0.010304
19,35,0.007239
19,36,0.006051
19,37,0.000639
19,38,0.004590
19,39,0.004895
20,0,-0.004938
20,1,-0.000723
20,2,-0.003021
20,3,0.001624
20,4,-0.000774
20,5,0.007283
20,6,0.005589
20,7,0.006660
20,8,0.002058
20,9,0.005618
20,10,0.006955
20,11,0.006034
20,12,0.002290
20,13,0.003372
20,14,0.003702
20,15,0.004438
20,16,0.001616
20,17,-0.004343
20,18,-0.007388
20,19,0.001691
20,20,0.003433
20,21,0.004212
20,22,-0.007008
20,23,-0.007019
20,24,0.000587
20,25,-0.001065
20,26,-0.009144
20,27,-0.005059
20,28,-0.000128
20,29,0.002102
20,30,0.001803
20,31,0.001794
20,32,0.008341
20,33,0.011213
20,34,0.012155
20,35,0.009155
20,36,0.007238
20,37,0.003397
20,38,0.000016
20,39,0.003583
21,0,-0.002126
21,1,0.001602
21,2,-0.002744
21,3,-0.003314
21,4,-0.001264
21,5,0.003757
21,6,0.001494
21,7,0.008154
21,8,0.005487
21,9,0.000878
21,10,0.004860
21,11,0.003401
21,12,0.001228
21,13,0.002509
21,14,0.003332
21,15,0.004127
21,16,0.000683
21,17,-0.005708
21,18,-0.008096
21,19,-0.000204
21,20,0.001492
21,21,-0.003358
21,22,-0.005891
21,23,-0.005250
21,24,0.000797
21,25,-0.001821
21,26,-0.006055
21,27,-0.000344
21,28,-0.003158
21,29,0.000805
21,30,0.001320
21,31,0.007460
21,32,0.010313
21,33,0.011062
21,34,0.009702
21,35,0.004764
21,36,0.003641
21,37,-0.000285
21,38,0.000667
21,39,0.001866
22,0,-0.000483
22,1,0.004306
22,2,0.001269
22,3,-0.000443
22,4,-0.000360
22,5,0.003905
22,6,0.003066
22,7,0.005022
22,8,0.007490
22,9,-0.005727
22,10,-0.000538
22,11,0.001129
22,12,0.004602
22,13,0.004008
22,14,0.002600
22,15,0.000128
22,16,0.002464
22,17,-0.003010
22,18,-0.004090
22,19,-0.000421
22,20,0.003238
22,21,-0.004840
22,22,-0.001221
22,23,0.003352
22,24,0.003962
22,25,0.000379
22,26,-0.004350
22,27,-0.002563
22,28,-0.002786
22,29,-0.001524
22,30,-0.001345
22,31,0.006780
22,32,0.011014
22,33,0.008095
22,34,0.003284
22,35,-0.001013
22,36,0.000626
22,37,-0.000073
22,38,0.000497
22,39,-0.001149
23,0,-0.001847
23,1,0.000113
23,2,0.000920
23,3,-0.002508
23,4,-0.000446
23,5,0.003136
23,6,0.006580
23,7,0.004297
23,8,0.008270
23,9,-0.005238
23,10,0.000960
23,11,-0.002448
23,12,0.001230
23,13,0.004015
23,14,0.000331
23,15,-0.005994
23,16,0.000347
23,17,-0.002902
23,18,-0.001936
23,19,-0.002079
23,20,0.000775
23,21,0.000636
23,22,-0.000423
23,23,0.005233
23,24,0.008002
23,25,0.004816
23,26,-0.000072
23,27,-0.000082
23,28,-0.000096
23,29,-0.001636
23,30,0.000349
23,31,0.007549
23,32,0.008915
23,33,0.006632
23,34,-0.000325
23,35,-0.004419
23,36,-0.004542
23,37,-0.002559
23,38,0.000747
23,39,-0.002497
24,0,-0.001795
24,1,0.002027
24,2,0.003550
24,3,0.002681
24,4,0.001090
24,5,0.004926
24,6,0.006687
24,7,0.001809
24,8,0.003000
24,9,-0.004492
24,10,-0.000307
24,11,-0.000701
24,12,-0.006615
24,13,0.000328
24,14,0.004318
24,15,-0.002259
24,16,0.001592
24,17,0.000737
24,18,0.000487
24,19,-0.000175
24,20,0.001376
24,21,0.002173
24,22,-0.000199
24,23,0.008185
24,24,0.008663
24,25,0.004847
24,26,0.004296
24,27,0.000054
24,28,0.005806
24,29,0.003786
24,30,0.009174
24,31,0.009138
24,32,0.007622
24,33,0.004913
24,34,0.000318
24,35,-0.002374
24,36,-0.004013
24,37,-0.000433
24,38,-0.002106
24,39,-0.001286
25,0,0.000626
25,1,0.004794
25,2,0.005750
25,3,0.005845
25,4,0.000977
25,5,0.001238
25,6,0.004355
25,7,0.005836
25,8,0.002145
25,9,0.001067
25,10,-0.001130
25,11,-0.004432
25,12,-0.004419
25,13,0.003245
25,14,-0.000434
25,15,0.000241
25,16,0.003643
25,17,0.003633
25,18,0.003187
25,19,0.002556
25,20,0.000596
25,21,0.003403
25,22,0.004376
25,23,0.007604
25,24,0.005703
25,25,0.009065
25,26,0.005058
25,27,0.005733
25,28,0.009224
25,29,0.009005
25,30,0.008121
25,31,0.008957
25,32,0.010183
25,33,0.006725
25,34,-0.000203
25,35,0.001190
25,36,-0.005546
25,37,-0.003327
25,38,0.000170
25,39,0.000084
26,0,0.003572
26,1,0.008497
26,2,0.009839
26,3,0.008542
26,4,0.002181
26,5,-0.002012
26,6,0.000216
26,7,0.005364
26,8,0.005034
26,9,0.003250
26,10,0.005789
26,11,0.000440
26,12,-0.001397
26,13,0.001858
26,14,-0.002383
26,15,0.000804
26,16,0.003523
26,17,0.004619
26,18,-0.001073
26,19,-0.001467
26,20,0.000086
26,21,0.007286
26,22,0.000557
26,23,0.004386
26,24,0.004932
26,25,0.008154
26,26,0.004313
26,27,0.006271
26,28,0.009391
26,29,0.007048
26,30,0.007331
26,31,0.011898
26,32,0.008505
26,33,0.005518
26,34,0.004204
26,35,0.008103
26,36,0.000050
26,37,-0.003251
26,38,0.001342
26,39,0.001315
27,0,0.006550
27,1,0.009658
27,2,0.009216
27,3,0.007131
27,4,0.001530
27,5,-0.003844
27,6,-0.000172
27,7,-0.000486
27,8,0.002634
27,9,0.006057
27,10,0.002600
27,11,-0.001317
27,12,-0.000447
27,13,-0.004641
27,14,-0.004987
27,15,0.000388
27,16,0.004129
27,17,0.002049
27,18,-0.004016
27,19,-0.003749
27,20,0.000472
27,21,0.004315
27,22,-0.000612
27,23,0.002445
27,24,0.006609
27,25,0.005130
27,26,0.005597
27,27,0.006120
27,28,0.006402
27,29,0.002494
27,30,0.004282
27,31,0.004347
27,32,0.002867
27,33,0.009270
27,34,0.008437
27,35,0.007739
27,36,0.002740
27,37,0.001016
27,38,0.001185
27,39,-0.000253
28,0,0.007490
28,1,0.009380
28,2,0.005410
28,3,0.000521
28,4,-0.000531
28,5,-0.005013
28,6,-0.004868
28,7,-0.002062
28,8,0.001297
28,9,0.005610
28,10,0.002024
28,11,-0.004403
28,12,-0.000186
28,13,-0.007609
28,14,-0.004989
28,15,-0.000135
28,16,0.000222
28,17,0.002021
28,18,-0.003583
28,19,-0.002850
28,20,0.000622
28,21,0.003918
28,22,-0.003485
28,23,0.002759
28,24,0.005249
28,25,0.007055
28,26,0.006283
28,27,0.003930
28,28,0.004791
28,29,0.005238
28,30,0.000508
28,31,0.001810
28,32,0.001602
28,33,0.006962
28,34,0.006273
28,35,0.010960
28,36,0.009722
28,37,0.008160
28,38,0.003944
28,39,-0.000477
29,0,0.007004
29,1,0.011370
29,2,0.009684
29,3,0.002559
29,4,0.001118
29,5,-0.001012
29,6,-0.001275
29,7,-0.001532
29,8,0.002500
29,9,0.004794
29,10,-0.001553
29,11,-0.005309
29,12,-0.006116
29,13,-0.007445
29,14,-0.004083
29,15,-0.000740
29,16,-0.001843
29,17,-0.000142
29,18,-0.002874
29,19,-0.002714
29,20,0.002971
29,21,0.003308
29,22,-0.004450
29,23,0.003868
29,24,0.004564
29,25,0.005867
29,26,0.009865
29,27,0.005935
29,28,0.008426
29,29,0.005826
29,30,-0.001829
29,31,-0.001012
29,32,-0.000941
29,33,0.008561
29,34,0.008276
29,35,0.010491
29,36,0.011269
29,37,0.008705
29,38,0.008037
29,39,0.003934
30,0,0.001824
30,1,0.011411
30,2,0.009552
30,3,0.001015
30,4,-0.000940
30,5,-0.003556
30,6,0.003403
30,7,0.003383
30,8,0.005059
30,9,0.001159
30,10,0.000382
30,11,-0.003807
30,12,-0.002132
30,13,-0.005414
30,14,-0.004266
30,15,0.001445
30,16,-0.000197
30,17,0.003309
30,18,-0.002875
30,19,-0.006976
30,20,-0.003476
30,21,-0.002507
30,22,0.001138
30,23,0.007789
30,24,0.004499
30,25,0.001287
30,26,0.005874
30,27,0.011566
30,28,0.007283
30,29,0.003730
30,30,-0.002065
30,31,0.000121
30,32,0.003882
30,33,0.008325
30,34,0.009255
30,35,0.008002
30,36,0.009647
30,37,0.008753
30,38,0.012375
30,39,0.004793
31,0,0.003335
31,1,0.009921
31,2,0.009881
31,3,0.003286
31,4,0.002555
31,5,-0.001301
31,6,0.005100
31,7,0.004198
31,8,0.000000
31,9,-0.000782
31,10,0.002715
31,11,-0.004713
31,12,-0.002308
31,13,-0.006964
31,14,-0.003311
31,15,-0.001300
31,16,0.000116
31,17,0.005802
31,18,0.002479
31,19,-0.005263
31,20,-0.003977
31,21,-0.002989
31,22,0.005567
31,23,0.006984
31,24,0.007272
31,25,0.003793
31,26,0.007531
31,27,0.008557
31,28,0.008616
31,29,0.008852
31,30,-0.002866
31,31,-0.001583
31,32,0.001509
31,33,0.009827
31,34,0.010305
31,35,0.009531
31,36,0.009880
31,37,0.003524
31,38,0.007388
31,39,0.006057
32,0,0.001433
32,1,0.009702
32,2,0.007412
32,3,0.005670
32,4,-0.000331
32,5,0.003074
32,6,0.006924
32,7,0.002308
32,8,-0.003373
32,9,-0.001292
32,10,0.005029
32,11,0.002976
32,12,0.001182
32,13,-0.001987
32,14,0.000720
32,15,0.002497
32,16,0.000283
32,17,0.005150
32,18,0.004276
32,19,-0.001028
32,20,-0.002939
32,21,-0.001009
32,22,0.006870
32,23,0.004898
32,24,0.003773
32,25,0.009704
32,26,0.006754
32,27,0.001603
32,28,0.002162
32,29,0.004927
32,30,-0.002987
32,31,-0.002006
32,32,0.001483
32,33,0.008070
32,34,0.010956
32,35,0.008644
32,36,0.005235
32,37,0.001305
32,38,0.001572
32,39,0.002893
33,0,0.006779
33,1,0.005584
33,2,0.004865
33,3,0.007103
33,4,-0.000141
33,5,0.005460
33,6,0.002972
33,7,-0.000074
33,8,0.000564
33,9,0.000856
33,10,0.005513
33,11,0.006323
33,12,0.005084
33,13,0.001211
33,14,0.001079
33,15,0.001900
33,16,-0.001434
33,17,0.001353
33,18,0.003690
33,19,-0.005341
33,20,-0.001456
33,21,0.002088
33,22,0.005009
33,23,0.004489
33,24,0.001242
33,25,0.006889
33,26,0.004557
33,27,0.001459
33,28,0.003479
33,29,0.002511
33,30,-0.002125
33,31,-0.002703
33,32,0.002164
33,33,0.007971
33,34,0.010534
33,35,0.005294
33,36,0.001453
33,37,-0.001083
33,38,0.001715
33,39,0.001392
34,0,0.003158
34,1,0.005478
34,2,0.002530
34,3,0.005213
34,4,0.002535
34,5,0.008894
34,6,0.005832
34,7,0.002200
34,8,0.002648
34,9,0.003969
34,10,0.007324
34,11,0.005968
34,12,0.009901
34,13,0.005258
34,14,0.006010
34,15,-0.000272
34,16,-0.005062
34,17,-0.004326
34,18,-0.001578
34,19,-0.001696
34,20,-0.005816
34,21,-0.004128
34,22,-0.000350
34,23,-0.000944
34,24,0.002245
34,25,0.007810
34,26,0.004642
34,27,0.003654
34,28,-0.002581
34,29,0.001481
34,30,-0.001010
34,31,-0.000460
34,32,-0.000924
34,33,0.003122
34,34,0.009555
34,35,0.006512
34,36,0.000549
34,37,0.000850
34,38,0.002453
34,39,0.000290
35,0,0.001565
35,1,0.007113
35,2,0.006289
35,3,0.002877
35,4,0.002633
35,5,0.008724
35,6,0.004175
35,7,0.008735
35,8,0.001422
35,9,0.005989
35,10,0.007081
35,11,0.008394
35,12,0.007951
35,13,0.003167
35,14,0.009636
35,15,0.005521
35,16,-0.001447
35,17,-0.004539
35,18,-0.004436
35,19,-0.003051
35,20,-0.004776
35,21,-0.006503
35,22,-0.002675
35,23,-0.001676
35,24,0.002457
35,25,0.008326
35,26,0.006671
35,27,0.004497
35,28,-0.001564
35,29,-0.001837
35,30,-0.003423
35,31,-0.004532
35,32,-0.001967
35,33,0.002132
35,34,0.006189
35,35,0.006536
35,36,0.001980
35,37,0.003377
35,38,0.000102
35,39,-0.001037
36,0,0.001911
36,1,0.009895
36,2,0.006015
36,3,0.004168
36,4,0.005583
36,5,0.010308
36,6,0.010460
36,7,0.008169
36,8,0.004547
36,9,0.005373
36,10,0.006843
36,11,0.008187
36,12,0.003685
36,13,0.003244
36,14,0.010922
36,15,0.007409
36,16,0.004346
36,17,0.002623
36,18,-0.001919
36,19,-0.003030
36,20,-0.002277
36,21,-0.007596
36,22,-0.001384
36,23,-0.000742
36,24,0.006894
36,25,0.005933
36,26,0.001281
36,27,0.005856
36,28,0.001522
36,29,-0.004734
36,30,-0.001814
36,31,-0.002213
36,32,-0.000960
36,33,0.006359
36,34,0.010991
36,35,0.009866
36,36,0.008256
36,37,0.010376
36,38,0.003257
36,39,0.002023
37,0,0.003537
37,1,0.008883
37,2,0.004111
37,3,0.006843
37,4,0.007476
37,5,0.010330
37,6,0.011447
37,7,0.004983
37,8,0.008973
37,9,0.004388
37,10,0.009481
37,11,0.006150
37,12,0.004181
37,13,-0.001610
37,14,0.009184
37,15,0.000832
37,16,0.001476
37,17,0.001500
37,18,0.000728
37,19,-0.000640
37,20,-0.002689
37,21,-0.006543
37,22,0.000494
