i,j,G_avg
7,9,0.006231
7,10,0.006314
7,11,0.006631
7,12,-0.004756
7,13,-0.004974
7,14,-0.002542
7,15,-0.005347
7,16,-0.008207
7,17,-0.006611
7,18,-0.002674
7,19,-0.006409
7,20,-0.006475
7,21,-0.002667
7,22,0.000022
7,23,-0.000229
7,24,-0.002460
7,25,-0.001812
7,26,-0.002343
7,27,-0.005435
7,28,-0.007224
7,29,-0.006328
7,30,-0.005031
7,31,-0.002474
7,32,-0.004739
7,33,-0.008100
7,34,-0.001437
7,35,0.003832
7,36,0.003132
7,37,0.003744
7,38,0.005917
7,39,0.009484
8,0,0.004735
8,1,0.003095
8,2,-0.000536
8,3,0.002343
8,4,-0.000561
8,5,-0.000357
8,6,-0.003100
8,7,-0.001912
8,8,0.003518
8,9,0.006852
8,10,0.005609
8,11,0.007804
8,12,-0.000987
8,13,-0.003823
8,14,-0.002248
8,15,-0.001743
8,16,-0.005263
8,17,-0.004023
8,18,0.001075
8,19,-0.004546
8,20,-0.002640
8,21,-0.000434
8,22,0.001519
8,23,-0.000216
8,24,-0.002920
8,25,-0.007761
8,26,-0.008525
8,27,-0.008561
8,28,-0.007036
8,29,-0.009571
8,30,-0.008260
8,31,-0.004664
8,32,-0.006473
8,33,-0.009092
8,34,-0.002251
8,35,0.003561
8,36,0.006154
8,37,0.003430
8,38,0.003961
8,39,0.007355
9,0,0.004018
9,1,0.002264
9,2,-0.001360
9,3,0.000226
9,4,0.002186
9,5,0.000086
9,6,-0.002711
9,7,-0.002048
9,8,0.001214
9,9,0.004700
9,10,0.006539
9,11,0.005803
9,12,-0.000683
9,13,0.001235
9,14,0.000517
9,15,0.001911
9,16,0.000968
9,17,-0.000040
9,18,0.002866
9,19,-0.002081
9,20,-0.001744
9,21,0.003431
9,22,0.000877
9,23,-0.002164
9,24,-0.005766
9,25,-0.006707
9,26,-0.010208
9,27,-0.010864
9,28,-0.003228
9,29,-0.007272
9,30,-0.006439
9,31,-0.004473
9,32,-0.005363
9,33,-0.007743
9,34,-0.006450
9,35,0.003391
9,36,0.004550
9,37,0.004823
9,38,0.003630
9,39,0.005022
10,0,0.010677
10,1,0.004332
10,2,0.003821
10,3,0.004174
10,4,-0.001803
10,5,-0.001926
10,6,-0.004424
10,7,0.001342
10,8,0.000783
10,9,0.001780
10,10,0.003052
10,11,-0.000827
10,12,0.000182
10,13,0.004603
10,14,-0.000123
10,15,0.001331
10,16,-0.000158
10,17,0.000672
10,18,0.005032
10,19,0.002608
10,20,0.001634
10,21,0.003470
10,22,0.006176
10,23,-0.003052
10,24,-0.004719
10,25,-0.006332
10,26,-0.007052
10,27,-0.010977
10,28,-0.002938
10,29,-0.002018
10,30,-0.000934
10,31,0.002414
10,32,-0.000919
10,33,-0.005565
10,34,-0.005230
10,35,-0.001134
10,36,0.001283
10,37,0.004178
10,38,0.004225
10,39,0.004254
11,0,0.008668
11,1,0.005289
11,2,0.005653
11,3,0.003566
11,4,-0.000434
11,5,-0.001699
11,6,-0.004998
11,7,-0.000342
11,8,0.001914
11,9,-0.000757
11,10,0.000271
11,11,-0.003692
11,12,-0.002090
11,13,0.003929
11,14,0.000153
11,15,-0.004215
11,16,-0.003435
11,17,0.000474
11,18,0.005717
11,19,-0.000211
11,20,-0.000829
11,21,0.001911
11,22,0.001919
11,23,-0.004379
11,24,-0.007901
11,25,-0.003953
11,26,-0.009227
11,27,-0.005212
11,28,0.000045
11,29,-0.002540
11,30,0.002142
11,31,0.004405
11,32,0.001153
11,33,-0.003166
11,34,-0.000708
11,35,-0.003058
11,36,0.002942
11,37,0.004091
11,38,0.004044
11,39,0.004852
12,0,0.005979
12,1,0.004332
12,2,0.004610
12,3,0.001742
12,4,-0.003754
12,5,0.000478
12,6,-0.000965
12,7,0.003266
12,8,0.003239
12,9,0.000657
12,10,-0.000145
12,11,-0.002307
12,12,-0.001791
12,13,0.002511
12,14,0.000397
12,15,-0.004569
12,16,-0.004624
12,17,-0.000601
12,18,0.006928
12,19,0.000875
12,20,0.005283
12,21,0.001100
12,22,-0.003097
12,23,-0.006641
12,24,-0.008713
12,25,-0.003988
12,26,-0.009680
12,27,-0.001910
12,28,-0.002129
12,29,0.000992
12,30,0.001916
12,31,0.003411
12,32,0.003878
12,33,-0.003836
12,34,-0.003394
12,35,-0.002600
12,36,0.001116
12,37,0.001796
12,38,0.003884
12,39,0.005644
13,0,0.008406
13,1,0.005024
13,2,0.007626
13,3,0.001293
13,4,-0.001882
13,5,0.001183
13,6,0.001284
13,7,0.001443
13,8,0.002351
13,9,0.000487
13,10,0.002249
13,11,0.002554
13,12,0.001784
13,13,0.002049
13,14,0.000524
13,15,-0.002968
13,16,-0.006620
13,17,-0.003129
13,18,0.008186
13,19,0.002827
13,20,0.007153
13,21,0.001967
13,22,-0.002270
13,23,-0.005440
13,24,-0.004503
13,25,-0.001712
13,26,-0.006523
13,27,-0.004835
13,28,-0.001350
13,29,0.003227
13,30,0.002922
13,31,0.001434
13,32,0.000734
13,33,-0.001705
13,34,-0.002123
13,35,0.000063
13,36,-0.001847
13,37,-0.003425
13,38,0.002765
13,39,0.008378
14,0,0.009519
14,1,0.004034
14,2,0.004052
14,3,-0.002768
14,4,-0.000831
14,5,-0.002316
14,6,-0.001959
14,7,0.002156
14,8,0.005119
14,9,0.003064
14,10,0.003661
14,11,0.004895
14,12,0.005585
14,13,-0.000577
14,14,0.001450
14,15,-0.002495
14,16,-0.002158
14,17,-0.002873
14,18,0.005419
14,19,0.007685
14,20,0.005634
14,21,0.000138
14,22,0.002294
14,23,-0.000236
14,24,-0.003668
14,25,-0.003908
14,26,-0.002610
14,27,0.000386
14,28,-0.004235
14,29,-0.001742
14,30,0.001892
14,31,0.001880
14,32,0.001253
14,33,0.002725
14,34,-0.002510
14,35,-0.002547
14,36,-0.004038
14,37,-0.003108
14,38,0.005764
14,39,0.008171
15,0,0.009078
15,1,0.006772
15,2,0.002881
15,3,0.000492
15,4,-0.003186
15,5,-0.003789
15,6,-0.000372
15,7,0.004070
15,8,0.002227
15,9,0.001556
15,10,0.003367
15,11,0.002734
15,12,0.003947
15,13,0.000917
15,14,-0.001453
15,15,-0.005239
15,16,0.001523
15,17,-0.000963
15,18,0.001410
15,19,0.007042
15,20,0.006535
15,21,0.005430
15,22,0.005999
15,23,-0.000480
15,24,-0.002198
15,25,-0.001828
15,26,0.002886
15,27,-0.001349
15,28,-0.005101
15,29,0.000312
15,30,0.002874
15,31,0.002080
15,32,0.000573
15,33,0.002011
15,34,-0.003196
15,35,-0.003808
15,36,-0.006190
15,37,-0.003982
15,38,0.002131
15,39,0.003951
16,0,0.007549
16,1,0.007850
16,2,-0.001429
16,3,-0.003538
16,4,-0.002507
16,5,-0.004797
16,6,-0.000858
16,7,0.003899
16,8,0.005816
16,9,0.003232
16,10,0.002227
16,11,-0.002501
16,12,0.002008
16,13,0.003733
16,14,-0.002604
16,15,-0.003818
16,16,0.002436
16,17,0.002252
16,18,0.000810
16,19,0.004152
16,20,0.003959
16,21,0.009110
16,22,0.003753
16,23,-0.000412
16,24,0.001189
16,25,-0.002971
16,26,0.003087
16,27,-0.004777
16,28,-0.006186
16,29,-0.001211
16,30,-0.000494
16,31,0.000356
16,32,-0.002215
16,33,0.000572
16,34,-0.003111
16,35,-0.004124
16,36,-0.002196
16,37,-0.001518
16,38,-0.000166
16,39,0.000564
17,0,0.005730
17,1,0.004661
17,2,-0.004280
17,3,-0.004446
17,4,-0.004417
17,5,-0.005237
17,6,0.001614
17,7,0.002014
17,8,0.002769
17,9,0.003429
17,10,0.001261
17,11,-0.002045
17,12,-0.001036
17,13,0.004461
17,14,-0.003490
17,15,-0.002655
17,16,-0.000852
17,17,0.003831
17,18,-0.001199
17,19,0.002207
17,20,0.001043
17,21,0.005306
17,22,0.002259
17,23,0.000375
17,24,-0.000718
17,25,-0.003199
17,26,0.001240
17,27,-0.004735
17,28,-0.006969
17,29,-0.004140
17,30,-0.000174
17,31,-0.003440
17,32,-0.005177
17,33,0.000828
17,34,-0.002601
17,35,-0.005120
17,36,0.000783
17,37,-0.006093
17,38,-0.007133
17,39,-0.002719
18,0,0.005567
18,1,0.001016
18,2,-0.004080
18,3,-0.005045
18,4,-0.001191
18,5,0.000274
18,6,0.004687
18,7,0.003058
18,8,0.001936
18,9,0.000459
18,10,-0.003315
18,11,-0.002082
18,12,0.000114
18,13,0.003393
18,14,-0.003970
18,15,-0.005760
18,16,0.000717
18,17,-0.000236
18,18,0.001088
18,19,0.001383
18,20,0.000177
18,21,0.002077
18,22,0.006597
18,23,0.003981
18,24,0.001370
18,25,-0.005711
18,26,-0.001597
18,27,-0.003804
18,28,-0.004812
18,29,-0.002404
18,30,-0.003353
18,31,-0.002888
18,32,-0.001427
18,33,0.000202
18,34,0.000433
18,35,-0.002511
18,36,-0.001265
18,37,-0.007466
18,38,-0.006427
18,39,-0.004242
19,0,0.004011
19,1,-0.001412
19,2,-0.005322
19,3,-0.001679
19,4,-0.003427
19,5,0.001598
19,6,0.006703
19,7,0.000181
19,8,0.001674
19,9,-0.001100
19,10,-0.005653
19,11,-0.001252
19,12,0.001010
19,13,0.003997
19,14,-0.002813
19,15,-0.005899
19,16,-0.000024
19,17,-0.000348
19,18,0.001981
19,19,0.000054
19,20,0.005409
19,21,0.006710
19,22,0.003229
19,23,0.004821
19,24,0.003212
19,25,-0.003763
19,26,-0.004599
19,27,-0.005476
19,28,-0.003879
19,29,0.000649
19,30,0.002728
19,31,0.001300
19,32,-0.001780
19,33,0.000884
19,34,0.000574
19,35,-0.002465
19,36,-0.002590
19,37,-0.002500
19,38,-0.004723
19,39,-0.000974
20,0,-0.000902
20,1,-0.001236
20,2,-0.006350
20,3,-0.001461
20,4,-0.002725
20,5,0.006342
20,6,0.007656
20,7,0.005298
20,8,0.001679
20,9,-0.001244
20,10,-0.002586
20,11,0.001740
20,12,0.000527
20,13,0.002588
20,14,-0.000412
20,15,-0.002746
20,16,-0.004283
20,17,-0.002751
20,18,-0.002988
20,19,-0.001231
20,20,0.001537
20,21,0.004937
20,22,0.004353
20,23,0.005910
20,24,0.002587
20,25,0.002085
20,26,-0.002147
20,27,-0.004316
20,28,-0.000142
20,29,0.003365
20,30,0.000734
20,31,0.001129
20,32,-0.004298
20,33,0.000741
20,34,0.001973
20,35,-0.003619
20,36,-0.000497
20,37,-0.000305
20,38,-0.005309
20,39,-0.003879
21,0,-0.002218
21,1,-0.004553
21,2,-0.006944
21,3,-0.006499
21,4,-0.004235
21,5,0.004305
21,6,0.001662
21,7,0.006516
21,8,0.001195
21,9,0.001131
21,10,0.001963
21,11,0.000573
21,12,0.001123
21,13,-0.001406
21,14,-0.004414
21,15,-0.002769
21,16,-0.005244
21,17,-0.004711
21,18,-0.005295
21,19,-0.002640
21,20,0.000152
21,21,-0.000263
21,22,0.003180
21,23,0.002444
21,24,0.005395
21,25,0.002201
21,26,-0.001181
21,27,-0.004790
21,28,-0.001670
21,29,0.002394
21,30,0.002736
21,31,0.004434
21,32,-0.000516
21,33,0.003895
21,34,0.002821
21,35,0.000136
21,36,-0.001250
21,37,-0.003603
21,38,-0.006088
21,39,-0.005262
22,0,-0.004833
22,1,-0.006858
22,2,-0.005181
22,3,-0.002621
22,4,-0.004391
22,5,0.002029
22,6,0.004909
22,7,0.004084
22,8,0.000410
22,9,0.000006
22,10,0.000261
22,11,-0.000098
22,12,0.004516
22,13,-0.001606
22,14,-0.005596
22,15,-0.004278
22,16,0.002507
22,17,-0.001174
22,18,-0.001788
22,19,0.000808
22,20,0.005732
22,21,-0.000373
22,22,-0.000208
22,23,0.004028
22,24,0.006026
22,25,-0.001210
22,26,-0.006291
22,27,-0.002466
22,28,0.000084
22,29,-0.000398
22,30,0.001339
22,31,0.002522
22,32,0.005599
22,33,0.005509
22,34,0.001901
22,35,0.000299
22,36,-0.004626
22,37,-0.005400
22,38,-0.004548
22,39,-0.007587
23,0,-0.007852
23,1,-0.009643
23,2,-0.007502
23,3,-0.006060
23,4,-0.006783
23,5,0.000707
23,6,0.003291
23,7,0.001606
23,8,-0.000245
23,9,-0.000422
23,10,0.003890
23,11,0.001560
23,12,0.005534
23,13,-0.000863
23,14,-0.004305
23,15,-0.002772
23,16,0.003585
23,17,-0.000516
23,18,0.003269
23,19,0.001210
23,20,0.007411
23,21,0.002059
23,22,0.002442
23,23,0.003745
23,24,0.004144
23,25,-0.000631
23,26,-0.007812
23,27,-0.001732
23,28,0.002173
23,29,-0.002689
23,30,0.001137
23,31,0.002604
23,32,0.002241
23,33,0.005289
23,34,-0.001606
23,35,-0.001726
23,36,-0.006015
23,37,-0.008299
23,38,-0.004874
23,39,-0.007487
24,0,-0.005365
24,1,-0.005671
24,2,-0.006311
24,3,-0.004567
24,4,-0.006058
24,5,-0.001488
24,6,0.002889
24,7,-0.001972
24,8,-0.006623
24,9,-0.001736
24,10,0.003527
24,11,0.002100
24,12,0.005147
24,13,-0.000635
24,14,0.001163
24,15,-0.000938
24,16,0.002764
24,17,-0.001351
24,18,0.004179
24,19,0.001364
24,20,0.008691
24,21,0.005309
24,22,-0.001728
24,23,0.003838
24,24,0.002627
24,25,-0.003806
24,26,-0.007583
24,27,-0.005040
24,28,0.002054
24,29,-0.001189
24,30,0.002338
24,31,0.000666
24,32,0.001843
24,33,0.005506
24,34,0.002430
24,35,0.002958
24,36,-0.003445
24,37,-0.003458
24,38,-0.006862
24,39,-0.006587
25,0,-0.008129
25,1,-0.003919
25,2,-0.003680
25,3,-0.005825
25,4,-0.007002
25,5,-0.001303
25,6,0.002462
25,7,-0.000672
25,8,-0.006505
25,9,0.003562
25,10,-0.001502
25,11,-0.003444
25,12,-0.003789
25,13,0.001367
25,14,0.000517
25,15,-0.002111
25,16,0.000782
25,17,-0.000160
25,18,0.003670
25,19,0.003827
25,20,0.005093
25,21,0.005755
25,22,-0.002175
25,23,0.000351
25,24,-0.000353
25,25,-0.004470
25,26,-0.007873
25,27,-0.003988
25,28,-0.000165
25,29,-0.001458
25,30,-0.000040
25,31,-0.000824
25,32,0.003264
25,33,0.003794
25,34,-0.002539
25,35,0.004252
25,36,-0.004273
25,37,-0.005228
25,38,-0.006070
25,39,-0.008094
26,0,-0.006119
26,1,-0.002829
26,2,-0.002378
26,3,-0.002615
26,4,-0.005532
26,5,0.001032
26,6,0.000828
26,7,-0.001826
26,8,-0.003190
26,9,0.002209
26,10,0.002289
26,11,-0.004584
26,12,-0.005954
26,13,-0.001386
26,14,0.000474
26,15,-0.001455
26,16,-0.000356
26,17,0.000057
26,18,-0.002237
26,19,-0.000903
26,20,0.003905
26,21,0.003516
26,22,-0.006344
26,23,-0.006888
26,24,-0.004046
26,25,-0.006093
26,26,-0.007326
26,27,-0.003681
26,28,-0.002785
26,29,-0.003465
26,30,-0.002398
26,31,0.001208
26,32,0.001236
26,33,0.002873
26,34,-0.003776
26,35,0.001454
26,36,0.001545
26,37,-0.004942
26,38,-0.004740
26,39,-0.007719
27,0,-0.006081
27,1,-0.001531
27,2,-0.002477
27,3,-0.002717
27,4,-0.001072
27,5,-0.000289
27,6,-0.001037
27,7,-0.001731
27,8,-0.002709
27,9,0.004271
27,10,0.003020
27,11,-0.005219
27,12,-0.005742
27,13,-0.007275
27,14,-0.003029
27,15,-0.003594
27,16,-0.001695
27,17,-0.000823
27,18,-0.002764
27,19,-0.001381
27,20,0.000691
27,21,0.001120
27,22,-0.008360
27,23,-0.006011
27,24,-0.004715
27,25,-0.007545
27,26,-0.007473
27,27,-0.004036
27,28,-0.006897
27,29,-0.005092
27,30,-0.005221
27,31,-0.006181
27,32,-0.003147
27,33,0.003561
27,34,-0.000383
27,35,0.002342
27,36,0.002265
27,37,-0.004581
27,38,-0.003808
27,39,-0.006357
28,0,-0.002279
28,1,-0.000067
28,2,0.000459
28,3,-0.001635
28,4,-0.005159
28,5,-0.004749
28,6,-0.005708
28,7,-0.002039
28,8,-0.000094
28,9,0.000411
28,10,0.002288
28,11,-0.006980
28,12,-0.001681
28,13,-0.007110
28,14,-0.004789
28,15,-0.007010
28,16,-0.006536
28,17,-0.002207
28,18,0.000867
28,19,-0.003598
28,20,-0.003714
28,21,0.000848
28,22,-0.007697
28,23,-0.004795
28,24,-0.006522
28,25,-0.003130
28,26,-0.007520
28,27,-0.009166
28,28,-0.007249
28,29,-0.000894
28,30,-0.006132
28,31,-0.007810
28,32,-0.002534
28,33,0.003572
28,34,-0.000748
28,35,0.004657
28,36,0.004247
28,37,-0.002852
28,38,-0.007251
28,39,-0.005924
29,0,-0.002352
29,1,0.003082
29,2,0.006641
29,3,0.004231
29,4,-0.001931
29,5,-0.007547
29,6,-0.007580
29,7,-0.005211
29,8,-0.000703
29,9,0.000209
29,10,-0.001575
29,11,-0.006390
29,12,-0.002576
29,13,-0.004614
29,14,-0.004697
29,15,-0.006303
29,16,-0.008005
29,17,-0.004498
29,18,0.000772
29,19,-0.003916
29,20,-0.004311
29,21,-0.000348
29,22,-0.004190
29,23,-0.005478
29,24,-0.005293
29,25,-0.000606
29,26,-0.006737
29,27,-0.008806
29,28,-0.004655
29,29,-0.003542
29,30,-0.008285
29,31,-0.006207
29,32,-0.003060
29,33,0.004449
29,34,0.002103
29,35,0.005422
29,36,0.004947
29,37,-0.000262
29,38,-0.003800
29,39,-0.000749
30,0,-0.001708
30,1,0.002704
30,2,0.005966
30,3,0.004382
30,4,-0.001464
30,5,-0.004980
30,6,-0.003967
30,7,-0.004037
30,8,0.001347
30,9,-0.002476
30,10,0.000311
30,11,-0.002850
30,12,0.003358
30,13,-0.002751
30,14,-0.005929
30,15,-0.005754
30,16,-0.005831
30,17,-0.002621
30,18,-0.001563
30,19,-0.007876
30,20,-0.007720
30,21,-0.003213
30,22,0.001341
30,23,-0.000358
30,24,-0.002650
30,25,-0.000508
30,26,-0.001131
30,27,-0.003464
30,28,-0.007480
30,29,-0.002339
30,30,-0.008784
30,31,-0.005966
30,32,-0.004039
30,33,0.000457
30,34,0.004213
30,35,0.003062
30,36,0.007494
30,37,0.003373
30,38,0.000341
30,39,0.001379
31,0,0.002027
31,1,0.007454
31,2,0.009315
31,3,0.006996
31,4,0.005573
31,5,-0.001735
31,6,-0.002516
31,7,-0.004205
31,8,-0.002634
31,9,-0.004115
31,10,-0.003768
31,11,-0.005368
31,12,0.002298
31,13,-0.002747
31,14,-0.004270
31,15,-0.004877
31,16,-0.005626
31,17,-0.002723
31,18,0.000966
31,19,-0.006682
31,20,-0.006882
31,21,-0.002015
31,22,0.003628
31,23,-0.004985
31,24,0.000863
31,25,0.001727
31,26,0.002855
31,27,-0.002039
31,28,-0.004788
31,29,-0.004877
31,30,-0.009311
31,31,-0.011375
31,32,-0.010089
31,33,-0.005550
31,34,0.001226
31,35,0.001896
31,36,0.006515
31,37,0.002932
31,38,-0.000579
31,39,0.002206
32,0,0.003416
32,1,0.010608
32,2,0.005822
32,3,0.006007
32,4,0.000956
32,5,0.001931
32,6,-0.002963
32,7,-0.004131
32,8,-0.003409
32,9,-0.006910
32,10,-0.008091
32,11,-0.003762
32,12,0.003693
32,13,0.000216
32,14,-0.004232
32,15,-0.007399
32,16,-0.006699
32,17,-0.001305
32,18,0.000538
32,19,-0.003426
32,20,-0.002827
32,21,0.001348
32,22,0.001080
32,23,-0.004525
32,24,-0.000669
32,25,0.003006
32,26,0.001668
32,27,-0.003151
32,28,-0.008211
32,29,-0.008181
32,30,-0.009470
32,31,-0.010314
32,32,-0.009632
32,33,-0.006694
32,34,0.001225
32,35,0.000180
32,36,0.003916
32,37,0.000898
32,38,-0.002814
32,39,0.002223
33,0,0.006314
33,1,0.008003
33,2,0.003366
33,3,0.005556
33,4,0.001058
33,5,0.002022
33,6,-0.003437
33,7,-0.003935
33,8,-0.000358
33,9,-0.005070
33,10,-0.005202
33,11,-0.005325
33,12,0.002843
33,13,0.002015
33,14,-0.001924
33,15,-0.006646
33,16,-0.002836
33,17,-0.003115
33,18,-0.003317
33,19,-0.009275
33,20,-0.000204
33,21,0.001273
33,22,-0.002477
33,23,-0.002687
33,24,-0.002386
33,25,0.001400
33,26,-0.000942
33,27,-0.003357
33,28,-0.004933
33,29,-0.007593
33,30,-0.009250
33,31,-0.009752
33,32,-0.006789
33,33,-0.004347
33,34,-0.001523
33,35,-0.001436
33,36,0.000120
33,37,-0.005546
33,38,-0.004827
33,39,0.000388
34,0,0.000528
34,1,0.007400
34,2,0.004078
34,3,0.007389
34,4,0.002254
34,5,0.004832
34,6,0.002162
34,7,0.001326
34,8,0.002316
34,9,-0.001627
34,10,-0.002431
34,11,-0.004979
34,12,0.006103
34,13,0.004539
34,14,-0.000233
34,15,-0.007911
34,16,-0.003072
34,17,-0.006867
34,18,-0.008830
34,19,-0.003382
34,20,-0.002532
34,21,0.000462
34,22,-0.004262
34,23,-0.005155
34,24,-0.001294
34,25,-0.000008
34,26,-0.003459
34,27,-0.003876
34,28,-0.005060
34,29,-0.006836
34,30,-0.004788
34,31,-0.001741
34,32,-0.005725
34,33,-0.001181
34,34,-0.001823
34,35,-0.003339
34,36,-0.000347
34,37,-0.004757
34,38,-0.003677
34,39,0.000047
35,0,0.001884
35,1,0.009024
35,2,0.009522
35,3,0.005153
35,4,0.003145
35,5,0.004639
35,6,0.003724
35,7,0.001968
35,8,0.002236
35,9,0.001450
35,10,-0.000691
35,11,-0.004336
35,12,-0.000051
35,13,0.000005
35,14,0.001253
35,15,-0.003637
35,16,-0.003081
35,17,-0.007242
35,18,-0.006682
35,19,-0.005760
35,20,-0.001270
35,21,-0.003558
35,22,-0.005467
35,23,-0.005349
35,24,-0.001616
35,25,0.000659
35,26,-0.002348
35,27,-0.003791
35,28,-0.005388
35,29,-0.005661
35,30,-0.005210
35,31,-0.005924
35,32,-0.005270
35,33,0.001684
35,34,-0.003761
35,35,-0.003103
35,36,0.001161
35,37,-0.002133
35,38,-0.000006
35,39,0.001716
36,0,0.002942
36,1,0.009807
36,2,0.009577
36,3,0.009308
36,4,0.002447
36,5,0.001129
36,6,0.002101
36,7,0.001703
36,8,0.005108
36,9,0.004165
36,10,0.003286
36,11,-0.002823
36,12,-0.003686
36,13,0.000752
36,14,0.001894
36,15,-0.002271
36,16,-0.000937
36,17,-0.005607
36,18,-0.005534
36,19,-0.007913
