step,|phi|,Q_L,A_L,S_L,Xi_L,F_LRe,F_LIm,acc,dt
56,400.000000,4.042688,-1977.944091,-1979.531651,-36.495144,-8.477229,-10.059239,0.133377,80.000000
57,400.000000,4.083192,-1981.075131,-1982.678597,-36.370403,-8.477229,-10.059239,0.133060,81.000000
58,400.000000,4.000000,-2002.793578,-2004.364375,-34.790172,-8.477229,-10.059239,0.132669,83.000000
59,400.000000,3.825740,-2005.934594,-2007.436958,-37.783305,-8.477229,-10.059239,0.132125,84.000000
60,400.000000,2.161365,-2008.780038,-2009.628804,-38.239326,-8.477229,-10.059239,0.131639,86.000000
61,400.000000,2.898197,-2006.551979,-2007.690098,-38.977006,-8.477229,-10.059239,0.131371,87.000000
62,400.000000,3.072458,-2013.826843,-2015.033395,-33.994017,-8.477229,-10.059239,0.130913,88.000000
63,400.000000,4.000000,-2025.553277,-2027.124073,8.638456,-8.477229,-10.059239,0.130273,90.000000
64,400.000000,4.000000,-2019.114435,-2020.685232,9.327154,-8.477229,-10.059239,0.129615,91.000000
65,400.000000,2.235255,-2026.572023,-2027.449806,3.408572,-8.477229,-10.059239,0.128561,93.000000
66,400.000000,3.523157,-2029.063174,-2030.446714,-0.738747,-8.477229,-10.059239,0.128209,94.000000
67,400.000000,3.603990,-2024.777256,-2026.192539,-2.729577,-8.477229,-10.059239,0.127390,95.000000
68,400.000000,3.603990,-2013.808186,-2015.223469,-2.137632,-8.477229,-10.059239,0.126993,97.000000
69,400.000000,3.603990,-2012.549514,-2013.964797,0.135662,-8.477229,-10.059239,0.126321,98.000000
70,400.000000,3.603990,-2012.089682,-2013.504966,-2.807648,-8.477229,-10.059239,0.125669,100.000000
71,400.000000,4.477390,-2014.510713,-2016.268980,-4.847284,-8.477229,-10.059239,0.125208,101.000000
72,400.000000,4.033374,-2013.271162,-2014.855064,-78.225689,-8.477229,-10.059239,0.124829,102.000000
73,400.000000,4.033374,-2026.767154,-2028.351057,-76.072375,-8.477229,-10.059239,0.124561,104.000000
74,400.000000,4.000000,-2029.499956,-2031.070753,-76.173314,-8.477229,-10.059239,0.123933,105.000000
75,400.000000,4.000000,-2017.626814,-2019.197610,-76.982803,-8.477229,-10.059239,0.123586,107.000000
76,400.000000,4.000000,-2009.552335,-2011.123131,-76.520788,-8.477229,-10.059239,0.123214,108.000000
77,400.000000,2.138944,-2015.746729,-2016.586690,-71.741501,-8.477229,-10.059239,0.122821,109.000000
78,400.000000,5.096316,-2016.469900,-2018.471218,-74.045898,-8.477229,-10.059239,0.122184,111.000000
79,400.000000,6.241414,-2001.298062,-2003.749060,-73.124311,-8.477229,-10.059239,0.121906,112.000000
80,400.000000,5.503387,-1989.181100,-1991.342275,-69.575836,-8.477229,-10.059239,0.121574,114.000000
81,400.000000,6.231747,-1994.212414,-1996.659615,-65.980887,-8.477229,-10.059239,0.120945,115.000000
82,400.000000,6.231747,-1978.218181,-1980.665382,-66.822639,-8.477229,-10.059239,0.120542,116.000000
83,400.000000,3.874614,-1978.597056,-1980.118614,-66.093361,-8.477229,-10.059239,0.120446,118.000000
84,400.000000,1.642867,-1986.023650,-1986.668802,-68.589547,-8.477229,-10.059239,0.120294,119.000000
85,400.000000,1.642867,-1997.344755,-1997.989907,-70.828240,-8.477229,-10.059239,0.120145,121.000000
86,400.000000,3.010705,-2007.234489,-2008.416790,-75.988951,-8.477229,-10.059239,0.120172,122.000000
87,400.000000,3.154309,-1985.329586,-1986.568280,-79.610153,-8.477229,-10.059239,0.120114,123.000000
88,400.000000,3.154309,-1987.684857,-1988.923551,-76.912490,-8.477229,-10.059239,0.119747,125.000000
89,400.000000,2.985089,-1980.855999,-1982.028241,-78.431378,-8.477229,-10.059239,0.119472,126.000000
90,400.000000,3.247456,-1991.131068,-1992.406341,-77.171530,-8.477229,-10.059239,0.119258,128.000000
91,400.000000,1.057311,-1999.904314,-2000.319519,-75.589489,-8.477229,-10.059239,0.118668,129.000000
92,400.000000,1.057311,-1994.799352,-1995.214558,-72.251834,-8.477229,-10.059239,0.118522,130.000000
93,400.000000,2.879924,-2000.550102,-2001.681046,-69.314943,-8.477229,-10.059239,0.118324,132.000000
94,400.000000,2.879924,-2000.963798,-2002.094741,-99.974267,-8.477229,-10.059239,0.117789,133.000000
95,400.000000,2.908970,-2007.099263,-2008.241613,-101.239528,-8.477229,-10.059239,0.117578,135.000000
96,400.000000,3.421310,-2010.647424,-2011.990970,-105.368749,-8.477229,-10.059239,0.117320,136.000000
97,400.000000,2.751751,-2012.082483,-2013.163093,-101.557963,-8.477229,-10.059239,0.116990,137.000000
98,400.000000,3.457255,-2020.453190,-2021.810851,-106.957425,-8.477229,-10.059239,0.116818,139.000000
99,400.000000,3.428209,-2019.931079,-2021.277334,-109.449358,-8.477229,-10.059239,0.116475,140.000000
100,400.000000,3.875791,-2014.652763,-2016.174783,-110.854150,-8.477229,-10.059239,0.116139,142.000000
101,400.000000,3.875791,-2002.134091,-2003.656110,-108.437859,-8.477229,-10.059239,0.115858,143.000000
102,400.000000,3.875791,-1998.902689,-2000.424709,-111.493726,-8.477229,-10.059239,0.115534,144.000000
103,400.000000,3.734921,-1998.494144,-1999.960844,-108.645110,-8.477229,-10.059239,0.115553,146.000000
104,400.000000,3.855693,-2003.415851,-2004.929978,-108.599519,-8.477229,-10.059239,0.115619,147.000000
105,400.000000,4.000000,-2006.133724,-2007.704520,-109.783686,-8.477229,-10.059239,0.115660,149.000000
106,400.000000,4.000000,-2013.618562,-2015.189358,-105.553481,-8.477229,-10.059239,0.115444,150.000000
107,400.000000,3.854950,-2017.638416,-2019.152251,-108.475652,-8.477229,-10.059239,0.115231,151.000000
108,400.000000,3.854950,-2004.186376,-2005.700211,-112.192410,-8.477229,-10.059239,0.114931,153.000000
109,400.000000,3.808594,-1993.527038,-1995.022670,-114.207353,-8.477229,-10.059239,0.114455,154.000000
110,400.000000,1.756994,-2007.414484,-2008.104454,-110.678478,-8.477229,-10.059239,0.114369,156.000000
111,400.000000,1.756994,-2013.577262,-2014.267232,-113.075234,-8.477229,-10.059239,0.114442,157.000000
112,400.000000,1.000159,-2014.633905,-2015.026666,-115.605185,-8.477229,-10.059239,0.114336,158.000000
113,400.000000,0.000000,-2017.920016,-2017.920016,-121.460933,-8.477229,-10.059239,0.114386,160.000000
114,400.000000,0.000000,-2019.467395,-2019.467395,-120.231730,-8.477229,-10.059239,0.114130,161.000000
115,400.000000,-0.000000,-2029.801139,-2029.801139,-118.588856,-8.477229,-10.059239,0.113836,162.000000
116,400.000000,0.000000,-2037.293448,-2037.293448,-119.613727,-8.477229,-10.059239,0.113483,164.000000
117,400.000000,-0.000000,-2057.300926,-2057.300926,-120.157883,-8.477229,-10.059239,0.113157,165.000000
118,400.000000,0.000000,-2068.144582,-2068.144582,-120.780647,-8.477229,-10.059239,0.112773,167.000000
119,400.000000,-0.000000,-2058.940280,-2058.940280,-125.556806,-8.477229,-10.059239,0.112396,168.000000
120,400.000000,0.000000,-2056.666097,-2056.666097,-123.293281,-8.477229,-10.059239,0.112376,169.000000
121,400.000000,-0.000000,-2059.652546,-2059.652546,-124.709413,-8.477229,-10.059239,0.112152,171.000000
122,400.000000,-0.000000,-2066.482751,-2066.482751,-121.628044,-8.477229,-10.059239,0.111951,172.000000
123,400.000000,0.000000,-2062.527245,-2062.527245,-122.246981,-8.477229,-10.059239,0.111411,174.000000
124,400.000000,-0.000000,-2058.620019,-2058.620019,-124.783116,-8.477229,-10.059239,0.111060,175.000000
125,400.000000,-0.000000,-2068.426852,-2068.426852,-125.285564,-8.477229,-10.059239,0.110833,176.000000
126,400.000000,-0.000000,-2054.510998,-2054.510998,-126.034322,-8.477229,-10.059239,0.110846,178.000000
127,400.000000,0.000000,-2065.714872,-2065.714872,-124.278980,-8.477229,-10.059239,0.110781,179.000000
128,400.000000,-0.000000,-2059.230482,-2059.230482,-124.920133,-8.477229,-10.059239,0.110640,181.000000
129,400.000000,-0.000000,-2073.895025,-2073.895025,-125.353636,-8.477229,-10.059239,0.110481,182.000000
130,400.000000,0.000000,-2066.855867,-2066.855867,6.021752,-8.477229,-10.059239,0.110229,183.000000
131,400.000000,-0.000000,-2071.755723,-2071.755723,2.999182,-8.477229,-10.059239,0.110114,185.000000
132,400.000000,-0.000000,-2066.368959,-2066.368959,0.165913,-8.477229,-10.059239,0.109906,186.000000
133,400.000000,-0.000000,-2064.580419,-2064.580419,5.201962,-8.477229,-10.059239,0.109869,188.000000
134,400.000000,-0.000000,-2072.627218,-2072.627218,6.120249,-8.477229,-10.059239,0.109796,189.000000
135,400.000000,-0.000000,-2065.120547,-2065.120547,4.720891,-8.477229,-10.059239,0.109632,190.000000
136,400.000000,-0.000000,-2065.709104,-2065.709104,6.276194,-8.477229,-10.059239,0.109471,192.000000
137,400.000000,-0.000000,-2077.383322,-2077.383322,4.423356,-8.477229,-10.059239,0.109438,193.000000
138,400.000000,-0.000000,-2081.154910,-2081.154910,5.452953,-8.477229,-10.059239,0.109353,195.000000
139,400.000000,-0.000000,-2060.596490,-2060.596490,2.469078,-8.477229,-10.059239,0.109286,196.000000
140,400.000000,-0.000000,-2076.004589,-2076.004589,-1.043990,-8.477229,-10.059239,0.109025,197.000000
141,400.000000,-0.000000,-2078.202375,-2078.202375,-1.796118,-8.477229,-10.059239,0.108944,199.000000
142,400.000000,-0.005148,-2066.329486,-2066.327465,-2.668522,-8.477229,-10.059239,0.108881,200.000000
143,400.000000,-0.005148,-2060.525896,-2060.523875,-4.876605,-8.477229,-10.059239,0.108559,202.000000
144,400.000000,-0.000000,-2060.657605,-2060.657605,-2.305732,-8.477229,-10.059239,0.108431,203.000000
145,400.000000,-0.000000,-2055.454687,-2055.454687,2.883396,-8.477229,-10.059239,0.108493,204.000000
146,400.000000,-0.000000,-2056.868289,-2056.868289,2.740954,-8.477229,-10.059239,0.108265,206.000000
147,400.000000,-0.000000,-2050.907681,-2050.907681,1.016734,-8.477229,-10.059239,0.108159,207.000000
148,400.000000,-0.000000,-2049.695899,-2049.695899,0.288628,-8.477229,-10.059239,0.108121,209.000000
149,400.000000,-0.000000,-2056.564939,-2056.564939,-2.878717,-8.477229,-10.059239,0.108000,210.000000
150,400.000000,-0.000000,-2075.173111,-2075.173111,-8.019194,-8.477229,-10.059239,0.107831,211.000000
151,400.000000,-0.000000,-2060.230042,-2060.230042,-10.225419,-8.477229,-10.059239,0.107632,213.000000
152,400.000000,0.100131,-2052.226274,-2052.265595,-12.948384,-8.477229,-10.059239,0.107386,214.000000
153,400.000000,0.100131,-2053.013397,-2053.052718,-68.488647,-8.477229,-10.059239,0.107305,216.000000
154,400.000000,0.678502,-2055.296143,-2055.562590,-66.341246,-8.477229,-10.059239,0.107177,217.000000
155,400.000000,0.000000,-2056.964894,-2056.964894,-66.388644,-8.477229,-10.059239,0.107244,218.000000
156,400.000000,0.000000,-2057.635511,-2057.635511,-64.047969,-8.477229,-10.059239,0.107150,220.000000
157,400.000000,0.000000,-2072.146117,-2072.146117,-64.254295,-8.477229,-10.059239,0.106994,221.000000
158,400.000000,0.000000,-2071.266669,-2071.266669,-65.202196,-8.477229,-10.059239,0.106824,223.000000
159,400.000000,0.000000,-2086.849411,-2086.849411,-69.880205,-8.477229,-10.059239,0.106875,224.000000
160,400.000000,0.000000,-2075.556635,-2075.556635,-70.396453,-8.477229,-10.059239,0.106693,225.000000
161,400.000000,0.000000,-2078.130471,-2078.130471,-75.243631,-8.477229,-10.059239,0.106512,227.000000
162,400.000000,0.000000,-2080.083539,-2080.083539,-79.714233,-8.477229,-10.059239,0.106380,228.000000
163,400.000000,0.000000,-2072.405212,-2072.405212,-79.541922,-8.477229,-10.059239,0.106296,230.000000
164,400.000000,0.000000,-2074.997510,-2074.997510,-80.249584,-8.477229,-10.059239,0.106106,231.000000
165,400.000000,0.000000,-2060.323657,-2060.323657,-81.064283,-8.477229,-10.059239,0.106175,232.000000
166,400.000000,-0.000000,-2078.429390,-2078.429390,-86.786596,-8.477229,-10.059239,0.106138,234.000000
167,400.000000,1.336591,-2082.431039,-2082.955917,-85.648963,-8.477229,-10.059239,0.105952,235.000000
168,400.000000,0.170807,-2089.376754,-2089.443830,-84.497893,-8.477229,-10.059239,0.105858,237.000000
169,400.000000,0.170807,-2097.338817,-2097.405893,-87.560236,-8.477229,-10.059239,0.105779,238.000000
170,400.000000,0.170807,-2094.216002,-2094.283078,-88.729331,-8.477229,-10.059239,0.105614,239.000000
171,400.000000,0.170807,-2086.902345,-2086.969420,-88.435416,-8.477229,-10.059239,0.105494,241.000000
172,400.000000,0.170807,-2092.544598,-2092.611674,-86.746376,-8.477229,-10.059239,0.105231,242.000000
173,400.000000,0.170807,-2095.883988,-2095.951064,-87.705367,-8.477229,-10.059239,0.105273,244.000000
174,400.000000,0.170807,-2090.850309,-2090.917384,-86.598895,-8.477229,-10.059239,0.105143,245.000000
175,400.000000,0.170807,-2080.207182,-2080.274258,-87.122964,-8.477229,-10.059239,0.105043,246.000000
176,400.000000,0.170807,-2088.209516,-2088.276592,-86.772363,-8.477229,-10.059239,0.104845,248.000000
177,400.000000,0.000000,-2082.142592,-2082.142592,-87.925500,-8.477229,-10.059239,0.104733,249.000000
178,400.000000,-0.000000,-2072.751682,-2072.751682,-13.078212,-8.477229,-10.059239,0.104609,251.000000
179,400.000000,0.000000,-2072.803812,-2072.803812,-11.832103,-8.477229,-10.059239,0.104583,252.000000
180,400.000000,0.000000,-2056.224839,-2056.224839,-8.162471,-8.477229,-10.059239,0.104503,253.000000
181,400.000000,-0.000000,-2062.330857,-2062.330857,-6.099987,-8.477229,-10.059239,0.104409,255.000000
182,400.000000,-0.000000,-2052.991153,-2052.991153,-7.347399,-8.477229,-10.059239,0.104331,256.000000
183,400.000000,0.000000,-2069.185010,-2069.185010,-9.944416,-8.477229,-10.059239,0.104212,257.000000
184,400.000000,0.000000,-2065.444385,-2065.444385,-17.341768,-8.477229,-10.059239,0.104135,259.000000
185,400.000000,-0.000000,-2070.575775,-2070.575775,-17.856838,-8.477229,-10.059239,0.104126,260.000000
186,400.000000,-0.000000,-2063.707341,-2063.707341,-17.464946,-8.477229,-10.059239,0.104037,262.000000
187,400.000000,-0.000000,-2061.062973,-2061.062973,-15.644212,-8.477229,-10.059239,0.103949,263.000000
188,400.000000,-0.000000,-2060.312400,-2060.312400,-18.478854,-8.477229,-10.059239,0.103862,264.000000
189,400.000000,-0.000000,-2071.854088,-2071.854088,-15.839052,-8.477229,-10.059239,0.103711,266.000000
190,400.000000,0.206615,-2068.473419,-2068.554557,-20.303323,-8.477229,-10.059239,0.103704,267.000000
191,400.000000,0.271701,-2077.068017,-2077.174714,-21.718053,-8.477229,-10.059239,0.103503,269.000000
192,400.000000,0.271701,-2076.643373,-2076.750069,-18.013360,-8.477229,-10.059239,0.103355,270.000000
193,400.000000,0.271701,-2070.828517,-2070.935213,-18.680846,-8.477229,-10.059239,0.103351,271.000000
194,400.000000,0.271701,-2060.201736,-2060.308433,-21.038703,-8.477229,-10.059239,0.103231,273.000000
195,400.000000,0.271701,-2064.328015,-2064.434712,-19.758313,-8.477229,-10.059239,0.103112,274.000000
196,400.000000,0.271701,-2073.210403,-2073.317099,-18.962614,-8.477229,-10.059239,0.103058,276.000000
197,400.000000,0.271701,-2070.941968,-2071.048664,-19.805810,-8.477229,-10.059239,0.102929,277.000000
198,400.000000,0.271701,-2082.650735,-2082.757432,-18.711987,-8.477229,-10.059239,0.102776,278.000000
199,400.000000,0.271701,-2082.362107,-2082.468803,-20.731939,-8.477229,-10.059239,0.102688,280.000000
200,400.000000,0.271701,-2079.343201,-2079.449898,-21.937918,-8.477229,-10.059239,0.102674,281.000000
201,400.000000,0.000000,-2081.096141,-2081.096141,-23.551835,-8.477229,-10.059239,0.102686,283.000000
202,400.000000,0.000000,-2076.611755,-2076.611755,-24.368163,-8.477229,-10.059239,0.102611,284.000000
203,400.000000,0.000000,-2069.884937,-2069.884937,-25.086847,-8.477229,-10.059239,0.102635,285.000000
204,400.000000,-0.000000,-2084.947212,-2084.947212,-27.267646,-8.477229,-10.059239,0.102463,287.000000
205,400.000000,0.000000,-2082.066871,-2082.066871,-27.184491,-8.477229,-10.059239,0.102342,288.000000
206,400.000000,0.000000,-2083.617748,-2083.617748,-24.179942,-8.477229,-10.059239,0.102162,290.000000
207,400.000000,0.000000,-2084.497405,-2084.497405,-26.285409,-8.477229,-10.059239,0.101971,291.000000
208,400.000000,-0.000000,-2088.065361,-2088.065361,-27.370486,-8.477229,-10.059239,0.101950,292.000000
209,400.000000,-0.000000,-2083.745689,-2083.745689,-27.124752,-8.477229,-10.059239,0.101940,294.000000
210,400.000000,0.000000,-2068.249918,-2068.249918,-30.920680,-8.477229,-10.059239,0.101991,295.000000
211,400.000000,0.000000,-2073.657485,-2073.657485,-31.652217,-8.477229,-10.059239,0.102005,297.000000
212,400.000000,0.000000,-2072.550983,-2072.550983,-28.858798,-8.477229,-10.059239,0.101948,298.000000
213,400.000000,0.000000,-2078.557010,-2078.557010,-26.242708,-8.477229,-10.059239,0.101822,299.000000
214,400.000000,0.000000,-2071.473835,-2071.473835,-27.899699,-8.477229,-10.059239,0.101744,301.000000
215,400.000000,-0.000000,-2063.467162,-2063.467162,-28.569910,-8.477229,-10.059239,0.101609,302.000000
216,400.000000,-0.000000,-2071.351194,-2071.351194,-28.890335,-8.477229,-10.059239,0.101463,304.000000
217,400.000000,-0.000000,-2072.757099,-2072.757099,-29.905858,-8.477229,-10.059239,0.101227,305.000000
218,400.000000,-0.000000,-2075.097479,-2075.097479,-29.187273,-8.477229,-10.059239,0.101199,306.000000
219,400.000000,0.000000,-2084.831372,-2084.831372,-30.120342,-8.477229,-10.059239,0.101125,308.000000
220,400.000000,0.000000,-2075.071907,-2075.071907,-31.951346,-8.477229,-10.059239,0.101018,309.000000
221,400.000000,0.000000,-2063.794739,-2063.794739,-35.606291,-8.477229,-10.059239,0.100957,311.000000
222,400.000000,0.000000,-2072.775100,-2072.775100,-35.972921,-8.477229,-10.059239,0.100975,312.000000
223,400.000000,0.000000,-2078.534096,-2078.534096,-38.079563,-8.477229,-10.059239,0.100949,313.000000
224,400.000000,0.000000,-2069.166765,-2069.166765,-40.736361,-8.477229,-10.059239,0.100989,315.000000
225,400.000000,0.000000,-2068.943746,-2068.943746,-40.810141,-8.477229,-10.059239,0.100929,316.000000
226,400.000000,0.000000,-2063.613584,-2063.613584,-41.799261,-8.477229,-10.059239,0.100859,318.000000
227,400.000000,0.000000,-2065.428366,-2065.428366,-42.263136,-8.477229,-10.059239,0.100789,319.000000
228,400.000000,0.000000,-2055.906053,-2055.906053,-40.234656,-8.477229,-10.059239,0.100841,320.000000
229,400.000000,0.000000,-2057.220161,-2057.220161,-38.793061,-8.477229,-10.059239,0.100750,322.000000
230,400.000000,0.000000,-2063.977508,-2063.977508,-39.758089,-8.477229,-10.059239,0.100736,323.000000
231,400.000000,0.000000,-2070.842738,-2070.842738,-36.798546,-8.477229,-10.059239,0.100808,325.000000
232,400.000000,0.000000,-2070.067706,-2070.067706,-40.426968,-8.477229,-10.059239,0.100665,326.000000
233,400.000000,0.000000,-2068.994730,-2068.994730,-43.098748,-8.477229,-10.059239,0.100588,327.000000
234,400.000000,0.000000,-2064.237156,-2064.237156,-39.535980,-8.477229,-10.059239,0.100617,329.000000
235,400.000000,0.000000,-2066.955564,-2066.955564,-38.475771,-8.477229,-10.059239,0.100508,330.000000
236,400.000000,0.000000,-2056.778660,-2056.778660,-40.962523,-8.477229,-10.059239,0.100517,332.000000
237,400.000000,0.000000,-2057.015969,-2057.015969,-40.758625,-8.477229,-10.059239,0.100483,333.000000
238,400.000000,0.329872,-2076.472111,-2076.601651,-38.223764,-8.477229,-10.059239,0.100450,334.000000
239,400.000000,0.000000,-2092.522323,-2092.522323,-38.719488,-8.477229,-10.059239,0.100406,336.000000
240,400.000000,0.000000,-2084.090356,-2084.090356,-35.430627,-8.477229,-10.059239,0.100353,337.000000
241,400.000000,0.000000,-2085.876325,-2085.876325,-32.794729,-8.477229,-10.059239,0.100258,338.000000
242,400.000000,0.000000,-2083.671121,-2083.671121,-37.798092,-8.477229,-10.059239,0.100247,340.000000
243,400.000000,0.000000,-2085.675894,-2085.675894,-44.522826,-8.477229,-10.059239,0.100174,341.000000
244,400.000000,-0.000000,-2085.265201,-2085.265201,-43.572163,-8.477229,-10.059239,0.100173,343.000000
245,400.000000,0.000000,-2075.175162,-2075.175162,-42.402537,-8.477229,-10.059239,0.100224,344.000000
246,400.000000,0.000000,-2065.549454,-2065.549454,-41.258439,-8.477229,-10.059239,0.100132,345.000000
247,400.000000,-0.000000,-2074.090512,-2074.090512,-38.765160,-8.477229,-10.059239,0.100091,347.000000
248,400.000000,0.000000,-2067.572491,-2067.572491,-35.996002,-8.477229,-10.059239,0.100090,348.000000
249,400.000000,0.000000,-2068.154959,-2068.154959,-42.605108,-8.477229,-10.059239,0.100070,350.000000
250,400.000000,0.000000,-2064.911568,-2064.911568,-41.482756,-8.477229,-10.059239,0.100030,351.000000
251,400.000000,-0.000000,-2082.973076,-2082.973076,-42.899563,-8.477229,-10.059239,0.100020,352.000000
252,400.000000,-0.000000,-2089.041576,-2089.041576,-41.158126,-8.477229,-10.059239,0.099891,354.000000
253,400.000000,0.000000,-2094.149013,-2094.149013,-44.864223,-8.477229,-10.059239,0.099843,355.000000
254,400.000000,0.000000,-2092.846167,-2092.846167,-40.672657,-8.477229,-10.059239,0.099833,357.000000
255,400.000000,-0.000000,-2083.251538,-2083.251538,-38.070880,-8.477229,-10.059239,0.099814,358.000000
256,400.000000,0.000000,-2084.790323,-2084.790323,-38.477807,-8.477229,-10.059239,0.099767,359.000000
