step,|phi|,Q_L,A_L,S_L,Xi_L,F_LRe, F_LIm, acc
32,1600.000000,343.856536,-6370.593688,-7450.850855,91.294436,-5.745333,11.761664,0.145833
33,1600.000000,344.751624,-6392.289307,-7475.358475,94.172504,-5.745333,11.761664,0.144687
34,1600.000000,345.970392,-6398.517622,-7485.415663,91.844060,-5.745333,11.761664,0.143232
35,1600.000000,343.361878,-6414.451634,-7493.154787,50.391655,-5.745333,11.761664,0.142014
36,1600.000000,345.130641,-6428.002670,-7512.262556,58.875996,-5.745333,11.761664,0.140473
37,1600.000000,342.013408,-6442.017204,-7516.484014,63.242676,-5.745333,11.761664,0.139457
38,1600.000000,338.468463,-6452.129370,-7515.459406,61.347450,-5.745333,11.761664,0.138285
39,1600.000000,338.788727,-6436.549421,-7500.885597,63.090802,-5.745333,11.761664,0.137187
40,1600.000000,335.371290,-6477.298643,-7530.898625,57.669423,-5.745333,11.761664,0.136402
41,1600.000000,335.086356,-6491.517826,-7544.222660,59.790720,-5.745333,11.761664,0.135253
42,1600.000000,333.517903,-6491.523185,-7539.300579,52.416844,-5.745333,11.761664,0.134462
43,1600.000000,330.096521,-6504.590907,-7541.619712,70.300741,-5.745333,11.761664,0.133707
44,1600.000000,331.149480,-6508.840074,-7549.176849,70.479996,-5.745333,11.761664,0.132722
45,1600.000000,330.103871,-6531.198690,-7568.250585,69.765714,-5.745333,11.761664,0.131848
46,1600.000000,326.610076,-6525.850964,-7551.926780,72.234828,-5.745333,11.761664,0.130492
47,1600.000000,322.640730,-6536.811829,-7550.417577,71.048574,-5.745333,11.761664,0.129635
48,1600.000000,320.453254,-6537.446649,-7544.180236,63.836356,-5.745333,11.761664,0.128980
49,1600.000000,320.245784,-6527.173387,-7533.255189,67.765386,-5.745333,11.761664,0.128475
50,1600.000000,313.548729,-6554.575487,-7539.617872,71.056657,-5.745333,11.761664,0.127892
51,1600.000000,309.145592,-6605.459362,-7576.668883,65.889594,-5.745333,11.761664,0.127656
52,1600.000000,311.245866,-6592.789422,-7570.597149,57.445046,-5.745333,11.761664,0.127064
53,1600.000000,318.744180,-6581.806256,-7583.170631,56.546387,-5.745333,11.761664,0.126539
54,1600.000000,319.935242,-6553.582583,-7558.688788,55.250008,-5.745333,11.761664,0.125955
55,1600.000000,322.633188,-6538.743524,-7552.325578,56.377146,-5.745333,11.761664,0.125301
56,1600.000000,318.171005,-6551.367837,-7550.931530,50.850354,-5.745333,11.761664,0.124704
57,1600.000000,324.629625,-6515.804878,-7535.658922,62.852810,-5.745333,11.761664,0.124235
58,1600.000000,317.916818,-6508.827732,-7507.592871,60.398466,-5.745333,11.761664,0.123867
59,1600.000000,318.251032,-6509.035200,-7508.850305,64.614179,-5.745333,11.761664,0.123542
60,1600.000000,327.213279,-6520.492685,-7548.463518,64.248473,-5.745333,11.761664,0.123135
61,1600.000000,327.544167,-6521.896763,-7550.907111,61.753239,-5.745333,11.761664,0.122712
62,1600.000000,322.445264,-6565.995402,-7578.987075,62.588912,-5.745333,11.761664,0.122183
63,1600.000000,322.281429,-6549.175439,-7561.652408,61.021958,-5.745333,11.761664,0.122041
64,1600.000000,323.981977,-6542.867717,-7560.687115,59.487931,-5.745333,11.761664,0.121731
65,1600.000000,316.499384,-6562.837911,-7557.150049,61.773765,-5.745333,11.761664,0.121326
66,1600.000000,316.776534,-6569.871232,-7565.054065,74.028228,-5.745333,11.761664,0.121306
67,1600.000000,320.741010,-6559.841562,-7567.479163,75.595180,-5.745333,11.761664,0.121048
68,1600.000000,318.267648,-6583.092377,-7582.959683,69.215323,-5.745333,11.761664,0.120797
69,1600.000000,311.580526,-6600.366141,-7579.225233,79.397201,-5.745333,11.761664,0.120491
70,1600.000000,314.167894,-6609.138658,-7596.126206,86.668878,-5.745333,11.761664,0.120282
71,1600.000000,318.036721,-6608.120449,-7607.262276,81.194732,-5.745333,11.761664,0.119731
72,1600.000000,310.114303,-6658.509826,-7632.762642,78.101509,-5.745333,11.761664,0.119315
73,1600.000000,305.861477,-6677.722003,-7638.614173,79.129696,-5.745333,11.761664,0.118792
74,1600.000000,307.730439,-6660.774649,-7627.538336,82.396179,-5.745333,11.761664,0.118450
75,1600.000000,301.163070,-6698.903889,-7645.035578,75.943231,-5.745333,11.761664,0.118199
76,1600.000000,301.610640,-6699.962327,-7647.500098,83.361606,-5.745333,11.761664,0.117873
77,1600.000000,302.108725,-6714.480220,-7663.582773,81.312977,-5.745333,11.761664,0.117596
78,1600.000000,298.854045,-6729.209504,-7668.087177,-28.387220,-5.745333,11.761664,0.117271
79,1600.000000,298.873365,-6754.544522,-7693.482890,-27.868319,-5.745333,11.761664,0.117172
80,1600.000000,301.296916,-6761.755371,-7708.307548,-27.237147,-5.745333,11.761664,0.116929
81,1600.000000,292.911869,-6770.422114,-7690.631888,-36.179181,-5.745333,11.761664,0.116761
82,1600.000000,287.168360,-6807.152807,-7709.318819,-41.947879,-5.745333,11.761664,0.116514
83,1600.000000,284.634108,-6789.876769,-7684.081191,-49.375153,-5.745333,11.761664,0.116324
84,1600.000000,283.823205,-6812.419091,-7704.075988,-46.749288,-5.745333,11.761664,0.116015
85,1600.000000,286.500695,-6793.728368,-7693.796847,-38.317108,-5.745333,11.761664,0.115756
86,1600.000000,287.457722,-6771.107262,-7674.182331,-39.384297,-5.745333,11.761664,0.115510
87,1600.000000,284.438034,-6813.414521,-7707.002958,-34.891427,-5.745333,11.761664,0.115320
88,1600.000000,288.305870,-6829.487543,-7735.227146,-40.317295,-5.745333,11.761664,0.115063
89,1600.000000,287.916583,-6809.724087,-7714.240710,-37.043138,-5.745333,11.761664,0.114694
90,1600.000000,285.205740,-6772.856207,-7668.856464,-40.598661,-5.745333,11.761664,0.114457
91,1600.000000,284.623205,-6795.747270,-7689.917441,-46.931152,-5.745333,11.761664,0.114178
92,1600.000000,286.361533,-6787.518497,-7687.149785,-48.686733,-5.745333,11.761664,0.113663
93,1600.000000,286.086040,-6821.235959,-7720.001760,-47.891334,-5.745333,11.761664,0.113457
94,1600.000000,286.441545,-6809.012031,-7708.894683,-46.619270,-5.745333,11.761664,0.113230
95,1600.000000,288.014359,-6812.934757,-7717.758551,-37.077111,-5.745333,11.761664,0.112982
96,1600.000000,287.325327,-6823.336162,-7725.995298,-34.615228,-5.745333,11.761664,0.112758
97,1600.000000,288.125134,-6834.105269,-7739.277073,-29.147621,-5.745333,11.761664,0.112634
98,1600.000000,286.285097,-6842.931996,-7742.323153,-30.739009,-5.745333,11.761664,0.112481
99,1600.000000,287.049884,-6833.003307,-7734.797113,-32.417244,-5.745333,11.761664,0.112213
100,1600.000000,288.804238,-6852.426963,-7759.732236,-25.816439,-5.745333,11.761664,0.112005
101,1600.000000,284.980046,-6887.537592,-7782.828811,-23.630127,-5.745333,11.761664,0.111771
102,1600.000000,287.819142,-6882.531592,-7786.742093,-23.064126,-5.745333,11.761664,0.111578
103,1600.000000,286.455851,-6881.393904,-7781.321500,-21.546618,-5.745333,11.761664,0.111400
104,1600.000000,287.409724,-6881.962434,-7784.886711,-21.535195,-5.745333,11.761664,0.111274
105,1600.000000,287.456277,-6866.562188,-7769.632715,-22.831288,-5.745333,11.761664,0.111097
106,1600.000000,289.070305,-6854.532547,-7762.673693,-18.480761,-5.745333,11.761664,0.110859
107,1600.000000,291.904398,-6845.933450,-7762.978163,-14.035723,-5.745333,11.761664,0.110752
108,1600.000000,291.683888,-6853.009621,-7769.361583,-9.384451,-5.745333,11.761664,0.110625
109,1600.000000,291.852765,-6864.700594,-7781.583097,-10.934617,-5.745333,11.761664,0.110511
110,1600.000000,290.184607,-6854.343700,-7765.985530,-11.247762,-5.745333,11.761664,0.110394
111,1600.000000,288.040100,-6854.577638,-7759.482301,-0.917755,-5.745333,11.761664,0.110162
112,1600.000000,287.599243,-6841.532639,-7745.052308,0.083188,-5.745333,11.761664,0.110017
113,1600.000000,286.543645,-6885.482736,-7785.686147,14.986470,-5.745333,11.761664,0.109978
114,1600.000000,282.007588,-6910.374082,-7796.327047,16.204270,-5.745333,11.761664,0.109777
115,1600.000000,290.365800,-6877.568213,-7789.779277,14.758762,-5.745333,11.761664,0.109634
116,1600.000000,289.957360,-6888.245329,-7799.173241,12.206972,-5.745333,11.761664,0.109396
117,1600.000000,288.944562,-6897.574790,-7805.320901,4.436129,-5.745333,11.761664,0.109269
118,1600.000000,288.956564,-6919.104996,-7826.888813,5.504777,-5.745333,11.761664,0.109081
119,1600.000000,290.941982,-6888.872756,-7802.893948,-5.320220,-5.745333,11.761664,0.108958
120,1600.000000,286.777880,-6908.245439,-7809.184722,-3.867952,-5.745333,11.761664,0.108848
121,1600.000000,286.690427,-6899.349807,-7800.014346,-9.180796,-5.745333,11.761664,0.108755
122,1600.000000,285.547240,-6903.342688,-7800.415799,-13.202853,-5.745333,11.761664,0.108684
123,1600.000000,284.777223,-6876.205351,-7770.859382,-8.858403,-5.745333,11.761664,0.108619
124,1600.000000,283.507880,-6859.673117,-7750.339390,-7.951474,-5.745333,11.761664,0.108505
125,1600.000000,279.043957,-6866.104549,-7742.746993,-11.706949,-5.745333,11.761664,0.108398
126,1600.000000,280.708912,-6891.807161,-7773.680218,-9.827133,-5.745333,11.761664,0.108258
127,1600.000000,283.603040,-6886.225010,-7777.190236,-9.615003,-5.745333,11.761664,0.108086
128,1600.000000,282.571708,-6894.711669,-7782.436872,-16.815981,-5.745333,11.761664,0.107897
129,1600.000000,281.975073,-6876.813074,-7762.663892,50.871540,-5.745333,11.761664,0.107808
130,1600.000000,280.070022,-6887.616962,-7767.482884,50.198089,-5.745333,11.761664,0.107643
131,1600.000000,282.073528,-6887.641166,-7773.801289,47.551373,-5.745333,11.761664,0.107566
132,1600.000000,279.681207,-6880.556485,-7759.200911,48.660425,-5.745333,11.761664,0.107500
133,1600.000000,280.700379,-6864.337679,-7746.183928,43.599023,-5.745333,11.761664,0.107416
134,1600.000000,274.649663,-6880.387846,-7743.225211,46.877582,-5.745333,11.761664,0.107255
135,1600.000000,272.517467,-6867.682126,-7723.820997,53.702868,-5.745333,11.761664,0.107178
136,1600.000000,273.246946,-6878.260041,-7736.690639,61.353488,-5.745333,11.761664,0.107085
137,1600.000000,271.159125,-6909.551487,-7761.423001,67.742397,-5.745333,11.761664,0.106979
138,1600.000000,275.156593,-6913.451816,-7777.881748,72.075865,-5.745333,11.761664,0.106839
139,1600.000000,274.334568,-6926.212554,-7788.060018,58.642773,-5.745333,11.761664,0.106844
140,1600.000000,276.346861,-6881.188773,-7749.358042,61.178201,-5.745333,11.761664,0.106777
141,1600.000000,272.144512,-6880.838569,-7735.805767,60.773768,-5.745333,11.761664,0.106703
142,1600.000000,272.015848,-6887.555079,-7742.118070,65.742904,-5.745333,11.761664,0.106613
143,1600.000000,270.499046,-6864.679384,-7714.477200,68.692897,-5.745333,11.761664,0.106419
144,1600.000000,274.531540,-6889.521240,-7751.987507,66.551802,-5.745333,11.761664,0.106297
145,1600.000000,274.138066,-6894.742598,-7755.972731,68.444953,-5.745333,11.761664,0.106182
146,1600.000000,275.079137,-6871.766572,-7735.953170,65.369961,-5.745333,11.761664,0.106122
147,1600.000000,273.428351,-6875.794327,-7734.794825,64.165185,-5.745333,11.761664,0.106161
148,1600.000000,275.418476,-6862.445623,-7727.698285,60.076772,-5.745333,11.761664,0.106057
149,1600.000000,277.145537,-6827.254865,-7697.933247,53.191883,-5.745333,11.761664,0.105921
150,1600.000000,273.035489,-6855.068121,-7712.834406,57.889811,-5.745333,11.761664,0.105877
151,1600.000000,272.511379,-6886.702665,-7742.822411,58.611448,-5.745333,11.761664,0.105839
152,1600.000000,274.590160,-6889.966302,-7752.616733,-82.838195,-5.745333,11.761664,0.105727
153,1600.000000,277.235404,-6872.499530,-7743.460238,-76.851387,-5.745333,11.761664,0.105666
154,1600.000000,277.726275,-6890.241302,-7762.744127,-78.083747,-5.745333,11.761664,0.105556
155,1600.000000,277.691091,-6899.762594,-7772.154887,-82.259747,-5.745333,11.761664,0.105473
156,1600.000000,279.719832,-6897.656450,-7776.422218,-78.383025,-5.745333,11.761664,0.105426
157,1600.000000,278.941531,-6904.180448,-7780.501114,-69.091378,-5.745333,11.761664,0.105352
158,1600.000000,275.743735,-6912.741282,-7779.015775,-64.245885,-5.745333,11.761664,0.105267
159,1600.000000,275.739517,-6891.367744,-7757.628985,-55.343842,-5.745333,11.761664,0.105199
160,1600.000000,275.491206,-6898.444375,-7763.925524,-58.421870,-5.745333,11.761664,0.105070
161,1600.000000,276.049111,-6879.118649,-7746.352509,-51.587169,-5.745333,11.761664,0.105012
162,1600.000000,270.205158,-6898.300071,-7747.174610,-43.455386,-5.745333,11.761664,0.104923
163,1600.000000,270.807620,-6907.750809,-7758.518039,-44.589676,-5.745333,11.761664,0.104916
164,1600.000000,270.373189,-6868.085579,-7717.488005,-59.956273,-5.745333,11.761664,0.104909
165,1600.000000,268.067420,-6842.669256,-7684.827891,-56.217297,-5.745333,11.761664,0.104880
166,1600.000000,267.341926,-6852.517659,-7692.397088,-41.074890,-5.745333,11.761664,0.104775
167,1600.000000,266.743742,-6827.005604,-7665.005783,-38.731305,-5.745333,11.761664,0.104795
168,1600.000000,258.998170,-6862.459030,-7676.125777,-49.913386,-5.745333,11.761664,0.104778
169,1600.000000,259.795257,-6902.625476,-7718.796347,-45.032024,-5.745333,11.761664,0.104684
170,1600.000000,258.731553,-6905.161783,-7717.990928,-44.623363,-5.745333,11.761664,0.104686
171,1600.000000,265.007238,-6935.527642,-7768.072434,92.259769,-5.745333,11.761664,0.104626
172,1600.000000,261.154293,-6972.742588,-7793.182996,95.523691,-5.745333,11.761664,0.104635
173,1600.000000,261.239048,-6974.252983,-7794.959656,91.784778,-5.745333,11.761664,0.104526
174,1600.000000,260.143662,-6981.393174,-7798.658592,89.250653,-5.745333,11.761664,0.104443
175,1600.000000,260.294615,-6985.373583,-7803.113233,90.885149,-5.745333,11.761664,0.104403
176,1600.000000,260.782444,-6972.289520,-7791.561731,93.360461,-5.745333,11.761664,0.104319
177,1600.000000,258.596534,-6974.584601,-7786.989573,74.283313,-5.745333,11.761664,0.104347
178,1600.000000,254.551606,-6991.938290,-7791.635746,-0.016568,-5.745333,11.761664,0.104256
179,1600.000000,251.521643,-6999.272064,-7789.450609,-3.492137,-5.745333,11.761664,0.104149
180,1600.000000,252.372123,-7020.273997,-7813.124405,1.844863,-5.745333,11.761664,0.104037
181,1600.000000,254.799726,-7018.163315,-7818.640262,67.281735,-5.745333,11.761664,0.103956
182,1600.000000,254.822823,-7033.079317,-7833.628826,77.794686,-5.745333,11.761664,0.103924
183,1600.000000,252.589584,-7063.686982,-7857.220565,82.837664,-5.745333,11.761664,0.103882
184,1600.000000,256.422278,-7049.754937,-7855.329282,87.179861,-5.745333,11.761664,0.103814
185,1600.000000,256.021740,-7060.091426,-7864.407444,87.424999,-5.745333,11.761664,0.103757
186,1600.000000,252.377588,-7050.191759,-7843.059334,81.391104,-5.745333,11.761664,0.103713
187,1600.000000,251.465374,-7046.298459,-7836.300231,83.916295,-5.745333,11.761664,0.103677
188,1600.000000,251.179888,-7034.050316,-7823.155207,87.416922,-5.745333,11.761664,0.103578
189,1600.000000,250.396244,-7017.738119,-7804.381120,86.463902,-5.745333,11.761664,0.103526
190,1600.000000,254.719104,-7014.827809,-7815.051475,82.105527,-5.745333,11.761664,0.103426
191,1600.000000,250.809213,-7022.397649,-7810.338031,92.782590,-5.745333,11.761664,0.103405
192,1600.000000,249.480878,-7024.567415,-7808.334707,97.112334,-5.745333,11.761664,0.103355
193,1600.000000,251.126816,-7030.863458,-7819.801618,95.176953,-5.745333,11.761664,0.103325
194,1600.000000,250.426692,-7034.202015,-7820.940672,101.101974,-5.745333,11.761664,0.103250
195,1600.000000,248.370466,-7049.832789,-7830.111621,103.672321,-5.745333,11.761664,0.103208
196,1600.000000,248.904573,-7023.194651,-7805.151430,106.121651,-5.745333,11.761664,0.103135
197,1600.000000,254.666136,-7011.534008,-7811.591271,112.184800,-5.745333,11.761664,0.103078
198,1600.000000,252.538256,-7057.785503,-7851.157834,111.890073,-5.745333,11.761664,0.103037
199,1600.000000,253.064389,-7080.256983,-7875.282209,108.020106,-5.745333,11.761664,0.102981
200,1600.000000,256.128858,-7077.188287,-7881.840826,45.002064,-5.745333,11.761664,0.102963
201,1600.000000,253.135007,-7075.051507,-7870.298587,36.434116,-5.745333,11.761664,0.102933
202,1600.000000,247.664521,-7064.022672,-7842.083711,44.914362,-5.745333,11.761664,0.102919
203,1600.000000,248.037415,-7042.526664,-7821.759185,157.434220,-5.745333,11.761664,0.102862
204,1600.000000,243.924665,-7077.706784,-7844.018720,152.865988,-5.745333,11.761664,0.102768
205,1600.000000,252.019546,-7055.323855,-7847.066609,142.216923,-5.745333,11.761664,0.102706
206,1600.000000,244.917033,-7058.086249,-7827.515800,132.991611,-5.745333,11.761664,0.102654
207,1600.000000,242.732617,-7057.081454,-7819.648462,136.269333,-5.745333,11.761664,0.102647
208,1600.000000,237.537836,-7064.374957,-7810.622078,139.205215,-5.745333,11.761664,0.102596
209,1600.000000,237.525347,-7054.310936,-7800.518822,153.525897,-5.745333,11.761664,0.102604
210,1600.000000,234.975705,-7058.695261,-7796.893211,155.106240,-5.745333,11.761664,0.102527
211,1600.000000,238.239824,-7035.730107,-7784.182589,166.526892,-5.745333,11.761664,0.102482
212,1600.000000,238.801885,-7067.578008,-7817.796257,167.749235,-5.745333,11.761664,0.102435
213,1600.000000,238.379047,-7068.019596,-7816.909458,167.161253,-5.745333,11.761664,0.102334
214,1600.000000,235.608567,-7084.900123,-7825.086265,172.438914,-5.745333,11.761664,0.102270
215,1600.000000,235.599081,-7137.165975,-7877.322317,173.890861,-5.745333,11.761664,0.102269
216,1600.000000,235.989640,-7155.993010,-7897.376330,172.609386,-5.745333,11.761664,0.102235
217,1600.000000,233.749927,-7135.828745,-7870.175798,163.775652,-5.745333,11.761664,0.102185
218,1600.000000,234.332407,-7101.878493,-7838.055461,163.144724,-5.745333,11.761664,0.102155
219,1600.000000,233.664759,-7121.652043,-7855.731533,158.305464,-5.745333,11.761664,0.102114
220,1600.000000,232.849934,-7140.550072,-7872.069713,153.662522,-5.745333,11.761664,0.102033
221,1600.000000,232.489780,-7141.702731,-7872.090918,149.426457,-5.745333,11.761664,0.102019
222,1600.000000,234.594949,-7135.073020,-7872.074788,143.360289,-5.745333,11.761664,0.102049
223,1600.000000,231.560397,-7124.539097,-7852.007539,147.823480,-5.745333,11.761664,0.101995
224,1600.000000,227.562640,-7133.860638,-7848.769756,140.141817,-5.745333,11.761664,0.101981
225,1600.000000,226.924882,-7154.556938,-7867.462479,146.016105,-5.745333,11.761664,0.101936
226,1600.000000,229.702842,-7153.172289,-7874.805048,1.389603,-5.745333,11.761664,0.101936
227,1600.000000,227.774764,-7170.648876,-7886.224400,1.634252,-5.745333,11.761664,0.101913
228,1600.000000,230.251190,-7125.988653,-7849.344098,-2.785233,-5.745333,11.761664,0.101889
229,1600.000000,229.579779,-7127.470188,-7848.716336,64.888850,-5.745333,11.761664,0.101853
230,1600.000000,227.956058,-7142.798770,-7858.943848,62.971554,-5.745333,11.761664,0.101853
231,1600.000000,222.753653,-7163.490383,-7863.291623,60.320283,-5.745333,11.761664,0.101845
232,1600.000000,224.608391,-7182.293468,-7887.921539,67.075484,-5.745333,11.761664,0.101851
233,1600.000000,224.468506,-7175.552151,-7880.740759,66.564697,-5.745333,11.761664,0.101846
234,1600.000000,223.384207,-7172.855564,-7874.637748,74.189467,-5.745333,11.761664,0.101838
235,1600.000000,224.086265,-7168.412511,-7872.400275,66.481838,-5.745333,11.761664,0.101774
236,1600.000000,223.645447,-7177.934823,-7880.537717,71.172579,-5.745333,11.761664,0.101762
237,1600.000000,225.602143,-7174.630019,-7883.380055,78.320715,-5.745333,11.761664,0.101694
238,1600.000000,223.173177,-7164.027083,-7865.146296,69.637909,-5.745333,11.761664,0.101695
239,1600.000000,225.525493,-7182.982722,-7891.491955,83.041285,-5.745333,11.761664,0.101685
240,1600.000000,222.877867,-7193.592989,-7893.784458,71.109364,-5.745333,11.761664,0.101683
241,1600.000000,221.551416,-7190.256210,-7886.280510,73.139523,-5.745333,11.761664,0.101645
242,1600.000000,219.349719,-7204.254924,-7893.362389,77.164905,-5.745333,11.761664,0.101569
243,1600.000000,218.274794,-7171.792773,-7857.523262,73.154636,-5.745333,11.761664,0.101506
244,1600.000000,218.725061,-7162.878124,-7850.023168,166.271920,-5.745333,11.761664,0.101467
245,1600.000000,221.683422,-7181.234376,-7877.673386,161.500046,-5.745333,11.761664,0.101410
246,1600.000000,221.736878,-7189.930145,-7886.537093,162.468203,-5.745333,11.761664,0.101361
247,1600.000000,223.210155,-7212.804483,-7914.039867,198.299477,-5.745333,11.761664,0.101336
248,1600.000000,222.918390,-7227.216246,-7927.535022,201.807023,-5.745333,11.761664,0.101278
249,1600.000000,223.780713,-7216.889506,-7919.917351,206.460759,-5.745333,11.761664,0.101218
250,1600.000000,223.865257,-7233.556602,-7936.850050,210.908319,-5.745333,11.761664,0.101148
251,1600.000000,221.010050,-7228.340173,-7922.663724,153.547516,-5.745333,11.761664,0.101062
252,1600.000000,217.212440,-7244.577273,-7926.970279,150.253240,-5.745333,11.761664,0.101008
253,1600.000000,216.118945,-7248.842494,-7927.800183,153.857274,-5.745333,11.761664,0.100903
254,1600.000000,215.112655,-7269.264832,-7945.061169,153.009312,-5.745333,11.761664,0.100880
255,1600.000000,216.112545,-7279.144594,-7958.082178,143.950155,-5.745333,11.761664,0.100872
256,1600.000000,217.890863,-7280.891830,-7965.416163,153.238657,-5.745333,11.761664,0.100873
257,1600.000000,214.733722,-7293.174097,-7967.779979,153.549953,-5.745333,11.761664,0.100843
258,1600.000000,215.400231,-7272.503057,-7949.202840,149.449816,-5.745333,11.761664,0.100801
259,1600.000000,216.993886,-7280.603626,-7962.310023,200.613135,-5.745333,11.761664,0.100740
260,1600.000000,214.414491,-7269.847714,-7943.450705,200.196779,-5.745333,11.761664,0.100718
261,1600.000000,214.640784,-7266.413351,-7940.727260,195.943166,-5.745333,11.761664,0.100656
262,1600.000000,213.453262,-7287.441690,-7958.024890,196.398372,-5.745333,11.761664,0.100632
263,1600.000000,211.759305,-7310.744271,-7976.005749,199.462467,-5.745333,11.761664,0.100601
264,1600.000000,212.921577,-7298.979069,-7967.891933,203.606822,-5.745333,11.761664,0.100599
265,1600.000000,213.812681,-7296.073270,-7967.785618,209.570813,-5.745333,11.761664,0.100571
266,1600.000000,214.630193,-7261.562075,-7935.842713,218.200193,-5.745333,11.761664,0.100545
267,1600.000000,212.603940,-7246.705429,-7914.620405,108.856007,-5.745333,11.761664,0.100513
268,1600.000000,212.169421,-7253.922034,-7920.471928,230.156143,-5.745333,11.761664,0.100467
269,1600.000000,212.087973,-7259.716679,-7926.010698,230.894588,-5.745333,11.761664,0.100458
270,1600.000000,209.408772,-7265.993720,-7923.870780,235.569844,-5.745333,11.761664,0.100431
271,1600.000000,209.213286,-7283.850029,-7941.112950,234.377173,-5.745333,11.761664,0.100381
272,1600.000000,203.531991,-7302.556353,-7941.970961,232.337397,-5.745333,11.761664,0.100348
273,1600.000000,201.443421,-7304.161097,-7937.014268,233.988013,-5.745333,11.761664,0.100344
274,1600.000000,198.458229,-7319.836005,-7943.310920,231.150790,-5.745333,11.761664,0.100300
275,1600.000000,198.177061,-7320.598272,-7943.189871,227.450215,-5.745333,11.761664,0.100269
276,1600.000000,197.713740,-7308.015783,-7929.151816,229.261576,-5.745333,11.761664,0.100203
277,1600.000000,197.970496,-7307.949543,-7929.892198,231.900003,-5.745333,11.761664,0.100164
278,1600.000000,197.378963,-7307.239431,-7927.323730,187.078971,-5.745333,11.761664,0.100108
279,1600.000000,195.127352,-7309.026968,-7922.037623,182.755855,-5.745333,11.761664,0.100049
280,1600.000000,196.199532,-7336.385022,-7952.764032,182.457849,-5.745333,11.761664,0.100018
281,1600.000000,194.199092,-7337.695344,-7947.789786,175.174011,-5.745333,11.761664,0.099996
282,1600.000000,195.284877,-7329.134243,-7942.639778,175.746339,-5.745333,11.761664,0.099985
283,1600.000000,199.083142,-7311.948070,-7937.386206,170.917432,-5.745333,11.761664,0.099980
284,1600.000000,198.121236,-7328.482330,-7950.898550,167.948990,-5.745333,11.761664,0.099963
285,1600.000000,196.325131,-7315.630662,-7932.404250,170.520667,-5.745333,11.761664,0.099939
286,1600.000000,197.179829,-7309.521852,-7928.980553,236.562448,-5.745333,11.761664,0.099928
287,1600.000000,197.530343,-7307.519621,-7928.079494,233.405461,-5.745333,11.761664,0.099887
