step,|phi|,Q_L,A_L,S_L,Xi_L,F_LRe, F_LIm, acc
182,100.000000,5.906570,-479.216508,-488.494527,27.622602,3.009414,1.373289,0.107432
183,100.000000,3.682203,-496.608465,-502.392456,29.687850,3.009414,1.373289,0.107554
184,100.000000,3.682203,-498.461390,-504.245381,30.313066,3.009414,1.373289,0.107243
185,100.000000,3.993076,-496.950235,-503.222544,30.804938,3.009414,1.373289,0.107204
186,100.000000,3.993076,-497.254296,-503.526604,31.100296,3.009414,1.373289,0.106898
187,100.000000,4.000000,-497.380290,-503.663475,30.467223,3.009414,1.373289,0.107074
188,100.000000,4.000000,-492.508435,-498.791620,30.529601,3.009414,1.373289,0.107090
189,100.000000,4.000000,-485.363357,-491.646543,31.332345,3.009414,1.373289,0.106947
190,100.000000,4.000000,-474.873079,-481.156265,31.542836,3.009414,1.373289,0.106806
191,100.000000,4.000000,-475.615735,-481.898921,31.318198,3.009414,1.373289,0.106771
192,100.000000,4.000000,-478.813222,-485.096407,32.824966,3.009414,1.373289,0.106995
193,100.000000,4.000000,-482.257846,-488.541031,33.769217,3.009414,1.373289,0.107010
194,100.000000,2.355525,-481.367354,-485.067404,30.875589,3.009414,1.373289,0.106923
195,100.000000,4.729643,-460.448722,-467.878027,9.455737,3.009414,1.373289,0.106888
196,100.000000,4.729643,-457.775136,-465.204442,9.538165,3.009414,1.373289,0.106751
197,100.000000,3.889191,-468.411083,-474.520210,0.706509,3.009414,1.373289,0.106616
198,100.000000,3.853607,-466.018852,-472.072083,0.961509,3.009414,1.373289,0.106583
199,100.000000,3.805259,-470.762281,-476.739568,18.441019,3.009414,1.373289,0.106800
200,100.000000,3.522247,-474.278487,-479.811220,20.260025,3.009414,1.373289,0.106816
201,100.000000,3.522247,-464.980840,-470.513573,18.206872,3.009414,1.373289,0.107079
202,100.000000,3.522247,-459.235616,-464.768348,-14.766156,3.009414,1.373289,0.107488
203,100.000000,4.000000,-459.328964,-465.612149,-12.818871,3.009414,1.373289,0.107451
204,100.000000,4.000000,-459.679157,-465.962342,-13.713949,3.009414,1.373289,0.107268
205,100.000000,4.000000,-475.091608,-481.374793,-17.940024,3.009414,1.373289,0.107524
206,100.000000,4.000000,-479.473151,-485.756336,-18.048941,3.009414,1.373289,0.107729
207,100.000000,4.000000,-485.247507,-491.530692,-18.347643,3.009414,1.373289,0.107500
208,100.000000,4.000000,-499.349282,-505.632467,3.490127,3.009414,1.373289,0.107608
209,100.000000,4.000000,-498.763162,-505.046347,3.764731,3.009414,1.373289,0.107524
210,100.000000,4.000000,-498.689735,-504.972920,4.476137,3.009414,1.373289,0.107251
211,100.000000,4.000000,-497.656785,-503.939970,5.479349,3.009414,1.373289,0.107123
212,100.000000,4.000000,-493.379398,-499.662584,7.337216,3.009414,1.373289,0.107042
213,100.000000,4.000000,-494.361933,-500.645118,8.244635,3.009414,1.373289,0.107103
214,100.000000,4.000000,-496.662780,-502.945965,9.776306,3.009414,1.373289,0.106930
215,100.000000,4.000000,-496.485238,-502.768423,10.599091,3.009414,1.373289,0.106898
216,100.000000,4.000000,-506.273048,-512.556233,11.741522,3.009414,1.373289,0.106912
217,100.000000,4.000000,-504.179567,-510.462753,19.017247,3.009414,1.373289,0.106651
218,100.000000,4.000000,-509.966981,-516.250167,16.606435,3.009414,1.373289,0.106575
219,100.000000,4.000000,-516.156411,-522.439597,-4.540921,3.009414,1.373289,0.106500
220,100.000000,4.000000,-510.181160,-516.464345,-5.740547,3.009414,1.373289,0.106606
221,100.000000,4.000000,-508.175662,-514.458847,-5.779525,3.009414,1.373289,0.106441
222,100.000000,4.000000,-501.116214,-507.399399,-7.255038,3.009414,1.373289,0.106188
223,100.000000,4.000000,-507.400033,-513.683218,-5.578434,3.009414,1.373289,0.106071
224,100.000000,4.000000,-507.654194,-513.937379,-5.968246,3.009414,1.373289,0.106044
225,100.000000,4.000000,-509.320724,-515.603909,-5.448471,3.009414,1.373289,0.106106
226,100.000000,3.742360,-508.157554,-514.036039,-4.105230,3.009414,1.373289,0.106123
227,100.000000,3.742360,-512.090037,-517.968522,-3.425685,3.009414,1.373289,0.106009
228,100.000000,4.000000,-513.335911,-519.619096,-0.579210,3.009414,1.373289,0.106114
229,100.000000,4.000000,-506.275668,-512.558853,-0.796118,3.009414,1.373289,0.106217
230,100.000000,4.000000,-505.373084,-511.656269,-2.327434,3.009414,1.373289,0.106017
231,100.000000,4.000000,-501.463307,-507.746492,-0.060075,3.009414,1.373289,0.105905
232,100.000000,4.000000,-498.013503,-504.296689,0.134589,3.009414,1.373289,0.105923
233,100.000000,4.000000,-505.900497,-512.183682,1.325979,3.009414,1.373289,0.105940
234,100.000000,4.000000,-506.172551,-512.455736,-0.744388,3.009414,1.373289,0.106043
235,100.000000,3.955024,-506.996180,-513.208716,1.082504,3.009414,1.373289,0.106059
236,100.000000,4.000000,-509.134767,-515.417952,2.172441,3.009414,1.373289,0.106034
237,100.000000,4.000000,-504.530212,-510.813397,4.093219,3.009414,1.373289,0.106008
238,100.000000,4.000000,-504.059784,-510.342969,3.689222,3.009414,1.373289,0.105858
239,100.000000,4.000000,-500.398988,-506.682173,1.905098,3.009414,1.373289,0.105833
240,100.000000,3.927944,-498.546384,-504.716384,3.558822,3.009414,1.373289,0.105975
241,100.000000,4.000000,-499.086622,-505.369807,4.939296,3.009414,1.373289,0.105909
242,100.000000,4.000000,-504.684857,-510.968042,4.912947,3.009414,1.373289,0.105885
243,100.000000,3.914860,-501.295963,-507.445410,6.111798,3.009414,1.373289,0.105861
244,100.000000,3.914860,-504.500485,-510.649932,5.814476,3.009414,1.373289,0.105878
245,100.000000,3.914860,-504.154784,-510.304231,32.238485,3.009414,1.373289,0.105854
246,100.000000,3.914860,-505.183765,-511.333212,35.295647,3.009414,1.373289,0.105951
247,100.000000,4.000000,-508.329084,-514.612269,36.404302,3.009414,1.373289,0.105766
248,100.000000,3.726552,-500.538113,-506.391767,36.507829,3.009414,1.373289,0.105703
249,100.000000,3.756200,-505.220678,-511.120904,35.626311,3.009414,1.373289,0.105800
250,100.000000,3.756200,-507.404083,-513.304309,37.112441,3.009414,1.373289,0.105737
251,100.000000,3.756200,-503.463580,-509.363805,35.548218,3.009414,1.373289,0.105635
252,100.000000,2.293978,-510.168292,-513.771664,39.692668,3.009414,1.373289,0.105613
253,100.000000,1.795273,-511.027040,-513.847048,24.772216,3.009414,1.373289,0.105394
254,100.000000,-0.000000,-517.093236,-517.093236,27.291089,3.009414,1.373289,0.105412
255,100.000000,0.000000,-518.583568,-518.583568,7.980885,3.009414,1.373289,0.105352
256,100.000000,0.000000,-518.405797,-518.405797,8.501972,3.009414,1.373289,0.105292
257,100.000000,-0.000000,-517.373828,-517.373828,8.009179,3.009414,1.373289,0.105155
258,100.000000,0.000000,-511.317665,-511.317665,7.379767,3.009414,1.373289,0.105135
259,100.000000,0.000000,-512.523014,-512.523014,7.103904,3.009414,1.373289,0.105154
260,100.000000,0.000000,-514.944637,-514.944637,6.311705,3.009414,1.373289,0.105096
261,100.000000,0.000000,-507.014459,-507.014459,24.819658,3.009414,1.373289,0.105076
262,100.000000,0.000000,-511.326801,-511.326801,24.599740,3.009414,1.373289,0.105133
263,100.000000,0.000000,-524.454420,-524.454420,24.619622,3.009414,1.373289,0.105152
264,100.000000,0.000000,-521.497620,-521.497620,24.233593,3.009414,1.373289,0.105132
265,100.000000,-0.000000,-518.278285,-518.278285,22.898216,3.009414,1.373289,0.105000
266,100.000000,0.000000,-521.806178,-521.806178,32.873820,3.009414,1.373289,0.105056
267,100.000000,-0.000000,-526.100552,-526.100552,32.741876,3.009414,1.373289,0.105224
268,100.000000,-0.000000,-530.475916,-530.475916,34.193077,3.009414,1.373289,0.105279
269,100.000000,0.000000,-525.163204,-525.163204,29.945717,3.009414,1.373289,0.105259
270,100.000000,0.000000,-528.123059,-528.123059,30.822755,3.009414,1.373289,0.105351
271,100.000000,-0.000000,-525.944842,-525.944842,31.435609,3.009414,1.373289,0.105368
272,100.000000,0.000000,-520.131320,-520.131320,30.228155,3.009414,1.373289,0.105128
273,100.000000,-0.000000,-528.125651,-528.125651,31.096753,3.009414,1.373289,0.105036
274,100.000000,0.000000,-529.122533,-529.122533,17.284517,3.009414,1.373289,0.104873
275,100.000000,0.000000,-527.975518,-527.975518,17.521260,3.009414,1.373289,0.104601
276,100.000000,0.000000,-521.468522,-521.468522,17.402728,3.009414,1.373289,0.104621
277,100.000000,-0.000000,-521.686592,-521.686592,17.693041,3.009414,1.373289,0.104640
278,100.000000,0.000000,-521.517191,-521.517191,17.560532,3.009414,1.373289,0.104695
279,100.000000,0.000000,-524.925661,-524.925661,15.353117,3.009414,1.373289,0.104500
280,100.000000,0.000000,-522.815519,-522.815519,15.042552,3.009414,1.373289,0.104377
281,100.000000,0.000000,-520.604564,-520.604564,16.874730,3.009414,1.373289,0.104255
282,100.000000,-0.000000,-520.691182,-520.691182,18.124161,3.009414,1.373289,0.104346
283,100.000000,-0.000000,-526.561498,-526.561498,16.298396,3.009414,1.373289,0.104225
284,100.000000,-0.000000,-524.725651,-524.725651,16.693550,3.009414,1.373289,0.104140
285,100.000000,-0.000000,-524.829169,-524.829169,16.428891,3.009414,1.373289,0.103846
286,100.000000,-0.000000,-526.343645,-526.343645,17.064186,3.009414,1.373289,0.103763
287,100.000000,-0.000000,-522.550753,-522.550753,17.435506,3.009414,1.373289,0.103924
288,100.000000,-0.000000,-521.993589,-521.993589,18.688109,3.009414,1.373289,0.104014
289,100.000000,0.000000,-525.417341,-525.417341,18.719580,3.009414,1.373289,0.103897
290,100.000000,0.000000,-525.198012,-525.198012,18.891327,3.009414,1.373289,0.103711
291,100.000000,0.000000,-527.054922,-527.054922,17.187678,3.009414,1.373289,0.103630
292,100.000000,0.000000,-520.204836,-520.204836,20.809454,3.009414,1.373289,0.103481
293,100.000000,-0.000000,-520.635898,-520.635898,22.187196,3.009414,1.373289,0.103265
294,100.000000,-0.000000,-516.908174,-516.908174,-3.855307,3.009414,1.373289,0.103186
295,100.000000,-0.000000,-516.940255,-516.940255,-3.703743,3.009414,1.373289,0.103041
296,100.000000,-0.000000,-520.808654,-520.808654,-4.703234,3.009414,1.373289,0.102929
297,100.000000,-0.000000,-518.962270,-518.962270,-15.514212,3.009414,1.373289,0.102852
298,100.000000,0.000000,-529.361077,-529.361077,-16.863907,3.009414,1.373289,0.102809
299,100.000000,0.000000,-530.557887,-530.557887,-16.746722,3.009414,1.373289,0.102600
300,100.000000,0.000000,-530.896879,-530.896879,-15.947031,3.009414,1.373289,0.102558
301,100.000000,0.000000,-528.002149,-528.002149,-16.102507,3.009414,1.373289,0.102384
302,100.000000,0.000000,-531.490517,-531.490517,51.889782,3.009414,1.373289,0.102376
303,100.000000,0.000000,-534.236102,-534.236102,54.280273,3.009414,1.373289,0.102336
304,100.000000,0.000000,-533.122850,-533.122850,53.196168,3.009414,1.373289,0.102230
305,100.000000,0.000000,-530.175665,-530.175665,52.036179,3.009414,1.373289,0.102092
306,100.000000,0.000000,-523.588024,-523.588024,52.980332,3.009414,1.373289,0.101889
307,100.000000,0.000000,-534.369674,-534.369674,53.368976,3.009414,1.373289,0.101916
308,100.000000,0.000000,-536.163452,-536.163452,53.706685,3.009414,1.373289,0.101780
309,100.000000,-0.000000,-535.016125,-535.016125,55.171664,3.009414,1.373289,0.101839
310,100.000000,0.000000,-531.966742,-531.966742,54.767321,3.009414,1.373289,0.101865
311,100.000000,-0.000000,-529.153297,-529.153297,40.344583,3.009414,1.373289,0.101827
312,100.000000,-0.000000,-527.969259,-527.969259,39.896946,3.009414,1.373289,0.101821
