step,|phi|,Q_L,A_L,S_L,Xi_L,F_LRe, F_LIm, acc
110,100.000000,0.000000,-525.269022,-525.269022,23.028804,5.722368,1.394511,0.112252
111,100.000000,0.000000,-525.831445,-525.831445,24.294085,5.722368,1.394511,0.112143
112,100.000000,-0.000000,-526.023536,-526.023536,25.066624,5.722368,1.394511,0.111593
113,100.000000,-0.000000,-517.452275,-517.452275,30.541234,5.722368,1.394511,0.111404
114,100.000000,-0.000000,-519.255025,-519.255025,30.547285,5.722368,1.394511,0.110957
115,100.000000,-0.000000,-517.322745,-517.322745,30.843085,5.722368,1.394511,0.110259
116,100.000000,-0.000000,-521.124282,-521.124282,30.049386,5.722368,1.394511,0.110256
117,100.000000,-0.000000,-518.470809,-518.470809,5.547797,5.722368,1.394511,0.109831
118,100.000000,0.000000,-514.357781,-514.357781,5.623308,5.722368,1.394511,0.110084
119,100.000000,0.000000,-516.541291,-516.541291,6.096892,5.722368,1.394511,0.109833
120,100.000000,-0.000000,-516.169486,-516.169486,5.832675,5.722368,1.394511,0.109421
121,100.000000,-0.000000,-514.743314,-514.743314,5.717012,5.722368,1.394511,0.109180
122,100.000000,0.000000,-513.125001,-513.125001,3.998880,5.722368,1.394511,0.108943
123,100.000000,-0.000000,-516.571264,-516.571264,6.194253,5.722368,1.394511,0.108871
124,100.000000,-0.000000,-513.576918,-513.576918,5.971279,5.722368,1.394511,0.108480
125,100.000000,-0.000000,-509.313745,-509.313745,7.230300,5.722368,1.394511,0.108254
126,100.000000,0.000000,-513.396266,-513.396266,5.881368,5.722368,1.394511,0.108031
127,100.000000,0.000000,-514.824496,-514.824496,5.662959,5.722368,1.394511,0.107734
128,100.000000,-0.000000,-503.857094,-503.857094,7.418443,5.722368,1.394511,0.107597
129,100.000000,0.000000,-507.400465,-507.400465,7.222715,5.722368,1.394511,0.107308
130,100.000000,0.000000,-512.322210,-512.322210,7.363679,5.722368,1.394511,0.107863
131,100.000000,-0.000000,-511.250328,-511.250328,9.928931,5.722368,1.394511,0.107500
132,100.000000,0.000000,-507.547675,-507.547675,9.292035,5.722368,1.394511,0.107594
133,100.000000,0.000000,-504.191242,-504.191242,8.087912,5.722368,1.394511,0.107687
134,100.000000,-0.000000,-503.987588,-503.987588,9.259664,5.722368,1.394511,0.107481
135,100.000000,0.000000,-502.444765,-502.444765,10.345075,5.722368,1.394511,0.107353
136,100.000000,-0.000000,-503.380909,-503.380909,9.068663,5.722368,1.394511,0.106715
137,100.000000,-0.000000,-501.286916,-501.286916,6.791647,5.722368,1.394511,0.106522
138,100.000000,0.000000,-505.444655,-505.444655,7.307772,5.722368,1.394511,0.106115
139,100.000000,-0.000000,-502.196274,-502.196274,6.536535,5.722368,1.394511,0.105857
140,100.000000,-0.000000,-502.940203,-502.940203,6.022147,5.722368,1.394511,0.105957
141,100.000000,0.000000,-503.451905,-503.451905,6.036294,5.722368,1.394511,0.105704
142,100.000000,0.000000,-507.702883,-507.702883,6.727328,5.722368,1.394511,0.105664
143,100.000000,0.000000,-507.883493,-507.883493,30.567576,5.722368,1.394511,0.105833
144,100.000000,0.000000,-509.014319,-509.014319,32.383046,5.722368,1.394511,0.105655
145,100.000000,0.000000,-505.407871,-505.407871,32.440177,5.722368,1.394511,0.105479
146,100.000000,0.000000,-513.022466,-513.022466,9.347308,5.722368,1.394511,0.105306
147,100.000000,-0.000000,-512.966789,-512.966789,10.800634,5.722368,1.394511,0.104797
148,100.000000,0.000000,-513.094357,-513.094357,10.808491,5.722368,1.394511,0.104362
149,100.000000,-0.000000,-510.663529,-510.663529,10.966071,5.722368,1.394511,0.104000
150,100.000000,-0.000000,-518.939306,-518.939306,12.106390,5.722368,1.394511,0.104172
151,100.000000,0.000000,-517.197870,-517.197870,12.340440,5.722368,1.394511,0.104013
152,100.000000,-0.000000,-514.610096,-514.610096,13.790625,5.722368,1.394511,0.103856
153,100.000000,-0.000000,-507.656781,-507.656781,14.293936,5.722368,1.394511,0.104026
154,100.000000,-0.000000,-505.320904,-505.320904,12.981074,5.722368,1.394511,0.104000
155,100.000000,-0.000000,-497.097488,-497.097488,10.896285,5.722368,1.394511,0.104038
156,100.000000,-0.000000,-503.225176,-503.225176,11.138319,5.722368,1.394511,0.103758
157,100.000000,0.000000,-513.927514,-513.927514,10.485077,5.722368,1.394511,0.104177
158,100.000000,0.000000,-514.668477,-514.668477,10.290098,5.722368,1.394511,0.104088
159,100.000000,-0.000000,-510.527542,-510.527542,11.621860,5.722368,1.394511,0.104250
160,100.000000,-0.000000,-511.545616,-511.545616,13.481335,5.722368,1.394511,0.103913
161,100.000000,-0.000000,-515.547303,-515.547303,13.416444,5.722368,1.394511,0.103642
162,100.000000,-0.000000,-516.309478,-516.309478,13.443125,5.722368,1.394511,0.103804
163,100.000000,-0.000000,-521.791268,-521.791268,12.326628,5.722368,1.394511,0.103659
164,100.000000,-0.000000,-526.414722,-526.414722,13.601609,5.722368,1.394511,0.103394
165,100.000000,-0.000000,-525.367413,-525.367413,13.914915,5.722368,1.394511,0.103434
166,100.000000,0.000000,-525.992942,-525.992942,13.479096,5.722368,1.394511,0.103473
167,100.000000,-0.000000,-521.695417,-521.695417,14.041248,5.722368,1.394511,0.103452
168,100.000000,-0.000000,-521.271246,-521.271246,16.262848,5.722368,1.394511,0.103491
169,100.000000,-0.000000,-516.942239,-516.942239,15.453607,5.722368,1.394511,0.103588
170,100.000000,0.000000,-521.900831,-521.900831,14.753226,5.722368,1.394511,0.103450
171,100.000000,0.000000,-514.641199,-514.641199,16.110888,5.722368,1.394511,0.103488
172,100.000000,-0.000000,-517.011489,-517.011489,34.421698,5.722368,1.394511,0.103353
173,100.000000,0.000000,-514.852022,-514.852022,33.795487,5.722368,1.394511,0.103161
174,100.000000,-0.000000,-512.004605,-512.004605,34.889314,5.722368,1.394511,0.102857
175,100.000000,0.000000,-507.738873,-507.738873,36.241969,5.722368,1.394511,0.102841
176,100.000000,0.000000,-510.907105,-510.907105,37.228938,5.722368,1.394511,0.102542
177,100.000000,0.000000,-509.928425,-509.928425,36.727614,5.722368,1.394511,0.102135
178,100.000000,0.000000,-510.135742,-510.135742,37.083842,5.722368,1.394511,0.102123
179,100.000000,-0.000000,-508.083758,-508.083758,37.574390,5.722368,1.394511,0.101944
180,100.000000,-0.000000,-510.689257,-510.689257,39.509874,5.722368,1.394511,0.102044
181,100.000000,-0.000000,-507.156241,-507.156241,40.096682,5.722368,1.394511,0.101868
182,100.000000,0.000000,-508.826291,-508.826291,42.652081,5.722368,1.394511,0.101913
183,100.000000,-0.000000,-503.377393,-503.377393,43.161344,5.722368,1.394511,0.101685
184,100.000000,-0.000000,-503.931498,-503.931498,43.180171,5.722368,1.394511,0.101568
185,100.000000,-0.000000,-502.060804,-502.060804,42.610595,5.722368,1.394511,0.101237
186,100.000000,-0.000000,-499.800977,-499.800977,42.124162,5.722368,1.394511,0.101230
187,100.000000,0.000000,-507.466417,-507.466417,41.830221,5.722368,1.394511,0.101117
188,100.000000,-0.000000,-516.564258,-516.564258,42.739743,5.722368,1.394511,0.101217
189,100.000000,-0.000000,-521.268307,-521.268307,43.814518,5.722368,1.394511,0.101105
190,100.000000,-0.000000,-511.464968,-511.464968,43.860488,5.722368,1.394511,0.101309
191,100.000000,-0.000000,-510.583617,-510.583617,44.006701,5.722368,1.394511,0.101510
192,100.000000,-0.000000,-511.191593,-511.191593,43.598301,5.722368,1.394511,0.101347
193,100.000000,-0.000000,-520.678013,-520.678013,45.006424,5.722368,1.394511,0.101237
194,100.000000,-0.000000,-520.877256,-520.877256,45.503742,5.722368,1.394511,0.101026
195,100.000000,-0.000000,-516.034808,-516.034808,33.102601,5.722368,1.394511,0.101071
196,100.000000,-0.000000,-514.235353,-514.235353,21.426638,5.722368,1.394511,0.101015
197,100.000000,-0.000000,-520.238471,-520.238471,49.784055,5.722368,1.394511,0.101263
198,100.000000,0.000000,-519.788324,-519.788324,48.807637,5.722368,1.394511,0.101206
199,100.000000,-0.000000,-522.999669,-522.999669,56.268465,5.722368,1.394511,0.101100
200,100.000000,-0.000000,-522.753968,-522.753968,55.722383,5.722368,1.394511,0.100995
201,100.000000,-0.000000,-524.990774,-524.990774,56.099280,5.722368,1.394511,0.100792
202,100.000000,-0.000000,-524.158182,-524.158182,56.146744,5.722368,1.394511,0.100887
203,100.000000,-0.000000,-522.764445,-522.764445,57.957977,5.722368,1.394511,0.100980
204,100.000000,-0.000000,-521.062682,-521.062682,59.343939,5.722368,1.394511,0.101122
205,100.000000,-0.000000,-523.684834,-523.684834,58.968882,5.722368,1.394511,0.101165
206,100.000000,-0.000000,-527.495221,-527.495221,58.900309,5.722368,1.394511,0.100821
207,100.000000,-0.000000,-533.715841,-533.715841,59.852955,5.722368,1.394511,0.100673
208,100.000000,0.000000,-532.063200,-532.063200,59.768935,5.722368,1.394511,0.100431
209,100.000000,-0.000000,-532.525613,-532.525613,59.857406,5.722368,1.394511,0.100238
210,100.000000,0.000000,-530.858027,-530.858027,60.758704,5.722368,1.394511,0.100284
211,100.000000,0.000000,-530.816102,-530.816102,61.507290,5.722368,1.394511,0.100236
212,100.000000,0.000000,-531.015867,-531.015867,61.897632,5.722368,1.394511,0.099906
213,100.000000,0.000000,-532.173540,-532.173540,63.042368,5.722368,1.394511,0.100187
214,100.000000,0.000000,-527.927333,-527.927333,62.295666,5.722368,1.394511,0.100047
215,100.000000,-0.000000,-533.787420,-533.787420,62.457395,5.722368,1.394511,0.100000
216,100.000000,0.000000,-532.389648,-532.389648,60.990672,5.722368,1.394511,0.100046
217,100.000000,-0.000000,-531.004312,-531.004312,61.496954,5.722368,1.394511,0.099862
218,100.000000,0.000000,-531.910498,-531.910498,50.086384,5.722368,1.394511,0.099726
219,100.000000,0.000000,-536.024857,-536.024857,49.231784,5.722368,1.394511,0.099773
220,100.000000,0.000000,-538.864125,-538.864125,51.475187,5.722368,1.394511,0.099683
221,100.000000,0.000000,-538.628728,-538.628728,52.023353,5.722368,1.394511,0.099324
222,100.000000,0.000000,-539.220910,-539.220910,50.065849,5.722368,1.394511,0.099327
223,100.000000,-0.000000,-532.104322,-532.104322,33.846983,5.722368,1.394511,0.099107
224,100.000000,-0.000000,-533.200072,-533.200072,34.130544,5.722368,1.394511,0.098889
225,100.000000,0.000000,-534.261422,-534.261422,35.672190,5.722368,1.394511,0.098982
226,100.000000,0.000000,-533.441861,-533.441861,35.825416,5.722368,1.394511,0.098767
227,100.000000,0.000000,-533.509851,-533.509851,36.145475,5.722368,1.394511,0.098509
228,100.000000,0.000000,-525.090841,-525.090841,35.203572,5.722368,1.394511,0.098472
229,100.000000,0.000000,-521.462059,-521.462059,33.916623,5.722368,1.394511,0.098478
230,100.000000,0.000000,-519.299389,-519.299389,49.450736,5.722368,1.394511,0.098528
231,100.000000,0.000000,-511.308484,-511.308484,49.077923,5.722368,1.394511,0.098750
232,100.000000,0.000000,-514.016743,-514.016743,47.515208,5.722368,1.394511,0.098884
233,100.000000,0.000000,-525.783877,-525.783877,47.124532,5.722368,1.394511,0.098932
234,100.000000,0.000000,-526.278286,-526.278286,47.632251,5.722368,1.394511,0.098723
235,100.000000,0.000000,-527.307926,-527.307926,47.396781,5.722368,1.394511,0.098686
236,100.000000,-0.000000,-531.061030,-531.061030,47.179560,5.722368,1.394511,0.098565
237,100.000000,0.000000,-531.016597,-531.016597,48.223601,5.722368,1.394511,0.098487
238,100.000000,0.000000,-530.292945,-530.292945,48.643278,5.722368,1.394511,0.098410
239,100.000000,-0.000000,-528.821731,-528.821731,48.236853,5.722368,1.394511,0.098250
240,100.000000,-0.000000,-529.673554,-529.673554,48.564057,5.722368,1.394511,0.098382
241,100.000000,-0.000000,-531.099709,-531.099709,48.637273,5.722368,1.394511,0.098306
242,100.000000,-0.000000,-532.155028,-532.155028,48.052578,5.722368,1.394511,0.098313
243,100.000000,0.000000,-527.646598,-527.646598,48.353769,5.722368,1.394511,0.098156
244,100.000000,-0.000000,-519.954994,-519.954994,46.605404,5.722368,1.394511,0.098122
245,100.000000,-0.000000,-523.301602,-523.301602,46.820530,5.722368,1.394511,0.098130
246,100.000000,-0.000000,-521.224720,-521.224720,46.573774,5.722368,1.394511,0.097935
247,100.000000,-0.000000,-523.935889,-523.935889,53.695341,5.722368,1.394511,0.098145
248,100.000000,0.000000,-524.242852,-524.242852,54.145643,5.722368,1.394511,0.098273
249,100.000000,-0.000000,-525.013998,-525.013998,54.266475,5.722368,1.394511,0.098120
250,100.000000,-0.000000,-533.369033,-533.369033,56.196730,5.722368,1.394511,0.098008
251,100.000000,-0.000000,-539.063927,-539.063927,47.356056,5.722368,1.394511,0.097937
252,100.000000,-0.000000,-542.707023,-542.707023,46.547084,5.722368,1.394511,0.097826
253,100.000000,-0.000000,-542.794385,-542.794385,45.685788,5.722368,1.394511,0.097756
254,100.000000,-0.000000,-543.105064,-543.105064,45.696140,5.722368,1.394511,0.097569
255,100.000000,-0.000000,-535.015607,-535.015607,57.690590,5.722368,1.394511,0.097461
256,100.000000,-0.000000,-536.837136,-536.837136,35.581282,5.722368,1.394511,0.097432
257,100.000000,-0.000000,-533.936928,-533.936928,36.408858,5.722368,1.394511,0.097248
258,100.000000,0.000000,-531.974950,-531.974950,36.394811,5.722368,1.394511,0.097181
259,100.000000,-0.000000,-522.920455,-522.920455,35.227466,5.722368,1.394511,0.097115
260,100.000000,0.000000,-523.594251,-523.594251,36.946379,5.722368,1.394511,0.097241
261,100.000000,-0.000000,-523.251221,-523.251221,37.683839,5.722368,1.394511,0.097290
262,100.000000,0.000000,-521.695128,-521.695128,35.793153,5.722368,1.394511,0.097224
263,100.000000,-0.000000,-530.074210,-530.074210,64.346454,5.722368,1.394511,0.097348
264,100.000000,-0.000000,-523.063403,-523.063403,64.851640,5.722368,1.394511,0.097245
265,100.000000,-0.000000,-522.421048,-522.421048,64.040732,5.722368,1.394511,0.097218
266,100.000000,0.000000,-523.085769,-523.085769,65.584493,5.722368,1.394511,0.097191
267,100.000000,-0.000000,-524.885148,-524.885148,65.668354,5.722368,1.394511,0.097090
268,100.000000,-0.000000,-525.321124,-525.321124,68.137658,5.722368,1.394511,0.097063
269,100.000000,-0.000000,-518.327686,-518.327686,67.831149,5.722368,1.394511,0.097037
270,100.000000,0.000000,-516.515621,-516.515621,66.296221,5.722368,1.394511,0.097048
271,100.000000,-0.000000,-520.861362,-520.861362,38.919954,5.722368,1.394511,0.097132
272,100.000000,-0.000000,-522.065300,-522.065300,37.439025,5.722368,1.394511,0.097070
273,100.000000,-0.000000,-523.952104,-523.952104,57.664436,5.722368,1.394511,0.097153
274,100.000000,0.000000,-518.816868,-518.816868,56.785765,5.722368,1.394511,0.097127
275,100.000000,-0.000000,-520.505061,-520.505061,56.680540,5.722368,1.394511,0.097029
276,100.000000,0.000000,-517.371727,-517.371727,55.286509,5.722368,1.394511,0.096968
277,100.000000,-0.000000,-522.556168,-522.556168,20.584128,5.722368,1.394511,0.096978
278,100.000000,-0.000000,-517.790395,-517.790395,24.207778,5.722368,1.394511,0.096882
279,100.000000,-0.000000,-513.950031,-513.950031,25.768230,5.722368,1.394511,0.097000
280,100.000000,-0.000000,-513.996500,-513.996500,25.421630,5.722368,1.394511,0.097153
281,100.000000,-0.000000,-513.075565,-513.075565,25.196974,5.722368,1.394511,0.096986
282,100.000000,-0.000000,-517.071999,-517.071999,24.130845,5.722368,1.394511,0.096996
283,100.000000,0.000000,-518.428182,-518.428182,38.817332,5.722368,1.394511,0.097113
284,100.000000,-0.000000,-521.021973,-521.021973,39.278662,5.722368,1.394511,0.097018
285,100.000000,0.000000,-519.118595,-519.118595,37.690826,5.722368,1.394511,0.096958
286,100.000000,0.000000,-521.873880,-521.873880,36.578990,5.722368,1.394511,0.096899
287,100.000000,0.000000,-525.159272,-525.159272,35.341610,5.722368,1.394511,0.096771
288,100.000000,-0.000000,-530.842455,-530.842455,37.939856,5.722368,1.394511,0.096886
289,100.000000,0.000000,-538.539667,-538.539667,39.863648,5.722368,1.394511,0.096897
290,100.000000,-0.000000,-541.171335,-541.171335,42.056778,5.722368,1.394511,0.096735
291,100.000000,-0.000000,-535.094672,-535.094672,42.099176,5.722368,1.394511,0.096678
292,100.000000,0.000000,-543.975462,-543.975462,42.655882,5.722368,1.394511,0.096928
293,100.000000,0.000000,-544.840067,-544.840067,43.223089,5.722368,1.394511,0.096769
294,100.000000,-0.000000,-542.391306,-542.391306,40.827944,5.722368,1.394511,0.096780
295,100.000000,-0.000000,-544.798300,-544.798300,42.023279,5.722368,1.394511,0.096757
296,100.000000,-0.000000,-548.885443,-548.885443,42.965545,5.722368,1.394511,0.096768
297,100.000000,-0.000000,-543.656252,-543.656252,41.384754,5.722368,1.394511,0.096711
298,100.000000,-0.000000,-542.170192,-542.170192,42.476615,5.722368,1.394511,0.096756
299,100.000000,-0.000000,-543.067691,-543.067691,45.318295,5.722368,1.394511,0.096733
300,100.000000,0.000000,-547.117453,-547.117453,47.437118,5.722368,1.394511,0.096678
301,100.000000,-0.000000,-553.370336,-553.370336,47.661718,5.722368,1.394511,0.096589
302,100.000000,-0.000000,-555.162323,-555.162323,48.405484,5.722368,1.394511,0.096436
303,100.000000,-0.000000,-554.409593,-554.409593,47.584982,5.722368,1.394511,0.096349
304,100.000000,-0.000000,-550.388383,-550.388383,48.123175,5.722368,1.394511,0.096262
305,100.000000,-0.000000,-550.828275,-550.828275,47.987539,5.722368,1.394511,0.096144
306,100.000000,0.000000,-555.963485,-555.963485,48.546400,5.722368,1.394511,0.095993
307,100.000000,-0.000000,-559.021248,-559.021248,48.249852,5.722368,1.394511,0.096006
308,100.000000,-0.000000,-562.694366,-562.694366,42.016126,5.722368,1.394511,0.095987
309,100.000000,0.000000,-559.078517,-559.078517,39.976400,5.722368,1.394511,0.095806
310,100.000000,-0.000000,-560.313128,-560.313128,38.979509,5.722368,1.394511,0.095788
311,100.000000,0.000000,-560.052268,-560.052268,39.906055,5.722368,1.394511,0.095705
