step,|phi|,Q_L,A_L,S_L,Xi_L,F_LRe, F_LIm, acc
41,1600.000000,104.146634,-7349.996474,-7513.589625,210.330749,-10.987296,13.079030,0.144494
42,1600.000000,109.317646,-7386.347832,-7558.063589,209.869374,-10.987296,13.079030,0.143561
43,1600.000000,105.565151,-7423.725002,-7589.546354,225.800242,-10.987296,13.079030,0.142699
44,1600.000000,102.077079,-7435.787109,-7596.129409,222.134244,-10.987296,13.079030,0.141833
45,1600.000000,100.069417,-7430.654254,-7587.842927,232.760387,-10.987296,13.079030,0.140910
46,1600.000000,98.532148,-7442.215588,-7596.989524,229.756978,-10.987296,13.079030,0.140013
47,1600.000000,97.115859,-7471.624566,-7624.173800,233.144395,-10.987296,13.079030,0.139401
48,1600.000000,94.878081,-7437.258050,-7586.292191,234.159551,-10.987296,13.079030,0.138571
49,1600.000000,94.928300,-7419.915800,-7569.028826,231.844268,-10.987296,13.079030,0.137788
50,1600.000000,93.804074,-7431.185603,-7578.532698,231.468923,-10.987296,13.079030,0.137328
51,1600.000000,93.635339,-7481.910675,-7628.992721,226.310700,-10.987296,13.079030,0.136839
52,1600.000000,91.425585,-7500.457805,-7644.068778,222.675261,-10.987296,13.079030,0.136215
53,1600.000000,95.936159,-7529.619361,-7680.315527,221.724613,-10.987296,13.079030,0.135671
54,1600.000000,95.700489,-7498.497940,-7648.823917,228.889134,-10.987296,13.079030,0.135023
55,1600.000000,91.875047,-7519.815322,-7664.132308,233.430109,-10.987296,13.079030,0.134408
56,1600.000000,91.128624,-7530.234004,-7673.378512,228.753260,-10.987296,13.079030,0.133717
57,1600.000000,86.103574,-7538.029738,-7673.280915,236.551745,-10.987296,13.079030,0.133211
58,1600.000000,82.171716,-7564.298781,-7693.373810,230.309845,-10.987296,13.079030,0.132722
59,1600.000000,79.145110,-7592.863393,-7717.184241,244.186128,-10.987296,13.079030,0.132167
60,1600.000000,76.094467,-7609.059917,-7728.588827,253.606934,-10.987296,13.079030,0.131670
61,1600.000000,77.528195,-7624.670754,-7746.451757,255.158823,-10.987296,13.079030,0.131139
62,1600.000000,76.336343,-7638.219357,-7758.128204,263.814372,-10.987296,13.079030,0.130417
63,1600.000000,75.445155,-7651.087323,-7769.596295,270.527358,-10.987296,13.079030,0.129951
64,1600.000000,79.661551,-7646.751343,-7771.883414,271.673616,-10.987296,13.079030,0.129442
65,1600.000000,79.803277,-7644.066861,-7769.421555,280.014642,-10.987296,13.079030,0.129062
66,1600.000000,74.838993,-7643.052576,-7760.609392,274.752506,-10.987296,13.079030,0.128517
67,1600.000000,76.979545,-7624.723554,-7745.642741,272.898865,-10.987296,13.079030,0.128070
68,1600.000000,77.637181,-7644.517768,-7766.469967,278.022752,-10.987296,13.079030,0.127500
69,1600.000000,77.753531,-7673.969446,-7796.104407,280.244652,-10.987296,13.079030,0.126982
70,1600.000000,76.131750,-7683.412592,-7803.000065,279.229882,-10.987296,13.079030,0.126629
71,1600.000000,71.792285,-7689.904212,-7802.675270,285.059744,-10.987296,13.079030,0.126068
72,1600.000000,71.773104,-7717.388079,-7830.129007,214.139995,-10.987296,13.079030,0.125471
73,1600.000000,69.859816,-7714.838936,-7824.574478,220.458486,-10.987296,13.079030,0.124907
74,1600.000000,72.278719,-7730.682780,-7844.217927,222.490013,-10.987296,13.079030,0.124533
75,1600.000000,76.195951,-7730.131276,-7849.819596,225.819744,-10.987296,13.079030,0.124178
76,1600.000000,74.783222,-7742.643618,-7860.112829,231.169579,-10.987296,13.079030,0.123815
77,1600.000000,70.508439,-7752.763958,-7863.518355,223.415208,-10.987296,13.079030,0.123550
78,1600.000000,70.390386,-7758.097668,-7868.666627,220.316764,-10.987296,13.079030,0.123283
79,1600.000000,73.643072,-7745.933487,-7861.611755,222.241618,-10.987296,13.079030,0.122875
80,1600.000000,76.606078,-7752.834478,-7873.167024,175.334252,-10.987296,13.079030,0.122531
81,1600.000000,74.095475,-7729.459510,-7845.848410,174.104176,-10.987296,13.079030,0.122370
82,1600.000000,72.355251,-7735.800492,-7849.455854,172.347628,-10.987296,13.079030,0.122003
83,1600.000000,70.064871,-7747.884949,-7857.942592,176.207045,-10.987296,13.079030,0.121563
84,1600.000000,66.325694,-7772.707672,-7876.891829,190.382782,-10.987296,13.079030,0.121287
85,1600.000000,68.669018,-7793.425563,-7901.290604,193.736920,-10.987296,13.079030,0.120756
86,1600.000000,69.526327,-7806.019556,-7915.231256,186.525725,-10.987296,13.079030,0.120352
87,1600.000000,66.485018,-7792.526940,-7896.961362,188.163607,-10.987296,13.079030,0.119950
88,1600.000000,65.944313,-7783.206971,-7886.792056,187.049341,-10.987296,13.079030,0.119684
89,1600.000000,64.434013,-7766.950602,-7868.163312,176.848323,-10.987296,13.079030,0.119396
90,1600.000000,65.613201,-7783.290961,-7886.355937,179.646151,-10.987296,13.079030,0.119203
91,1600.000000,65.587258,-7780.497809,-7883.522032,179.045645,-10.987296,13.079030,0.118927
92,1600.000000,65.675579,-7803.719389,-7906.882348,177.957644,-10.987296,13.079030,0.118609
93,1600.000000,65.675579,-7803.354682,-7906.517640,178.777870,-10.987296,13.079030,0.118331
94,1600.000000,65.795973,-7810.736684,-7914.088756,172.759677,-10.987296,13.079030,0.118105
95,1600.000000,66.069254,-7819.058917,-7922.840259,177.575417,-10.987296,13.079030,0.117813
96,1600.000000,66.162187,-7797.781216,-7901.708536,168.789552,-10.987296,13.079030,0.117693
97,1600.000000,66.562007,-7789.658129,-7894.213486,163.876378,-10.987296,13.079030,0.117494
98,1600.000000,64.549703,-7776.133961,-7877.528397,150.282357,-10.987296,13.079030,0.117292
99,1600.000000,65.019284,-7792.966269,-7895.098321,150.879764,-10.987296,13.079030,0.117100
100,1600.000000,63.580895,-7790.145341,-7890.017978,152.683997,-10.987296,13.079030,0.116788
101,1600.000000,63.570055,-7794.249028,-7894.104636,157.802850,-10.987296,13.079030,0.116673
102,1600.000000,62.459321,-7788.377748,-7886.488620,160.347570,-10.987296,13.079030,0.116523
103,1600.000000,60.702137,-7817.520417,-7912.871112,283.214706,-10.987296,13.079030,0.116280
104,1600.000000,61.597068,-7816.832846,-7913.589293,292.091738,-10.987296,13.079030,0.116036
105,1600.000000,64.951845,-7832.802121,-7934.828240,58.590849,-10.987296,13.079030,0.115873
106,1600.000000,65.465694,-7858.607310,-7961.440582,60.196872,-10.987296,13.079030,0.115701
107,1600.000000,66.050955,-7823.728453,-7927.481051,55.518879,-10.987296,13.079030,0.115480
108,1600.000000,58.305092,-7848.979701,-7940.565125,56.704396,-10.987296,13.079030,0.115252
109,1600.000000,58.695649,-7822.422576,-7914.621487,63.276530,-10.987296,13.079030,0.115165
110,1600.000000,57.424678,-7825.479379,-7915.681852,56.253024,-10.987296,13.079030,0.115034
111,1600.000000,55.142721,-7838.939536,-7925.557520,59.924141,-10.987296,13.079030,0.114799
112,1600.000000,57.029743,-7855.493876,-7945.075987,63.294002,-10.987296,13.079030,0.114629
113,1600.000000,63.185820,-7865.038455,-7964.290509,67.248418,-10.987296,13.079030,0.114545
114,1600.000000,63.436964,-7867.490935,-7967.137485,60.424020,-10.987296,13.079030,0.114364
115,1600.000000,63.368814,-7849.515026,-7949.054526,71.019420,-10.987296,13.079030,0.114143
116,1600.000000,57.600299,-7893.767813,-7984.246151,68.221285,-10.987296,13.079030,0.113948
117,1600.000000,57.898319,-7893.947770,-7984.894238,61.464254,-10.987296,13.079030,0.113819
118,1600.000000,56.994644,-7919.113540,-8008.640517,52.861305,-10.987296,13.079030,0.113608
119,1600.000000,56.515589,-7906.566922,-7995.341402,52.529840,-10.987296,13.079030,0.113406
120,1600.000000,56.116115,-7897.913550,-7986.060537,47.837053,-10.987296,13.079030,0.113223
121,1600.000000,54.894866,-7929.585886,-8015.814539,59.026942,-10.987296,13.079030,0.113156
122,1600.000000,52.070199,-7920.691060,-8002.482737,62.682121,-10.987296,13.079030,0.112973
123,1600.000000,52.850951,-7925.035701,-8008.053782,67.519422,-10.987296,13.079030,0.112787
124,1600.000000,54.715106,-7926.280748,-8012.227036,58.184209,-10.987296,13.079030,0.112650
125,1600.000000,52.731484,-7966.207460,-8049.037881,58.839030,-10.987296,13.079030,0.112545
126,1600.000000,52.600291,-7953.413205,-8036.037549,59.943028,-10.987296,13.079030,0.112397
127,1600.000000,53.614136,-7950.203288,-8034.420175,51.654032,-10.987296,13.079030,0.112075
128,1600.000000,54.017956,-7960.543345,-8045.394553,56.286886,-10.987296,13.079030,0.111962
129,1600.000000,52.750187,-8009.937679,-8092.797479,49.530302,-10.987296,13.079030,0.111827
130,1600.000000,52.538748,-7996.293610,-8078.821283,60.170664,-10.987296,13.079030,0.111660
131,1600.000000,52.563176,-7994.339575,-8076.905618,59.449113,-10.987296,13.079030,0.111496
132,1600.000000,49.280897,-8014.315164,-8091.725416,54.546071,-10.987296,13.079030,0.111391
133,1600.000000,49.307717,-8033.547235,-8110.999617,54.344232,-10.987296,13.079030,0.111203
134,1600.000000,47.687404,-8030.159339,-8105.066538,58.414222,-10.987296,13.079030,0.110986
135,1600.000000,47.687404,-8021.385293,-8096.292491,66.531836,-10.987296,13.079030,0.110809
136,1600.000000,47.335286,-7988.594936,-8062.949029,58.865028,-10.987296,13.079030,0.110698
137,1600.000000,47.703556,-8001.951954,-8076.884525,63.010442,-10.987296,13.079030,0.110462
138,1600.000000,46.790375,-7984.738400,-8058.236549,56.588948,-10.987296,13.079030,0.110382
139,1600.000000,48.849977,-7986.669041,-8063.402406,61.786834,-10.987296,13.079030,0.110317
140,1600.000000,48.987489,-8014.179849,-8091.129216,59.520080,-10.987296,13.079030,0.110164
141,1600.000000,47.218683,-8028.657013,-8102.827946,55.365123,-10.987296,13.079030,0.110075
142,1600.000000,46.737193,-8024.172990,-8097.587602,57.479680,-10.987296,13.079030,0.109987
143,1600.000000,46.216105,-8028.602435,-8101.198524,56.656594,-10.987296,13.079030,0.109965
144,1600.000000,49.117700,-8050.144504,-8127.298406,158.171911,-10.987296,13.079030,0.109836
145,1600.000000,49.049655,-8047.168673,-8124.215691,162.395666,-10.987296,13.079030,0.109726
146,1600.000000,48.343658,-8027.746760,-8103.684800,159.772707,-10.987296,13.079030,0.109541
147,1600.000000,48.662746,-8017.150269,-8093.589531,152.039680,-10.987296,13.079030,0.109476
148,1600.000000,49.551753,-8014.928491,-8092.764203,160.729629,-10.987296,13.079030,0.109325
149,1600.000000,50.048264,-8008.188468,-8086.804096,165.922105,-10.987296,13.079030,0.109167
150,1600.000000,49.027396,-8006.931121,-8083.943175,173.921522,-10.987296,13.079030,0.109069
151,1600.000000,49.783807,-7995.401415,-8073.601636,175.491371,-10.987296,13.079030,0.108997
152,1600.000000,49.929470,-8005.629539,-8084.058567,167.449383,-10.987296,13.079030,0.108873
153,1600.000000,50.319011,-8007.095510,-8086.136427,19.500960,-10.987296,13.079030,0.108746
154,1600.000000,49.618885,-8003.529718,-8081.470880,17.841358,-10.987296,13.079030,0.108585
155,1600.000000,49.275346,-8018.485076,-8095.886608,15.024173,-10.987296,13.079030,0.108514
156,1600.000000,49.896763,-8027.167644,-8105.545297,19.432153,-10.987296,13.079030,0.108439
157,1600.000000,47.159565,-8049.393290,-8123.471361,22.148867,-10.987296,13.079030,0.108350
158,1600.000000,47.004100,-8031.948223,-8105.782090,28.175184,-10.987296,13.079030,0.108168
159,1600.000000,47.029027,-8019.442253,-8093.315275,25.910403,-10.987296,13.079030,0.108027
160,1600.000000,47.864846,-8034.206314,-8109.392239,31.410947,-10.987296,13.079030,0.107997
161,1600.000000,47.628436,-8034.113154,-8108.927727,38.974698,-10.987296,13.079030,0.107863
162,1600.000000,46.806896,-8037.915511,-8111.439611,35.467476,-10.987296,13.079030,0.107650
163,1600.000000,48.498810,-8047.948531,-8124.130283,43.439539,-10.987296,13.079030,0.107530
164,1600.000000,48.319029,-8059.339361,-8135.238714,47.792246,-10.987296,13.079030,0.107409
165,1600.000000,50.340439,-8041.242456,-8120.317034,43.816883,-10.987296,13.079030,0.107252
166,1600.000000,47.031205,-8052.147233,-8126.023677,36.160584,-10.987296,13.079030,0.107167
167,1600.000000,47.031205,-8049.032381,-8122.908825,36.155289,-10.987296,13.079030,0.107080
168,1600.000000,46.367379,-8040.016456,-8112.850165,46.940942,-10.987296,13.079030,0.106967
169,1600.000000,42.539409,-8044.663521,-8111.484269,53.561534,-10.987296,13.079030,0.106919
170,1600.000000,42.687936,-8072.786178,-8139.840231,53.209978,-10.987296,13.079030,0.106824
171,1600.000000,42.014096,-8080.923257,-8146.918844,48.688815,-10.987296,13.079030,0.106690
172,1600.000000,45.740468,-8065.844131,-8137.693091,48.361221,-10.987296,13.079030,0.106705
173,1600.000000,44.016184,-8073.659147,-8142.799606,40.296080,-10.987296,13.079030,0.106588
174,1600.000000,44.704813,-8085.882856,-8156.105012,27.461035,-10.987296,13.079030,0.106479
175,1600.000000,46.144097,-8084.235285,-8156.718263,26.496539,-10.987296,13.079030,0.106442
176,1600.000000,45.741995,-8079.455602,-8151.306959,31.303672,-10.987296,13.079030,0.106352
177,1600.000000,45.213531,-8075.654560,-8146.675808,171.119766,-10.987296,13.079030,0.106236
178,1600.000000,45.639867,-8077.608586,-8149.299521,174.459608,-10.987296,13.079030,0.106156
179,1600.000000,45.132832,-8045.303520,-8116.198008,177.005574,-10.987296,13.079030,0.106031
180,1600.000000,45.257429,-8040.305942,-8111.396145,2.487279,-10.987296,13.079030,0.105988
181,1600.000000,45.334309,-8036.670308,-8107.881274,206.967951,-10.987296,13.079030,0.105879
182,1600.000000,45.329624,-8052.134051,-8123.337658,208.091307,-10.987296,13.079030,0.105727
183,1600.000000,46.781287,-8043.191901,-8116.675774,207.100478,-10.987296,13.079030,0.105628
184,1600.000000,46.832724,-8049.209515,-8122.774186,212.001086,-10.987296,13.079030,0.105517
185,1600.000000,44.629376,-8032.538956,-8102.642616,215.200319,-10.987296,13.079030,0.105380
186,1600.000000,41.810232,-8010.837679,-8076.513038,221.919070,-10.987296,13.079030,0.105378
187,1600.000000,42.588812,-8025.457994,-8092.356342,222.570077,-10.987296,13.079030,0.105279
188,1600.000000,44.966748,-8049.327980,-8119.961582,217.521917,-10.987296,13.079030,0.105268
189,1600.000000,46.675395,-8070.111356,-8143.428895,215.332834,-10.987296,13.079030,0.105178
190,1600.000000,46.030612,-8060.558305,-8132.863022,218.869506,-10.987296,13.079030,0.105131
191,1600.000000,46.191663,-8043.558648,-8116.116343,224.152091,-10.987296,13.079030,0.105094
192,1600.000000,46.007200,-8054.424978,-8126.692919,221.182006,-10.987296,13.079030,0.105036
193,1600.000000,46.463777,-8064.801565,-8137.786695,219.025877,-10.987296,13.079030,0.104981
194,1600.000000,44.548454,-8033.136935,-8103.113484,217.418682,-10.987296,13.079030,0.104888
195,1600.000000,43.894658,-8038.424427,-8107.373994,211.468553,-10.987296,13.079030,0.104777
196,1600.000000,42.899776,-8056.281872,-8123.668683,214.842434,-10.987296,13.079030,0.104749
197,1600.000000,44.504966,-8047.773736,-8117.681974,211.371007,-10.987296,13.079030,0.104716
198,1600.000000,44.640747,-8050.921701,-8121.043223,212.286522,-10.987296,13.079030,0.104623
199,1600.000000,44.497656,-8046.037421,-8115.934174,213.253412,-10.987296,13.079030,0.104581
200,1600.000000,45.871336,-8038.728893,-8110.783420,42.945295,-10.987296,13.079030,0.104515
201,1600.000000,46.236598,-8062.097568,-8134.725846,34.353989,-10.987296,13.079030,0.104474
202,1600.000000,46.236598,-8049.867140,-8122.495417,42.818040,-10.987296,13.079030,0.104464
203,1600.000000,44.706074,-8038.712871,-8108.937008,303.555790,-10.987296,13.079030,0.104449
204,1600.000000,44.706074,-8064.680047,-8134.904184,309.724278,-10.987296,13.079030,0.104329
205,1600.000000,44.440525,-8083.273770,-8153.080783,317.629745,-10.987296,13.079030,0.104296
206,1600.000000,44.904752,-8079.718298,-8150.254518,313.395679,-10.987296,13.079030,0.104218
207,1600.000000,46.221305,-8112.272891,-8184.877147,318.482815,-10.987296,13.079030,0.104192
208,1600.000000,45.980469,-8104.136057,-8176.362010,312.227484,-10.987296,13.079030,0.104097
209,1600.000000,46.149960,-8079.185597,-8151.677785,311.297506,-10.987296,13.079030,0.104083
210,1600.000000,45.303841,-8087.153522,-8158.316629,309.704425,-10.987296,13.079030,0.104049
211,1600.000000,45.418992,-8097.971231,-8169.315218,310.508425,-10.987296,13.079030,0.104009
212,1600.000000,44.148898,-8113.338248,-8182.687174,315.218392,-10.987296,13.079030,0.103973
213,1600.000000,44.321856,-8130.861071,-8200.481680,310.754047,-10.987296,13.079030,0.103855
214,1600.000000,43.461604,-8134.013430,-8202.282758,313.240493,-10.987296,13.079030,0.103852
215,1600.000000,42.526300,-8135.789120,-8202.589276,307.266807,-10.987296,13.079030,0.103788
216,1600.000000,40.481259,-8149.044806,-8212.632618,298.954263,-10.987296,13.079030,0.103724
217,1600.000000,43.448126,-8128.217552,-8196.465709,295.800796,-10.987296,13.079030,0.103632
218,1600.000000,43.067261,-8109.488700,-8177.138596,289.516418,-10.987296,13.079030,0.103553
219,1600.000000,45.270097,-8125.955855,-8197.065957,293.469116,-10.987296,13.079030,0.103520
220,1600.000000,44.489627,-8146.002392,-8215.886534,297.456161,-10.987296,13.079030,0.103473
221,1600.000000,44.464829,-8149.535576,-8219.380766,288.828890,-10.987296,13.079030,0.103429
222,1600.000000,44.320441,-8148.298280,-8217.916666,285.789006,-10.987296,13.079030,0.103366
223,1600.000000,43.382512,-8140.327740,-8208.472831,246.871770,-10.987296,13.079030,0.103345
224,1600.000000,43.426053,-8135.987243,-8204.200728,237.690621,-10.987296,13.079030,0.103286
225,1600.000000,43.356975,-8130.553157,-8198.658135,248.900209,-10.987296,13.079030,0.103211
226,1600.000000,41.588352,-8140.492589,-8205.819419,246.207046,-10.987296,13.079030,0.103210
227,1600.000000,41.268533,-8155.341201,-8220.165661,245.608404,-10.987296,13.079030,0.103152
228,1600.000000,41.849753,-8158.196591,-8223.934030,249.394996,-10.987296,13.079030,0.103185
229,1600.000000,41.849753,-8150.159614,-8215.897052,251.368576,-10.987296,13.079030,0.103188
230,1600.000000,41.935351,-8157.668471,-8223.540366,247.845586,-10.987296,13.079030,0.103187
231,1600.000000,38.291910,-8158.588075,-8218.736866,248.438350,-10.987296,13.079030,0.103149
232,1600.000000,39.146703,-8139.516835,-8201.008333,241.161511,-10.987296,13.079030,0.103114
233,1600.000000,39.496986,-8132.806782,-8194.848503,240.514927,-10.987296,13.079030,0.103040
234,1600.000000,35.315892,-8168.415511,-8223.889584,244.558965,-10.987296,13.079030,0.103003
235,1600.000000,37.074102,-8170.216145,-8228.452008,244.375293,-10.987296,13.079030,0.102908
236,1600.000000,34.987453,-8185.174459,-8240.132623,250.796018,-10.987296,13.079030,0.102848
237,1600.000000,36.370001,-8189.817038,-8246.946902,251.664446,-10.987296,13.079030,0.102794
238,1600.000000,36.090798,-8155.714680,-8212.405973,247.162615,-10.987296,13.079030,0.102741
239,1600.000000,36.693719,-8196.621754,-8254.260113,243.584532,-10.987296,13.079030,0.102724
240,1600.000000,39.400080,-8178.174643,-8240.064144,243.677457,-10.987296,13.079030,0.102674
241,1600.000000,39.400080,-8183.516630,-8245.406131,244.782867,-10.987296,13.079030,0.102590
242,1600.000000,39.782029,-8212.273520,-8274.762985,377.226800,-10.987296,13.079030,0.102544
243,1600.000000,39.680171,-8202.447708,-8264.777175,373.783717,-10.987296,13.079030,0.102487
244,1600.000000,39.606892,-8223.997896,-8286.212258,220.253682,-10.987296,13.079030,0.102444
245,1600.000000,39.606892,-8221.203641,-8283.418002,220.734856,-10.987296,13.079030,0.102396
246,1600.000000,38.608818,-8216.091786,-8276.738376,219.068419,-10.987296,13.079030,0.102346
247,1600.000000,38.608818,-8226.768669,-8287.415259,343.293170,-10.987296,13.079030,0.102230
248,1600.000000,39.472557,-8240.897291,-8302.900639,349.428629,-10.987296,13.079030,0.102179
249,1600.000000,39.792386,-8262.918122,-8325.423855,350.587822,-10.987296,13.079030,0.102117
250,1600.000000,39.792386,-8266.688858,-8329.194592,355.223406,-10.987296,13.079030,0.102022
251,1600.000000,39.462113,-8261.027874,-8323.014815,356.099045,-10.987296,13.079030,0.101984
252,1600.000000,39.627374,-8227.048806,-8289.295339,352.217755,-10.987296,13.079030,0.101905
253,1600.000000,39.549963,-8211.504300,-8273.629236,350.785334,-10.987296,13.079030,0.101855
254,1600.000000,39.809276,-8221.795562,-8284.327826,348.013073,-10.987296,13.079030,0.101826
255,1600.000000,39.812668,-8218.518847,-8281.056439,382.196293,-10.987296,13.079030,0.101790
256,1600.000000,39.812668,-8232.808339,-8295.345931,383.815896,-10.987296,13.079030,0.101746
257,1600.000000,39.125676,-8242.055492,-8303.513960,382.263748,-10.987296,13.079030,0.101718
258,1600.000000,37.930223,-8226.412287,-8285.992942,377.758038,-10.987296,13.079030,0.101624
259,1600.000000,38.188029,-8192.789428,-8252.775044,392.701914,-10.987296,13.079030,0.101567
260,1600.000000,39.858974,-8166.428129,-8229.038459,398.296060,-10.987296,13.079030,0.101528
261,1600.000000,39.465981,-8207.501217,-8269.494235,428.235479,-10.987296,13.079030,0.101522
262,1600.000000,39.465981,-8230.172812,-8292.165830,437.806460,-10.987296,13.079030,0.101431
263,1600.000000,39.316926,-8216.381176,-8278.140059,442.065626,-10.987296,13.079030,0.101399
264,1600.000000,37.666142,-8192.394996,-8251.560833,439.126681,-10.987296,13.079030,0.101387
265,1600.000000,35.681295,-8196.699597,-8252.747645,450.250698,-10.987296,13.079030,0.101372
266,1600.000000,35.023943,-8224.653392,-8279.668873,445.116861,-10.987296,13.079030,0.101355
267,1600.000000,35.911257,-8215.826131,-8272.235401,56.714412,-10.987296,13.079030,0.101318
268,1600.000000,39.135521,-8195.654790,-8257.128723,414.173898,-10.987296,13.079030,0.101292
269,1600.000000,39.135521,-8215.474274,-8276.948207,416.476585,-10.987296,13.079030,0.101282
270,1600.000000,38.617928,-8204.698206,-8265.359106,424.940765,-10.987296,13.079030,0.101236
271,1600.000000,38.217465,-8208.227963,-8268.259816,427.704954,-10.987296,13.079030,0.101209
272,1600.000000,38.217465,-8210.273049,-8270.304902,422.287407,-10.987296,13.079030,0.101161
273,1600.000000,38.743164,-8213.473318,-8274.330938,418.218741,-10.987296,13.079030,0.101131
274,1600.000000,37.245193,-8237.490121,-8295.994734,415.867168,-10.987296,13.079030,0.101039
275,1600.000000,35.571978,-8231.926838,-8287.803171,416.598258,-10.987296,13.079030,0.101024
276,1600.000000,33.319744,-8238.621688,-8290.960220,418.197569,-10.987296,13.079030,0.100970
277,1600.000000,33.319744,-8237.298193,-8289.636725,418.384078,-10.987296,13.079030,0.100897
278,1600.000000,34.796631,-8213.355194,-8268.013614,408.331512,-10.987296,13.079030,0.100892
279,1600.000000,35.879297,-8228.177709,-8284.536778,408.073687,-10.987296,13.079030,0.100826
280,1600.000000,35.879297,-8199.005505,-8255.364573,408.842161,-10.987296,13.079030,0.100752
281,1600.000000,34.716756,-8193.648989,-8248.181942,414.999408,-10.987296,13.079030,0.100762
282,1600.000000,35.168228,-8186.499132,-8241.741256,411.771025,-10.987296,13.079030,0.100775
283,1600.000000,34.197861,-8154.080661,-8207.798535,399.429499,-10.987296,13.079030,0.100761
284,1600.000000,34.197861,-8151.670355,-8205.388230,406.287017,-10.987296,13.079030,0.100700
285,1600.000000,34.562090,-8163.087400,-8217.377405,411.448027,-10.987296,13.079030,0.100706
286,1600.000000,35.335667,-8155.719125,-8211.224261,385.080811,-10.987296,13.079030,0.100634
287,1600.000000,35.335667,-8204.370206,-8259.875342,390.893245,-10.987296,13.079030,0.100597
288,1600.000000,35.768459,-8207.966207,-8264.151171,390.350903,-10.987296,13.079030,0.100556
