step,|phi|,Q_L,A_L,S_L,Xi_L,F_LRe, F_LIm, acc
45,1600.000000,-15.615951,-7678.273426,-7678.273426,-137.793777,-21.588948,17.665128,0.140149
46,1600.000000,-18.113761,-7729.586668,-7729.586668,-126.735176,-21.588948,17.665128,0.139282
47,1600.000000,-17.669280,-7786.654852,-7786.654852,-125.598601,-21.588948,17.665128,0.138385
48,1600.000000,-23.197398,-7774.806367,-7774.806367,-124.059599,-21.588948,17.665128,0.137487
49,1600.000000,-17.985488,-7768.466244,-7768.466244,-128.843926,-21.588948,17.665128,0.136588
50,1600.000000,-21.460155,-7762.898250,-7762.898250,-108.063239,-21.588948,17.665128,0.135833
51,1600.000000,-20.937369,-7780.863134,-7780.863134,-97.051315,-21.588948,17.665128,0.135228
52,1600.000000,-20.452177,-7770.688045,-7770.688045,-97.704942,-21.588948,17.665128,0.134575
53,1600.000000,-16.637360,-7790.993757,-7790.993757,-102.975246,-21.588948,17.665128,0.133970
54,1600.000000,-16.756015,-7809.865610,-7809.865610,-105.517654,-21.588948,17.665128,0.133602
55,1600.000000,-16.489499,-7820.428757,-7820.428757,-107.835359,-21.588948,17.665128,0.132946
56,1600.000000,-9.616109,-7811.203102,-7811.203102,-99.566107,-21.588948,17.665128,0.132149
57,1600.000000,-10.574821,-7793.189465,-7793.189465,-92.241468,-21.588948,17.665128,0.131703
58,1600.000000,-11.677850,-7774.090636,-7774.090636,-76.416731,-21.588948,17.665128,0.131197
59,1600.000000,-11.468272,-7791.979165,-7791.979165,-81.946981,-21.588948,17.665128,0.130594
60,1600.000000,-11.817646,-7825.327371,-7825.327371,-80.582096,-21.588948,17.665128,0.129990
61,1600.000000,-11.169921,-7837.377098,-7837.377098,-22.996084,-21.588948,17.665128,0.129526
62,1600.000000,-12.879060,-7857.928670,-7857.928670,-18.795924,-21.588948,17.665128,0.128929
63,1600.000000,-12.868904,-7877.518048,-7877.518048,-21.975974,-21.588948,17.665128,0.128623
64,1600.000000,-12.815329,-7895.653973,-7895.653973,-23.307624,-21.588948,17.665128,0.127952
65,1600.000000,-11.780504,-7883.577951,-7883.577951,-23.984623,-21.588948,17.665128,0.127462
66,1600.000000,-8.154578,-7887.660460,-7887.660460,21.972764,-21.588948,17.665128,0.126912
67,1600.000000,-11.119576,-7891.178421,-7891.178421,31.901600,-21.588948,17.665128,0.126388
68,1600.000000,-10.851980,-7919.677776,-7919.677776,148.073148,-21.588948,17.665128,0.125861
69,1600.000000,-10.686165,-7902.950764,-7902.950764,164.137847,-21.588948,17.665128,0.125438
70,1600.000000,-10.463932,-7917.003611,-7917.003611,159.744482,-21.588948,17.665128,0.125018
71,1600.000000,-10.594686,-7926.147108,-7926.147108,165.979389,-21.588948,17.665128,0.124531
72,1600.000000,-4.383162,-7918.165402,-7918.165402,165.754338,-21.588948,17.665128,0.124110
73,1600.000000,-7.093374,-7908.206757,-7908.206757,168.860383,-21.588948,17.665128,0.123640
74,1600.000000,-10.089634,-7889.686847,-7889.686847,170.202442,-21.588948,17.665128,0.123350
75,1600.000000,-14.607106,-7897.866655,-7897.866655,180.955376,-21.588948,17.665128,0.122969
76,1600.000000,-15.162153,-7877.659517,-7877.659517,186.371727,-21.588948,17.665128,0.122670
77,1600.000000,-15.113407,-7869.444402,-7869.444402,187.440970,-21.588948,17.665128,0.122324
78,1600.000000,-14.855640,-7870.124619,-7870.124619,176.574040,-21.588948,17.665128,0.122097
79,1600.000000,-14.942197,-7872.404971,-7872.404971,174.143237,-21.588948,17.665128,0.121703
80,1600.000000,-11.933071,-7903.439081,-7903.439081,181.961007,-21.588948,17.665128,0.121505
81,1600.000000,-13.661796,-7925.201033,-7925.201033,186.009277,-21.588948,17.665128,0.121402
82,1600.000000,-11.041925,-7943.543276,-7943.543276,186.253000,-21.588948,17.665128,0.121009
83,1600.000000,-10.177185,-7976.376037,-7976.376037,189.267241,-21.588948,17.665128,0.120789
84,1600.000000,-16.043461,-7968.744608,-7968.744608,177.855569,-21.588948,17.665128,0.120478
85,1600.000000,-12.275558,-7985.875155,-7985.875155,182.413273,-21.588948,17.665128,0.120160
86,1600.000000,-11.605806,-7991.532486,-7991.532486,178.475728,-21.588948,17.665128,0.119784
87,1600.000000,-12.693223,-8000.301133,-8000.301133,181.658680,-21.588948,17.665128,0.119574
88,1600.000000,-10.219871,-7995.114647,-7995.114647,175.697502,-21.588948,17.665128,0.119333
89,1600.000000,-9.358449,-7995.494209,-7995.494209,167.384985,-21.588948,17.665128,0.118826
90,1600.000000,-9.639933,-8000.106700,-8000.106700,171.016707,-21.588948,17.665128,0.118537
91,1600.000000,-6.177472,-8035.867713,-8035.867713,167.207577,-21.588948,17.665128,0.118247
92,1600.000000,-4.722416,-8048.678038,-8048.678038,163.054542,-21.588948,17.665128,0.117823
93,1600.000000,-4.981276,-8061.362952,-8061.362952,163.216151,-21.588948,17.665128,0.117520
94,1600.000000,-3.889216,-8056.387058,-8056.387058,167.769737,-21.588948,17.665128,0.117309
95,1600.000000,-5.169925,-8069.784993,-8069.784993,155.996679,-21.588948,17.665128,0.116940
96,1600.000000,-5.637790,-8048.190905,-8048.190905,154.100128,-21.588948,17.665128,0.116869
97,1600.000000,-2.110008,-8061.055700,-8061.055700,151.634231,-21.588948,17.665128,0.116594
98,1600.000000,-5.840909,-8024.822727,-8024.822727,158.241982,-21.588948,17.665128,0.116395
99,1600.000000,-3.898024,-8045.592745,-8045.592745,151.953747,-21.588948,17.665128,0.116156
100,1600.000000,-3.251471,-8050.858496,-8050.858496,143.938521,-21.588948,17.665128,0.115903
101,1600.000000,-3.849592,-8048.554739,-8048.554739,140.454228,-21.588948,17.665128,0.115631
102,1600.000000,-3.982252,-8053.593654,-8053.593654,138.806089,-21.588948,17.665128,0.115413
103,1600.000000,-4.017678,-8081.524630,-8081.524630,148.126722,-21.588948,17.665128,0.115078
104,1600.000000,-2.742814,-8083.049773,-8083.049773,156.714831,-21.588948,17.665128,0.114845
105,1600.000000,-1.972455,-8080.392850,-8080.392850,153.328798,-21.588948,17.665128,0.114664
106,1600.000000,-2.871366,-8062.513624,-8062.513624,120.091358,-21.588948,17.665128,0.114457
107,1600.000000,-3.059020,-8067.756348,-8067.756348,117.954781,-21.588948,17.665128,0.114230
108,1600.000000,-2.590245,-8089.189296,-8089.189296,119.867461,-21.588948,17.665128,0.114037
109,1600.000000,-1.027742,-8111.679861,-8111.679861,118.841287,-21.588948,17.665128,0.113903
110,1600.000000,-1.299211,-8141.934844,-8141.934844,115.996827,-21.588948,17.665128,0.113756
111,1600.000000,-2.842494,-8160.586293,-8160.586293,118.478479,-21.588948,17.665128,0.113449
112,1600.000000,-0.033257,-8193.864222,-8193.864222,119.751883,-21.588948,17.665128,0.113258
113,1600.000000,-0.000000,-8223.343418,-8223.343418,112.572014,-21.588948,17.665128,0.113109
114,1600.000000,-0.000000,-8221.447723,-8221.447723,114.721553,-21.588948,17.665128,0.112891
115,1600.000000,-0.000000,-8203.134710,-8203.134710,113.556202,-21.588948,17.665128,0.112699
116,1600.000000,-0.000000,-8230.248160,-8230.248160,112.326957,-21.588948,17.665128,0.112479
117,1600.000000,-0.000000,-8235.840788,-8235.840788,115.433259,-21.588948,17.665128,0.112198
118,1600.000000,-0.000000,-8200.805773,-8200.805773,106.665609,-21.588948,17.665128,0.111985
119,1600.000000,-0.379190,-8202.753071,-8202.753071,106.064576,-21.588948,17.665128,0.111833
120,1600.000000,-0.417307,-8223.883920,-8223.883920,107.628904,-21.588948,17.665128,0.111648
121,1600.000000,-0.017197,-8246.684888,-8246.684888,97.773693,-21.588948,17.665128,0.111358
122,1600.000000,-0.000000,-8208.894113,-8208.894113,94.813052,-21.588948,17.665128,0.111230
123,1600.000000,0.522863,-8220.769106,-8220.769106,97.132428,-21.588948,17.665128,0.111084
124,1600.000000,-0.151110,-8237.843172,-8237.843172,88.954898,-21.588948,17.665128,0.110880
125,1600.000000,-0.611555,-8250.067949,-8250.067949,94.216531,-21.588948,17.665128,0.110734
126,1600.000000,-0.000000,-8251.087219,-8251.087219,102.981554,-21.588948,17.665128,0.110536
127,1600.000000,0.000000,-8223.963972,-8223.963972,100.429945,-21.588948,17.665128,0.110322
128,1600.000000,-0.000000,-8225.803135,-8225.803135,100.736605,-21.588948,17.665128,0.110131
129,1600.000000,0.000000,-8213.613610,-8213.613610,101.352519,-21.588948,17.665128,0.109894
130,1600.000000,0.000000,-8221.943088,-8221.943088,99.015001,-21.588948,17.665128,0.109695
131,1600.000000,0.000000,-8194.674441,-8194.674441,108.887557,-21.588948,17.665128,0.109560
132,1600.000000,-0.000000,-8203.821549,-8203.821549,108.601229,-21.588948,17.665128,0.109417
133,1600.000000,-0.000000,-8215.777799,-8215.777799,100.011232,-21.588948,17.665128,0.109235
134,1600.000000,0.000000,-8181.054987,-8181.054987,97.112190,-21.588948,17.665128,0.109023
135,1600.000000,0.000000,-8169.017182,-8169.017182,93.290321,-21.588948,17.665128,0.108787
136,1600.000000,-0.585482,-8161.866565,-8161.866565,85.640803,-21.588948,17.665128,0.108709
137,1600.000000,0.000000,-8183.650011,-8183.650011,78.413173,-21.588948,17.665128,0.108456
138,1600.000000,0.041995,-8202.947853,-8202.947853,74.216880,-21.588948,17.665128,0.108381
139,1600.000000,0.114124,-8204.716744,-8204.716744,77.187643,-21.588948,17.665128,0.108263
140,1600.000000,0.000000,-8195.375909,-8195.375909,78.177683,-21.588948,17.665128,0.108169
141,1600.000000,0.000000,-8201.595869,-8201.595869,83.639581,-21.588948,17.665128,0.108099
142,1600.000000,-0.000000,-8192.911573,-8192.911573,96.588442,-21.588948,17.665128,0.108016
143,1600.000000,0.000000,-8187.659094,-8187.659094,94.625413,-21.588948,17.665128,0.107912
144,1600.000000,-0.097981,-8217.341493,-8217.341493,101.185922,-21.588948,17.665128,0.107789
145,1600.000000,-0.097981,-8206.436462,-8206.436462,110.221661,-21.588948,17.665128,0.107616
146,1600.000000,-0.003740,-8192.275222,-8192.275222,-223.787714,-21.588948,17.665128,0.107436
147,1600.000000,-0.003740,-8179.465699,-8179.465699,-223.937614,-21.588948,17.665128,0.107348
148,1600.000000,-1.024375,-8162.219653,-8162.219653,-222.337922,-21.588948,17.665128,0.107190
149,1600.000000,-0.424737,-8183.967989,-8183.967989,-210.863846,-21.588948,17.665128,0.107108
150,1600.000000,-0.000000,-8153.693696,-8153.693696,-207.461467,-21.588948,17.665128,0.107119
151,1600.000000,-0.000000,-8167.387779,-8167.387779,-206.121878,-21.588948,17.665128,0.107089
152,1600.000000,0.000000,-8166.338850,-8166.338850,-204.860403,-21.588948,17.665128,0.107014
153,1600.000000,-0.000000,-8186.937807,-8186.937807,-200.787872,-21.588948,17.665128,0.106879
154,1600.000000,-0.000000,-8208.683830,-8208.683830,-204.410068,-21.588948,17.665128,0.106714
155,1600.000000,-0.000000,-8211.859085,-8211.859085,-210.188640,-21.588948,17.665128,0.106599
156,1600.000000,-0.000000,-8230.024778,-8230.024778,-204.102160,-21.588948,17.665128,0.106449
157,1600.000000,-0.000000,-8241.876662,-8241.876662,-215.850045,-21.588948,17.665128,0.106388
158,1600.000000,-0.000000,-8263.757688,-8263.757688,-217.665732,-21.588948,17.665128,0.106344
159,1600.000000,-0.000000,-8267.712234,-8267.712234,-220.754446,-21.588948,17.665128,0.106266
160,1600.000000,0.000000,-8273.474036,-8273.474036,-220.934848,-21.588948,17.665128,0.106157
161,1600.000000,0.000000,-8250.831876,-8250.831876,-226.964439,-21.588948,17.665128,0.106057
162,1600.000000,-0.000000,-8236.375993,-8236.375993,-224.609950,-21.588948,17.665128,0.106054
163,1600.000000,-0.000000,-8230.834795,-8230.834795,-231.631107,-21.588948,17.665128,0.105979
164,1600.000000,0.000000,-8224.546851,-8224.546851,-229.685143,-21.588948,17.665128,0.105833
165,1600.000000,0.000000,-8228.071705,-8228.071705,-229.004175,-21.588948,17.665128,0.105651
166,1600.000000,0.000000,-8234.079817,-8234.079817,-182.834489,-21.588948,17.665128,0.105573
167,1600.000000,0.000000,-8220.049341,-8220.049341,-181.729854,-21.588948,17.665128,0.105413
168,1600.000000,0.000000,-8203.251970,-8203.251970,-189.883064,-21.588948,17.665128,0.105266
169,1600.000000,-0.000000,-8205.865270,-8205.865270,-191.053841,-21.588948,17.665128,0.105173
170,1600.000000,-0.000000,-8205.344062,-8205.344062,-185.879860,-21.588948,17.665128,0.105117
171,1600.000000,-0.000000,-8218.580117,-8218.580117,-189.452355,-21.588948,17.665128,0.104982
172,1600.000000,-0.000000,-8237.082370,-8237.082370,-193.153100,-21.588948,17.665128,0.104931
173,1600.000000,0.000000,-8242.593062,-8242.593062,-191.590240,-21.588948,17.665128,0.104885
174,1600.000000,-0.000000,-8209.321092,-8209.321092,-187.705456,-21.588948,17.665128,0.104829
175,1600.000000,-0.000000,-8210.103113,-8210.103113,-105.052688,-21.588948,17.665128,0.104812
176,1600.000000,-0.000000,-8227.584642,-8227.584642,-103.796536,-21.588948,17.665128,0.104665
177,1600.000000,-0.000000,-8224.804745,-8224.804745,-105.423997,-21.588948,17.665128,0.104540
178,1600.000000,-0.000000,-8239.511344,-8239.511344,-106.924029,-21.588948,17.665128,0.104399
179,1600.000000,-0.000000,-8244.583370,-8244.583370,-103.630072,-21.588948,17.665128,0.104257
180,1600.000000,-0.000000,-8248.148180,-8248.148180,-38.021754,-21.588948,17.665128,0.104185
181,1600.000000,-0.000000,-8246.987456,-8246.987456,-46.599529,-21.588948,17.665128,0.104107
182,1600.000000,-0.000000,-8262.365626,-8262.365626,-53.520324,-21.588948,17.665128,0.104030
183,1600.000000,-0.000000,-8284.168760,-8284.168760,-49.764715,-21.588948,17.665128,0.103933
184,1600.000000,-0.000000,-8280.269275,-8280.269275,-201.093473,-21.588948,17.665128,0.103811
185,1600.000000,-0.000000,-8248.230613,-8248.230613,-201.007449,-21.588948,17.665128,0.103706
186,1600.000000,0.000000,-8256.169219,-8256.169219,-255.950270,-21.588948,17.665128,0.103610
187,1600.000000,-0.000000,-8262.263575,-8262.263575,-263.289067,-21.588948,17.665128,0.103481
188,1600.000000,-0.000000,-8260.896086,-8260.896086,-154.625046,-21.588948,17.665128,0.103436
189,1600.000000,0.000000,-8259.532024,-8259.532024,-153.381504,-21.588948,17.665128,0.103313
190,1600.000000,-0.000000,-8254.991245,-8254.991245,-157.901285,-21.588948,17.665128,0.103262
191,1600.000000,-0.000000,-8217.542812,-8217.542812,-157.132965,-21.588948,17.665128,0.103232
192,1600.000000,-0.000000,-8220.722986,-8220.722986,-162.320216,-21.588948,17.665128,0.103170
193,1600.000000,-0.000000,-8254.576078,-8254.576078,-166.722849,-21.588948,17.665128,0.103122
194,1600.000000,0.000000,-8283.652451,-8283.652451,-162.651865,-21.588948,17.665128,0.103074
195,1600.000000,-0.000000,-8244.711364,-8244.711364,-153.684914,-21.588948,17.665128,0.103036
196,1600.000000,-0.000000,-8261.926641,-8261.926641,-159.160652,-21.588948,17.665128,0.103030
197,1600.000000,-0.000000,-8283.067960,-8283.067960,-163.449833,-21.588948,17.665128,0.102932
198,1600.000000,-0.000000,-8287.097358,-8287.097358,-160.701283,-21.588948,17.665128,0.102877
199,1600.000000,-0.638416,-8292.944813,-8292.944813,-166.497191,-21.588948,17.665128,0.102834
200,1600.000000,-0.000000,-8299.967560,-8299.967560,87.682901,-21.588948,17.665128,0.102802
201,1600.000000,-0.000000,-8315.098715,-8315.098715,78.980213,-21.588948,17.665128,0.102754
202,1600.000000,-0.000000,-8307.457905,-8307.457905,72.520593,-21.588948,17.665128,0.102703
203,1600.000000,-0.000000,-8285.282638,-8285.282638,70.534245,-21.588948,17.665128,0.102659
204,1600.000000,-0.000000,-8262.582360,-8262.582360,68.729932,-21.588948,17.665128,0.102561
205,1600.000000,0.000000,-8274.791381,-8274.791381,70.103533,-21.588948,17.665128,0.102509
206,1600.000000,-0.000000,-8261.051237,-8261.051237,74.791976,-21.588948,17.665128,0.102418
207,1600.000000,-0.000000,-8291.367655,-8291.367655,77.798705,-21.588948,17.665128,0.102344
208,1600.000000,-0.000000,-8296.775105,-8296.775105,71.848177,-21.588948,17.665128,0.102261
209,1600.000000,-0.000000,-8295.476814,-8295.476814,60.528457,-21.588948,17.665128,0.102211
210,1600.000000,-0.413547,-8286.732830,-8286.732830,64.641561,-21.588948,17.665128,0.102156
211,1600.000000,-0.577725,-8300.315666,-8300.315666,71.811170,-21.588948,17.665128,0.102075
212,1600.000000,-0.577725,-8295.685856,-8295.685856,69.746050,-21.588948,17.665128,0.101960
213,1600.000000,-0.000000,-8327.712055,-8327.712055,-32.680131,-21.588948,17.665128,0.101898
214,1600.000000,0.000000,-8326.472919,-8326.472919,-32.298945,-21.588948,17.665128,0.101887
215,1600.000000,-0.000000,-8318.443539,-8318.443539,-27.505622,-21.588948,17.665128,0.101863
216,1600.000000,-0.412998,-8321.977736,-8321.977736,-30.128519,-21.588948,17.665128,0.101815
217,1600.000000,-0.412998,-8330.654245,-8330.654245,-28.162381,-21.588948,17.665128,0.101709
218,1600.000000,-0.412998,-8313.899354,-8313.899354,-33.056721,-21.588948,17.665128,0.101707
219,1600.000000,-0.412998,-8302.635099,-8302.635099,-27.426585,-21.588948,17.665128,0.101611
220,1600.000000,-0.412998,-8337.577185,-8337.577185,-24.713668,-21.588948,17.665128,0.101561
221,1600.000000,-0.412998,-8362.542235,-8362.542235,-24.286073,-21.588948,17.665128,0.101498
222,1600.000000,-0.412998,-8328.026693,-8328.026693,-17.939072,-21.588948,17.665128,0.101410
223,1600.000000,-2.694776,-8337.612598,-8337.612598,-14.011410,-21.588948,17.665128,0.101364
224,1600.000000,-0.597486,-8332.452723,-8332.452723,-12.508570,-21.588948,17.665128,0.101367
225,1600.000000,-0.597486,-8333.006861,-8333.006861,-10.208185,-21.588948,17.665128,0.101264
226,1600.000000,-0.597486,-8326.154227,-8326.154227,-80.010400,-21.588948,17.665128,0.101222
227,1600.000000,-0.031303,-8321.297662,-8321.297662,-77.412358,-21.588948,17.665128,0.101165
228,1600.000000,-2.258594,-8314.273493,-8314.273493,-83.349199,-21.588948,17.665128,0.101201
229,1600.000000,-2.258594,-8316.443638,-8316.443638,-77.603684,-21.588948,17.665128,0.101130
230,1600.000000,-0.806628,-8281.153883,-8281.153883,-64.551287,-21.588948,17.665128,0.101128
231,1600.000000,-0.806628,-8266.708228,-8266.708228,-78.148533,-21.588948,17.665128,0.101131
232,1600.000000,-0.806628,-8272.752382,-8272.752382,-72.952347,-21.588948,17.665128,0.101094
233,1600.000000,-3.533891,-8295.084244,-8295.084244,-70.818016,-21.588948,17.665128,0.101034
234,1600.000000,-1.661388,-8271.236259,-8271.236259,-71.381423,-21.588948,17.665128,0.101024
235,1600.000000,-1.661388,-8282.094898,-8282.094898,-62.193701,-21.588948,17.665128,0.101025
236,1600.000000,-0.701361,-8272.298758,-8272.298758,-62.239952,-21.588948,17.665128,0.101057
237,1600.000000,0.000000,-8248.794853,-8248.794853,-68.582264,-21.588948,17.665128,0.101029
238,1600.000000,0.000000,-8224.455583,-8224.455583,-74.634607,-21.588948,17.665128,0.100986
239,1600.000000,0.000000,-8232.613345,-8232.613345,-68.320404,-21.588948,17.665128,0.101000
240,1600.000000,-0.000000,-8256.684665,-8256.684665,-73.388387,-21.588948,17.665128,0.100897
241,1600.000000,-0.000000,-8253.557108,-8253.557108,-71.325492,-21.588948,17.665128,0.100888
242,1600.000000,0.000000,-8268.303999,-8268.303999,-74.210133,-21.588948,17.665128,0.100877
243,1600.000000,-0.000000,-8253.629916,-8253.629916,-73.891936,-21.588948,17.665128,0.100820
244,1600.000000,-0.000000,-8273.296453,-8273.296453,-73.707859,-21.588948,17.665128,0.100793
245,1600.000000,0.000000,-8314.109425,-8314.109425,-70.039170,-21.588948,17.665128,0.100767
246,1600.000000,0.000000,-8300.305869,-8300.305869,-64.558932,-21.588948,17.665128,0.100724
247,1600.000000,0.000000,-8292.192170,-8292.192170,-73.131345,-21.588948,17.665128,0.100622
248,1600.000000,0.000000,-8290.300122,-8290.300122,-73.752603,-21.588948,17.665128,0.100570
249,1600.000000,0.000000,-8292.243865,-8292.243865,-69.805159,-21.588948,17.665128,0.100590
250,1600.000000,-0.000000,-8341.758508,-8341.758508,-60.447824,-21.588948,17.665128,0.100568
251,1600.000000,-0.000000,-8380.401683,-8380.401683,-66.824578,-21.588948,17.665128,0.100548
252,1600.000000,-0.000000,-8382.240210,-8382.240210,-75.429634,-21.588948,17.665128,0.100504
253,1600.000000,0.069542,-8377.138701,-8377.138701,-77.568084,-21.588948,17.665128,0.100440
254,1600.000000,-0.000000,-8377.056094,-8377.056094,-80.657590,-21.588948,17.665128,0.100390
255,1600.000000,-0.000000,-8416.404028,-8416.404028,-82.969873,-21.588948,17.665128,0.100332
256,1600.000000,-0.000000,-8428.871578,-8428.871578,-79.184147,-21.588948,17.665128,0.100292
257,1600.000000,0.000000,-8430.846804,-8430.846804,-82.023137,-21.588948,17.665128,0.100223
258,1600.000000,0.000000,-8415.785306,-8415.785306,-73.946023,-21.588948,17.665128,0.100145
259,1600.000000,-0.000000,-8416.929531,-8416.929531,-75.857039,-21.588948,17.665128,0.100096
260,1600.000000,-0.000000,-8428.645036,-8428.645036,-73.453594,-21.588948,17.665128,0.100017
261,1600.000000,-0.000000,-8431.525780,-8431.525780,-72.043686,-21.588948,17.665128,0.099938
262,1600.000000,-0.000000,-8407.349409,-8407.349409,-78.101143,-21.588948,17.665128,0.099876
263,1600.000000,0.000000,-8426.781239,-8426.781239,-72.926031,-21.588948,17.665128,0.099846
264,1600.000000,0.000000,-8389.012477,-8389.012477,-78.220761,-21.588948,17.665128,0.099797
265,1600.000000,0.000000,-8395.084988,-8395.084988,-83.738652,-21.588948,17.665128,0.099758
266,1600.000000,0.000000,-8366.467622,-8366.467622,-83.153469,-21.588948,17.665128,0.099735
267,1600.000000,0.000000,-8336.266250,-8336.266250,153.302584,-21.588948,17.665128,0.099708
268,1600.000000,0.000000,-8331.465352,-8331.465352,155.907523,-21.588948,17.665128,0.099682
269,1600.000000,0.000000,-8353.886007,-8353.886007,162.505119,-21.588948,17.665128,0.099669
270,1600.000000,0.000000,-8382.862600,-8382.862600,-150.266848,-21.588948,17.665128,0.099643
271,1600.000000,0.000000,-8379.145137,-8379.145137,-154.967594,-21.588948,17.665128,0.099609
272,1600.000000,-0.000000,-8346.695518,-8346.695518,-157.612030,-21.588948,17.665128,0.099604
273,1600.000000,0.000000,-8346.916823,-8346.916823,-154.125091,-21.588948,17.665128,0.099596
274,1600.000000,0.000000,-8373.521924,-8373.521924,-146.046342,-21.588948,17.665128,0.099516
275,1600.000000,0.000000,-8383.611042,-8383.611042,-134.730385,-21.588948,17.665128,0.099477
276,1600.000000,0.000000,-8351.292594,-8351.292594,-139.334046,-21.588948,17.665128,0.099458
277,1600.000000,0.000000,-8365.654538,-8365.654538,-144.631237,-21.588948,17.665128,0.099436
278,1600.000000,0.000000,-8369.079113,-8369.079113,-141.501694,-21.588948,17.665128,0.099377
279,1600.000000,-0.000000,-8381.317093,-8381.317093,-141.804466,-21.588948,17.665128,0.099306
280,1600.000000,0.000000,-8394.966560,-8394.966560,-149.711694,-21.588948,17.665128,0.099273
