step,|phi|,Q_L,A_L,S_L,Xi_L,F_LRe, F_LIm, acc
39,400.000000,-3.045967,-1948.635172,-1948.635172,-135.342867,-10.451628,-10.920492,0.142125
40,400.000000,-2.215114,-1953.166682,-1953.166682,-137.327470,-10.451628,-10.920492,0.140671
41,400.000000,-2.215114,-1963.226453,-1963.226453,-138.516566,-10.451628,-10.920492,0.139345
42,400.000000,-2.215114,-1967.711553,-1967.711553,-140.546259,-10.451628,-10.920492,0.137733
43,400.000000,-2.439108,-1973.095175,-1973.095175,-138.820816,-10.451628,-10.920492,0.136591
44,400.000000,-0.220800,-1972.737771,-1972.737771,-138.834652,-10.451628,-10.920492,0.135556
45,400.000000,-0.220800,-1959.293223,-1959.293223,-140.502277,-10.451628,-10.920492,0.134348
46,400.000000,-0.220800,-1972.379220,-1972.379220,-143.721113,-10.451628,-10.920492,0.133883
47,400.000000,-0.000000,-1964.833567,-1964.833567,-146.683142,-10.451628,-10.920492,0.133385
48,400.000000,-0.000000,-1960.941545,-1960.941545,-151.198899,-10.451628,-10.920492,0.132347
49,400.000000,0.796605,-1944.709177,-1944.709177,-145.626682,-10.451628,-10.920492,0.131450
50,400.000000,0.796605,-1959.081113,-1959.081113,-144.697942,-10.451628,-10.920492,0.130637
51,400.000000,1.105140,-1978.291713,-1978.291713,-143.005016,-10.451628,-10.920492,0.130625
52,400.000000,0.644850,-1980.364421,-1980.364421,-139.573650,-10.451628,-10.920492,0.130047
53,400.000000,0.644850,-1991.528314,-1991.528314,-137.915633,-10.451628,-10.920492,0.129815
54,400.000000,0.644850,-1994.079300,-1994.079300,-139.758202,-10.451628,-10.920492,0.129318
55,400.000000,0.000000,-1993.644453,-1993.644453,-142.275919,-10.451628,-10.920492,0.128750
56,400.000000,0.000000,-1994.441442,-1994.441442,-142.457125,-10.451628,-10.920492,0.128026
57,400.000000,0.000000,-1985.335605,-1985.335605,-90.772562,-10.451628,-10.920492,0.127500
58,400.000000,-0.000000,-1994.217918,-1994.217918,-88.465156,-10.451628,-10.920492,0.126864
59,400.000000,0.000000,-1991.667812,-1991.667812,-84.746184,-10.451628,-10.920492,0.126250
60,400.000000,0.000000,-1994.126950,-1994.126950,-85.144597,-10.451628,-10.920492,0.125861
61,400.000000,0.000000,-1993.680539,-1993.680539,-86.236000,-10.451628,-10.920492,0.125645
62,400.000000,0.000000,-2002.060409,-2002.060409,-88.490077,-10.451628,-10.920492,0.125556
63,400.000000,0.000000,-2007.254679,-2007.254679,-91.620537,-10.451628,-10.920492,0.125039
64,400.000000,-0.000000,-1994.395338,-1994.395338,-89.610834,-10.451628,-10.920492,0.124500
65,400.000000,0.000000,-2004.133248,-2004.133248,-89.604178,-10.451628,-10.920492,0.123864
66,400.000000,0.000000,-2017.696158,-2017.696158,-89.843988,-10.451628,-10.920492,0.123284
67,400.000000,0.000000,-2020.182514,-2020.182514,-89.256575,-10.451628,-10.920492,0.122757
68,400.000000,0.000000,-2005.760146,-2005.760146,-85.392856,-10.451628,-10.920492,0.122283
69,400.000000,0.000000,-2011.932484,-2011.932484,-89.122382,-10.451628,-10.920492,0.121607
70,400.000000,0.000000,-2011.591156,-2011.591156,-86.083578,-10.451628,-10.920492,0.121197
71,400.000000,0.000000,-2004.076963,-2004.076963,-87.368404,-10.451628,-10.920492,0.120868
72,400.000000,0.000000,-2012.794407,-2012.794407,-80.219201,-10.451628,-10.920492,0.120993
73,400.000000,0.000000,-2020.210479,-2020.210479,-81.841419,-10.451628,-10.920492,0.120405
74,400.000000,0.000000,-2021.186172,-2021.186172,-82.281497,-10.451628,-10.920492,0.120200
75,400.000000,0.130084,-2023.519791,-2023.519791,-85.312769,-10.451628,-10.920492,0.119770
76,400.000000,0.130084,-2019.946001,-2019.946001,-81.297329,-10.451628,-10.920492,0.119383
77,400.000000,-0.000000,-2019.428685,-2019.428685,-140.062411,-10.451628,-10.920492,0.118814
78,400.000000,-0.000000,-2017.864601,-2017.864601,-135.071687,-10.451628,-10.920492,0.118766
79,400.000000,-0.000000,-2026.385166,-2026.385166,-134.906064,-10.451628,-10.920492,0.118469
80,400.000000,-0.000000,-2023.347999,-2023.347999,-134.375128,-10.451628,-10.920492,0.118086
81,400.000000,0.000000,-2027.952386,-2027.952386,-134.944973,-10.451628,-10.920492,0.117744
82,400.000000,-0.000000,-2017.802457,-2017.802457,-139.289380,-10.451628,-10.920492,0.117380
83,400.000000,-0.000000,-2034.054999,-2034.054999,-144.301893,-10.451628,-10.920492,0.117173
84,400.000000,-0.000000,-2036.052077,-2036.052077,-139.457242,-10.451628,-10.920492,0.116941
85,400.000000,-0.000000,-2030.311756,-2030.311756,-140.439538,-10.451628,-10.920492,0.116744
86,400.000000,-0.000000,-2036.582516,-2036.582516,-138.075162,-10.451628,-10.920492,0.116207
87,400.000000,0.000000,-2041.847056,-2041.847056,-140.550466,-10.451628,-10.920492,0.115824
88,400.000000,-0.000000,-2036.142851,-2036.142851,-141.104461,-10.451628,-10.920492,0.115506
89,400.000000,-0.000000,-2027.165988,-2027.165988,-112.324033,-10.451628,-10.920492,0.115194
90,400.000000,-0.000000,-2031.777155,-2031.777155,-113.093816,-10.451628,-10.920492,0.115027
91,400.000000,-0.000000,-2040.883476,-2040.883476,-111.626885,-10.451628,-10.920492,0.114728
92,400.000000,-0.216377,-2033.853572,-2033.853572,-108.190929,-10.451628,-10.920492,0.114651
93,400.000000,-0.216377,-2037.642363,-2037.642363,-111.948452,-10.451628,-10.920492,0.114548
94,400.000000,-0.216377,-2054.119540,-2054.119540,-112.156605,-10.451628,-10.920492,0.114342
95,400.000000,-0.000000,-2075.196687,-2075.196687,-111.007926,-10.451628,-10.920492,0.114245
96,400.000000,-0.000000,-2074.293596,-2074.293596,-111.395093,-10.451628,-10.920492,0.113789
97,400.000000,-0.000000,-2068.451357,-2068.451357,-109.509222,-10.451628,-10.920492,0.113546
98,400.000000,-0.000000,-2073.589921,-2073.589921,-111.629988,-10.451628,-10.920492,0.113232
99,400.000000,-0.000000,-2070.908644,-2070.908644,-110.517154,-10.451628,-10.920492,0.112950
100,400.000000,0.000000,-2075.146384,-2075.146384,-109.941237,-10.451628,-10.920492,0.112847
101,400.000000,-0.000000,-2075.599377,-2075.599377,-113.739196,-10.451628,-10.920492,0.112770
102,400.000000,-0.000000,-2079.932176,-2079.932176,-144.650686,-10.451628,-10.920492,0.112500
103,400.000000,-0.000000,-2067.232637,-2067.232637,-141.154801,-10.451628,-10.920492,0.112596
104,400.000000,0.000000,-2069.935169,-2069.935169,-140.305640,-10.451628,-10.920492,0.112333
105,400.000000,-0.000000,-2066.170525,-2066.170525,-141.457681,-10.451628,-10.920492,0.112075
106,400.000000,-0.000000,-2073.412184,-2073.412184,-141.530622,-10.451628,-10.920492,0.111893
107,400.000000,-0.000000,-2072.514653,-2072.514653,-140.298934,-10.451628,-10.920492,0.111551
108,400.000000,-0.000000,-2083.355025,-2083.355025,-46.399611,-10.451628,-10.920492,0.111284
109,400.000000,-0.000000,-2096.453814,-2096.453814,-49.873635,-10.451628,-10.920492,0.111045
110,400.000000,-0.000000,-2099.056424,-2099.056424,-52.127334,-10.451628,-10.920492,0.110811
111,400.000000,0.000000,-2088.010196,-2088.010196,-52.108252,-10.451628,-10.920492,0.110737
112,400.000000,0.000000,-2081.900321,-2081.900321,-53.413356,-10.451628,-10.920492,0.110487
113,400.000000,0.000000,-2089.335567,-2089.335567,-47.812290,-10.451628,-10.920492,0.110504
114,400.000000,-0.000000,-2096.172384,-2096.172384,-110.732626,-10.451628,-10.920492,0.110304
115,400.000000,-0.000000,-2089.571586,-2089.571586,-109.169700,-10.451628,-10.920492,0.109935
116,400.000000,-0.000000,-2094.548676,-2094.548676,-95.399734,-10.451628,-10.920492,0.109594
117,400.000000,-0.000000,-2099.356559,-2099.356559,-95.638930,-10.451628,-10.920492,0.109364
118,400.000000,-0.000000,-2103.440219,-2103.440219,-95.380379,-10.451628,-10.920492,0.109097
119,400.000000,-0.000000,-2097.524827,-2097.524827,-93.252008,-10.451628,-10.920492,0.109083
120,400.000000,-0.000000,-2098.714265,-2098.714265,-92.736155,-10.451628,-10.920492,0.108864
121,400.000000,-0.000000,-2107.291591,-2107.291591,-91.233402,-10.451628,-10.920492,0.108627
122,400.000000,-0.000000,-2098.899133,-2098.899133,-90.894879,-10.451628,-10.920492,0.108455
123,400.000000,0.000000,-2105.305205,-2105.305205,-92.124104,-10.451628,-10.920492,0.108206
124,400.000000,-0.000000,-2106.709125,-2106.709125,-95.206846,-10.451628,-10.920492,0.107940
125,400.000000,0.000000,-2097.335861,-2097.335861,-97.913307,-10.451628,-10.920492,0.107639
126,400.000000,-0.000000,-2087.521532,-2087.521532,-96.972331,-10.451628,-10.920492,0.107461
127,400.000000,-0.000000,-2083.397985,-2083.397985,-99.449651,-10.451628,-10.920492,0.107305
128,400.000000,0.000000,-2085.454250,-2085.454250,-101.933189,-10.451628,-10.920492,0.107112
129,400.000000,0.000000,-2075.002673,-2075.002673,-100.670886,-10.451628,-10.920492,0.107038
130,400.000000,0.000000,-2077.203354,-2077.203354,-99.240553,-10.451628,-10.920492,0.106889
131,400.000000,0.000000,-2068.072217,-2068.072217,-94.737220,-10.451628,-10.920492,0.106780
132,400.000000,0.000000,-2068.079807,-2068.079807,-92.746511,-10.451628,-10.920492,0.106654
133,400.000000,0.000000,-2074.225180,-2074.225180,-94.825171,-10.451628,-10.920492,0.106698
134,400.000000,0.000000,-2069.492900,-2069.492900,-99.726931,-10.451628,-10.920492,0.106648
135,400.000000,0.000000,-2069.692484,-2069.692484,-101.089833,-10.451628,-10.920492,0.106526
136,400.000000,-0.000000,-2060.938821,-2060.938821,-101.306476,-10.451628,-10.920492,0.106387
137,400.000000,-0.000000,-2063.565600,-2063.565600,-101.609511,-10.451628,-10.920492,0.106159
138,400.000000,-0.000000,-2055.958562,-2055.958562,-101.747833,-10.451628,-10.920492,0.106223
139,400.000000,-0.000000,-2043.520717,-2043.520717,-101.862555,-10.451628,-10.920492,0.106304
140,400.000000,-0.000000,-2059.926350,-2059.926350,-103.136103,-10.451628,-10.920492,0.106294
141,400.000000,0.000000,-2057.174079,-2057.174079,-107.801751,-10.451628,-10.920492,0.106021
142,400.000000,0.000000,-2054.983820,-2054.983820,-104.875997,-10.451628,-10.920492,0.105787
143,400.000000,-0.000000,-2051.116553,-2051.116553,-103.990219,-10.451628,-10.920492,0.105451
144,400.000000,-0.000000,-2060.094022,-2060.094022,-101.166600,-10.451628,-10.920492,0.105448
145,400.000000,-0.000000,-2076.530505,-2076.530505,-104.206569,-10.451628,-10.920492,0.105342
146,400.000000,-0.000000,-2082.554208,-2082.554208,-105.122079,-10.451628,-10.920492,0.105204
147,400.000000,-0.000000,-2064.940809,-2064.940809,-103.514372,-10.451628,-10.920492,0.105135
148,400.000000,-0.000000,-2071.173588,-2071.173588,-103.493417,-10.451628,-10.920492,0.105252
149,400.000000,-0.000000,-2068.825312,-2068.825312,-101.568515,-10.451628,-10.920492,0.105017
150,400.000000,-0.000000,-2073.178127,-2073.178127,-97.914205,-10.451628,-10.920492,0.104834
151,400.000000,0.000000,-2088.352491,-2088.352491,-97.313945,-10.451628,-10.920492,0.104934
152,400.000000,-0.000000,-2078.636404,-2078.636404,-96.901161,-10.451628,-10.920492,0.104739
153,400.000000,-0.000000,-2070.543891,-2070.543891,-96.968603,-10.451628,-10.920492,0.104594
154,400.000000,0.000000,-2060.990019,-2060.990019,-189.904460,-10.451628,-10.920492,0.104613
155,400.000000,0.000000,-2051.950058,-2051.950058,-191.502165,-10.451628,-10.920492,0.104471
156,400.000000,0.000000,-2062.129469,-2062.129469,-192.217283,-10.451628,-10.920492,0.104522
157,400.000000,0.000000,-2077.181108,-2077.181108,-101.760134,-10.451628,-10.920492,0.104335
158,400.000000,0.000000,-2090.881616,-2090.881616,-104.156882,-10.451628,-10.920492,0.104261
159,400.000000,0.000000,-2094.214911,-2094.214911,-100.640466,-10.451628,-10.920492,0.104219
160,400.000000,0.000000,-2090.476163,-2090.476163,-100.007827,-10.451628,-10.920492,0.104053
161,400.000000,0.000000,-2095.057424,-2095.057424,-98.827131,-10.451628,-10.920492,0.104028
162,400.000000,0.000000,-2086.379531,-2086.379531,-98.507411,-10.451628,-10.920492,0.103957
163,400.000000,0.000000,-2073.672342,-2073.672342,-99.167203,-10.451628,-10.920492,0.103918
164,400.000000,0.000000,-2067.532394,-2067.532394,-98.987209,-10.451628,-10.920492,0.103803
165,400.000000,-0.000000,-2067.223317,-2067.223317,-99.199995,-10.451628,-10.920492,0.103825
166,400.000000,-0.000000,-2087.778798,-2087.778798,-100.213924,-10.451628,-10.920492,0.103757
167,400.000000,0.000000,-2081.681619,-2081.681619,-100.206378,-10.451628,-10.920492,0.103571
168,400.000000,-0.000000,-2085.119948,-2085.119948,-97.946243,-10.451628,-10.920492,0.103683
169,400.000000,0.000000,-2087.814459,-2087.814459,-98.541484,-10.451628,-10.920492,0.103794
170,400.000000,-0.000000,-2078.946141,-2078.946141,-96.299992,-10.451628,-10.920492,0.103713
171,400.000000,-0.000000,-2074.503948,-2074.503948,-91.617357,-10.451628,-10.920492,0.103692
172,400.000000,-0.000000,-2086.740414,-2086.740414,-93.057798,-10.451628,-10.920492,0.103598
173,400.000000,-0.000000,-2089.778507,-2089.778507,-91.961137,-10.451628,-10.920492,0.103635
174,400.000000,-0.000000,-2082.115338,-2082.115338,-96.171503,-10.451628,-10.920492,0.103657
175,400.000000,-0.000000,-2094.127926,-2094.127926,-99.531741,-10.451628,-10.920492,0.103395
176,400.000000,-0.000000,-2097.989477,-2097.989477,-101.000857,-10.451628,-10.920492,0.103234
177,400.000000,-0.000000,-2092.510912,-2092.510912,-104.026491,-10.451628,-10.920492,0.103244
178,400.000000,0.000000,-2103.201206,-2103.201206,-101.916936,-10.451628,-10.920492,0.103198
179,400.000000,-0.000000,-2108.730875,-2108.730875,-98.476791,-10.451628,-10.920492,0.103194
180,400.000000,0.000000,-2118.546180,-2118.546180,-8.601349,-10.451628,-10.920492,0.103052
181,400.000000,-0.000000,-2118.698932,-2118.698932,-8.183374,-10.451628,-10.920492,0.103022
182,400.000000,-0.000000,-2123.602598,-2123.602598,-7.582589,-10.451628,-10.920492,0.102964
183,400.000000,0.000000,-2117.742600,-2117.742600,-11.851607,-10.451628,-10.920492,0.102813
184,400.000000,-0.000000,-2109.550049,-2109.550049,-14.015340,-10.451628,-10.920492,0.102703
185,400.000000,-0.000000,-2115.357556,-2115.357556,86.896904,-10.451628,-10.920492,0.102621
186,400.000000,-0.000000,-2113.126212,-2113.126212,87.541684,-10.451628,-10.920492,0.102513
187,400.000000,0.000000,-2104.199288,-2104.199288,87.928882,-10.451628,-10.920492,0.102434
188,400.000000,0.000000,-2103.840241,-2103.840241,87.990921,-10.451628,-10.920492,0.102288
189,400.000000,0.000000,-2102.661615,-2102.661615,90.615748,-10.451628,-10.920492,0.102184
190,400.000000,-0.000000,-2094.965822,-2094.965822,90.510082,-10.451628,-10.920492,0.102277
191,400.000000,-0.000000,-2091.736513,-2091.736513,89.729268,-10.451628,-10.920492,0.102174
192,400.000000,0.000000,-2099.644722,-2099.644722,93.032245,-10.451628,-10.920492,0.102060
193,400.000000,0.000000,-2097.190932,-2097.190932,96.337188,-10.451628,-10.920492,0.102049
194,400.000000,0.000000,-2117.411704,-2117.411704,95.698884,-10.451628,-10.920492,0.102026
195,400.000000,-0.000000,-2115.368644,-2115.368644,94.530255,-10.451628,-10.920492,0.102003
196,400.000000,0.000000,-2118.261814,-2118.261814,156.411860,-10.451628,-10.920492,0.101954
197,400.000000,0.000000,-2116.728819,-2116.728819,154.961191,-10.451628,-10.920492,0.101907
198,400.000000,0.000000,-2114.016534,-2114.016534,153.036041,-10.451628,-10.920492,0.101922
199,400.000000,0.000000,-2110.602533,-2110.602533,151.274138,-10.451628,-10.920492,0.101850
200,400.000000,-0.000000,-2103.562406,-2103.562406,150.799761,-10.451628,-10.920492,0.101679
201,400.000000,-0.000000,-2109.964330,-2109.964330,148.584140,-10.451628,-10.920492,0.101658
202,400.000000,-0.000000,-2103.484052,-2103.484052,148.897857,-10.451628,-10.920492,0.101613
203,400.000000,-0.000000,-2100.818968,-2100.818968,147.692994,-10.451628,-10.920492,0.101397
204,400.000000,-0.000000,-2098.362094,-2098.362094,147.566395,-10.451628,-10.920492,0.101366
205,400.000000,-0.000000,-2097.802644,-2097.802644,151.526031,-10.451628,-10.920492,0.101335
206,400.000000,-0.000000,-2084.128673,-2084.128673,147.407785,-10.451628,-10.920492,0.101280
207,400.000000,0.000000,-2088.245148,-2088.245148,146.974770,-10.451628,-10.920492,0.101178
208,400.000000,0.000000,-2077.196215,-2077.196215,150.634753,-10.451628,-10.920492,0.101053
209,400.000000,-0.000000,-2090.226665,-2090.226665,153.084590,-10.451628,-10.920492,0.101143
210,400.000000,-0.000000,-2080.839015,-2080.839015,153.628242,-10.451628,-10.920492,0.101244
211,400.000000,-0.000000,-2071.806100,-2071.806100,157.083668,-10.451628,-10.920492,0.101191
212,400.000000,0.000000,-2074.451623,-2074.451623,154.616629,-10.451628,-10.920492,0.101092
213,400.000000,-0.000000,-2088.075538,-2088.075538,154.532091,-10.451628,-10.920492,0.101051
214,400.000000,0.000000,-2092.595377,-2092.595377,155.583262,-10.451628,-10.920492,0.100849
215,400.000000,-0.000000,-2099.289679,-2099.289679,155.816641,-10.451628,-10.920492,0.100810
216,400.000000,0.000000,-2103.167762,-2103.167762,157.015293,-10.451628,-10.920492,0.100783
217,400.000000,-0.000000,-2105.971637,-2105.971637,155.811420,-10.451628,-10.920492,0.100631
218,400.000000,-0.000000,-2085.857561,-2085.857561,155.241028,-10.451628,-10.920492,0.100514
219,400.000000,0.000000,-2097.391569,-2097.391569,153.080301,-10.451628,-10.920492,0.100511
220,400.000000,0.000000,-2112.755707,-2112.755707,100.245661,-10.451628,-10.920492,0.100509
221,400.000000,0.000000,-2116.355689,-2116.355689,103.585215,-10.451628,-10.920492,0.100495
222,400.000000,0.000000,-2111.217142,-2111.217142,104.381261,-10.451628,-10.920492,0.100561
223,400.000000,-0.000000,-2108.898758,-2108.898758,105.616832,-10.451628,-10.920492,0.100636
224,400.000000,-0.000000,-2112.409466,-2112.409466,37.490757,-10.451628,-10.920492,0.100678
225,400.000000,-0.000000,-2122.127009,-2122.127009,37.435078,-10.451628,-10.920492,0.100619
226,400.000000,-0.000000,-2114.362341,-2114.362341,37.021320,-10.451628,-10.920492,0.100639
227,400.000000,0.000000,-2116.098032,-2116.098032,37.799836,-10.451628,-10.920492,0.100625
228,400.000000,0.000000,-2127.055965,-2127.055965,41.954187,-10.451628,-10.920492,0.100611
229,400.000000,-0.000000,-2125.462637,-2125.462637,42.675987,-10.451628,-10.920492,0.100478
230,400.000000,-0.000000,-2126.244227,-2126.244227,43.757326,-10.451628,-10.920492,0.100433
231,400.000000,-0.000000,-2128.218743,-2128.218743,43.375990,-10.451628,-10.920492,0.100323
232,400.000000,-0.000000,-2135.439090,-2135.439090,42.305481,-10.451628,-10.920492,0.100236
233,400.000000,0.000000,-2142.344328,-2142.344328,42.746679,-10.451628,-10.920492,0.100182
234,400.000000,0.000000,-2146.503395,-2146.503395,40.934198,-10.451628,-10.920492,0.100138
235,400.000000,0.000000,-2141.124733,-2141.124733,36.716922,-10.451628,-10.920492,0.100074
236,400.000000,0.000000,-2128.461483,-2128.461483,38.480061,-10.451628,-10.920492,0.100011
237,400.000000,0.000000,-2131.153231,-2131.153231,35.569704,-10.451628,-10.920492,0.099989
238,400.000000,0.000000,-2132.680318,-2132.680318,33.703333,-10.451628,-10.920492,0.099958
239,400.000000,-0.000000,-2131.519286,-2131.519286,32.542811,-10.451628,-10.920492,0.099885
240,400.000000,-0.000000,-2131.716093,-2131.716093,30.538176,-10.451628,-10.920492,0.099761
241,400.000000,-0.000000,-2121.185182,-2121.185182,28.372678,-10.451628,-10.920492,0.099762
242,400.000000,-0.000000,-2124.425270,-2124.425270,27.573553,-10.451628,-10.920492,0.099712
243,400.000000,-0.000000,-2121.059189,-2121.059189,27.268543,-10.451628,-10.920492,0.099539
244,400.000000,-0.000000,-2114.203152,-2114.203152,28.291168,-10.451628,-10.920492,0.099429
245,400.000000,-0.000000,-2115.006083,-2115.006083,27.397764,-10.451628,-10.920492,0.099380
246,400.000000,-0.000000,-2098.549687,-2098.549687,164.717153,-10.451628,-10.920492,0.099372
247,400.000000,-0.000000,-2104.973254,-2104.973254,164.441968,-10.451628,-10.920492,0.099315
248,400.000000,-0.000000,-2100.733899,-2100.733899,164.584464,-10.451628,-10.920492,0.099217
249,400.000000,-0.000000,-2108.855482,-2108.855482,162.705279,-10.451628,-10.920492,0.099050
250,400.000000,-0.000000,-2106.421163,-2106.421163,160.001572,-10.451628,-10.920492,0.099004
251,400.000000,-0.000000,-2111.255377,-2111.255377,163.589786,-10.451628,-10.920492,0.098879
252,400.000000,-0.000000,-2114.482064,-2114.482064,52.611934,-10.451628,-10.920492,0.098864
253,400.000000,-0.000000,-2113.417162,-2113.417162,56.829246,-10.451628,-10.920492,0.098819
254,400.000000,0.000000,-2118.629728,-2118.629728,55.883511,-10.451628,-10.920492,0.098716
255,400.000000,-0.000000,-2123.656371,-2123.656371,55.780165,-10.451628,-10.920492,0.098623
256,400.000000,-0.000000,-2137.791887,-2137.791887,55.816966,-10.451628,-10.920492,0.098589
257,400.000000,0.000000,-2132.178607,-2132.178607,57.667980,-10.451628,-10.920492,0.098498
258,400.000000,-0.000000,-2134.044582,-2134.044582,62.268475,-10.451628,-10.920492,0.098533
259,400.000000,-0.000000,-2135.050380,-2135.050380,61.402783,-10.451628,-10.920492,0.098538
260,400.000000,-0.000000,-2130.537454,-2130.537454,66.129951,-10.451628,-10.920492,0.098477
261,400.000000,0.000000,-2133.635983,-2133.635983,67.344115,-10.451628,-10.920492,0.098464
262,400.000000,0.000000,-2145.215727,-2145.215727,66.809978,-10.451628,-10.920492,0.098451
263,400.000000,-0.000000,-2134.131710,-2134.131710,66.596626,-10.451628,-10.920492,0.098390
264,400.000000,0.000000,-2139.351578,-2139.351578,67.006847,-10.451628,-10.920492,0.098425
265,400.000000,-0.000000,-2130.331066,-2130.331066,111.936075,-10.451628,-10.920492,0.098383
266,400.000000,-0.000000,-2123.635681,-2123.635681,110.792897,-10.451628,-10.920492,0.098427
267,400.000000,-0.000000,-2120.733851,-2120.733851,113.413473,-10.451628,-10.920492,0.098293
268,400.000000,0.000000,-2117.876176,-2117.876176,115.037457,-10.451628,-10.920492,0.098271
269,400.000000,-0.000000,-2112.933471,-2112.933471,118.108296,-10.451628,-10.920492,0.098250
270,400.000000,0.000000,-2115.387690,-2115.387690,117.565649,-10.451628,-10.920492,0.098247
271,400.000000,-0.000000,-2106.948668,-2106.948668,115.582260,-10.451628,-10.920492,0.098180
272,400.000000,-0.000000,-2101.842073,-2101.842073,115.016530,-10.451628,-10.920492,0.098233
273,400.000000,0.000000,-2114.502957,-2114.502957,118.228047,-10.451628,-10.920492,0.098184
274,400.000000,0.000000,-2117.285757,-2117.285757,119.102083,-10.451628,-10.920492,0.098027
275,400.000000,0.000000,-2111.032542,-2111.032542,118.991832,-10.451628,-10.920492,0.097899
276,400.000000,0.000000,-2111.964615,-2111.964615,115.406525,-10.451628,-10.920492,0.097843
277,400.000000,0.000000,-2118.203168,-2118.203168,115.215571,-10.451628,-10.920492,0.097806
278,400.000000,0.000000,-2114.307561,-2114.307561,112.880595,-10.451628,-10.920492,0.097670
279,400.000000,0.000000,-2121.783552,-2121.783552,111.893614,-10.451628,-10.920492,0.097598
280,400.000000,0.000000,-2127.741134,-2127.741134,112.684365,-10.451628,-10.920492,0.097536
281,400.000000,0.000000,-2131.818870,-2131.818870,112.303762,-10.451628,-10.920492,0.097553
