step,|phi|,Q_L,A_L,S_L,Xi_L,F_LRe,F_LIm,acc,dt
33,100.000000,124.005125,-246.085441,-538.265633,0.019501,0.284840,0.171655,0.159412,3.000000
34,100.000000,121.370037,-251.881299,-537.852711,2.363881,0.284840,0.171655,0.158571,3.000000
35,100.000000,121.722139,-254.802759,-541.603792,1.361198,0.284840,0.171655,0.157778,3.000000
36,100.000000,117.400456,-266.168263,-542.786570,3.074897,0.284840,0.171655,0.157297,3.000000
37,100.000000,118.366961,-262.445168,-541.340750,2.266576,0.284840,0.171655,0.155263,3.000000
38,100.000000,115.809806,-267.776550,-540.646977,5.640042,0.284840,0.171655,0.154103,4.000000
39,100.000000,121.521093,-253.058242,-539.385571,4.393014,0.284840,0.171655,0.151750,4.000000
40,100.000000,120.427890,-268.454298,-552.205830,3.675779,0.284840,0.171655,0.151220,4.000000
41,100.000000,124.042337,-261.577839,-553.845710,2.957196,0.284840,0.171655,0.149762,4.000000
42,100.000000,116.677559,-260.284195,-535.199216,2.440520,0.284840,0.171655,0.148605,4.000000
43,100.000000,118.570556,-264.769543,-544.144833,5.075150,0.284840,0.171655,0.148182,4.000000
44,100.000000,116.652684,-271.335541,-546.191953,4.920009,0.284840,0.171655,0.147111,4.000000
45,100.000000,118.630394,-273.698316,-553.214597,5.835507,0.284840,0.171655,0.146087,4.000000
46,100.000000,126.715637,-263.233859,-561.800545,5.147086,0.284840,0.171655,0.145319,4.000000
47,100.000000,123.013637,-266.761563,-556.605616,4.303530,0.284840,0.171655,0.143958,4.000000
48,100.000000,127.875936,-249.131790,-550.432366,9.099434,0.284840,0.171655,0.144082,4.000000
49,100.000000,127.623239,-244.675037,-545.380210,8.993494,0.284840,0.171655,0.142800,5.000000
50,100.000000,127.778610,-248.670271,-549.741527,6.852332,0.284840,0.171655,0.142549,5.000000
51,100.000000,131.197560,-236.991553,-546.118521,8.885890,0.284840,0.171655,0.142308,5.000000
52,100.000000,131.003480,-239.031108,-547.700787,7.208820,0.284840,0.171655,0.141321,5.000000
53,100.000000,129.859272,-242.467885,-548.441585,6.856351,0.284840,0.171655,0.141111,5.000000
54,100.000000,125.237795,-252.136072,-547.220674,1.077880,0.284840,0.171655,0.140909,5.000000
55,100.000000,126.071986,-248.465961,-545.516080,0.901464,0.284840,0.171655,0.140000,5.000000
56,100.000000,122.644512,-258.620184,-547.594508,-0.366269,0.284840,0.171655,0.139474,5.000000
57,100.000000,120.643028,-271.530770,-555.789207,-2.315648,0.284840,0.171655,0.138793,5.000000
58,100.000000,126.414911,-254.653714,-552.511831,-2.998760,0.284840,0.171655,0.138305,5.000000
59,100.000000,134.591154,-242.532246,-559.655181,-1.417050,0.284840,0.171655,0.137667,5.000000
60,100.000000,140.506291,-231.530651,-562.590799,-4.418499,0.284840,0.171655,0.137213,6.000000
61,100.000000,138.573158,-243.871109,-570.376421,-5.187993,0.284840,0.171655,0.137258,6.000000
62,100.000000,137.937345,-249.893754,-574.900967,-4.031582,0.284840,0.171655,0.135556,6.000000
63,100.000000,137.439761,-249.073491,-572.908298,-5.152175,0.284840,0.171655,0.135156,6.000000
64,100.000000,135.935256,-246.639820,-566.929723,-4.303751,0.284840,0.171655,0.134923,6.000000
65,100.000000,138.593306,-240.895017,-567.447800,-2.609698,0.284840,0.171655,0.134848,6.000000
66,100.000000,135.548630,-248.388878,-567.767814,-2.003594,0.284840,0.171655,0.135075,6.000000
67,100.000000,136.886191,-254.156298,-576.686786,-0.658297,0.284840,0.171655,0.134412,6.000000
68,100.000000,138.006799,-259.917559,-585.088419,-1.216687,0.284840,0.171655,0.134348,6.000000
69,100.000000,138.774320,-264.275102,-591.254391,-4.522502,0.284840,0.171655,0.134429,6.000000
70,100.000000,138.882573,-268.180717,-595.415069,-5.001269,0.284840,0.171655,0.133380,6.000000
71,100.000000,141.465319,-267.635821,-600.955627,-3.053699,0.284840,0.171655,0.132778,7.000000
72,100.000000,141.560807,-267.899905,-601.444697,-2.537380,0.284840,0.171655,0.131507,7.000000
73,100.000000,144.376271,-264.330401,-604.508974,-2.703225,0.284840,0.171655,0.130676,7.000000
74,100.000000,141.600150,-268.570950,-602.208443,-4.695605,0.284840,0.171655,0.130933,7.000000
75,100.000000,141.820884,-267.749566,-601.907150,-2.967147,0.284840,0.171655,0.130000,7.000000
76,100.000000,139.383954,-266.815027,-595.230731,-2.306085,0.284840,0.171655,0.129481,7.000000
77,100.000000,138.234487,-276.800571,-602.507907,-1.751466,0.284840,0.171655,0.128846,7.000000
78,100.000000,139.110006,-274.629656,-602.399885,-1.608129,0.284840,0.171655,0.128481,7.000000
79,100.000000,140.167328,-273.555545,-603.817031,-1.843094,0.284840,0.171655,0.127750,7.000000
80,100.000000,140.285534,-272.801109,-603.341110,-0.575075,0.284840,0.171655,0.127284,7.000000
81,100.000000,139.145576,-277.598359,-605.452399,-0.435471,0.284840,0.171655,0.126707,7.000000
82,100.000000,142.007119,-269.765238,-604.361631,-3.839541,0.284840,0.171655,0.125542,8.000000
83,100.000000,143.048340,-269.046878,-606.096588,-3.312654,0.284840,0.171655,0.124524,8.000000
84,100.000000,142.071332,-267.962195,-602.709885,-2.795231,0.284840,0.171655,0.123529,8.000000
85,100.000000,138.890515,-276.615675,-603.868740,-3.925669,0.284840,0.171655,0.122907,8.000000
86,100.000000,138.492565,-269.313259,-595.628677,-4.594715,0.284840,0.171655,0.122989,8.000000
87,100.000000,134.957915,-275.051426,-593.038521,-4.714444,0.284840,0.171655,0.122386,8.000000
88,100.000000,137.091711,-273.715934,-596.730668,-3.517346,0.284840,0.171655,0.121685,8.000000
89,100.000000,137.298259,-269.373874,-592.875275,-1.928803,0.284840,0.171655,0.121111,8.000000
90,100.000000,133.827454,-271.240079,-586.563588,-1.880487,0.284840,0.171655,0.120549,8.000000
91,100.000000,137.313646,-262.620350,-586.158006,0.153837,0.284840,0.171655,0.120000,8.000000
92,100.000000,131.745432,-273.910933,-584.328795,-1.887645,0.284840,0.171655,0.119355,8.000000
93,100.000000,132.006058,-277.012074,-588.044020,-2.092960,0.284840,0.171655,0.119043,9.000000
94,100.000000,131.733825,-278.796091,-589.186603,-2.237032,0.284840,0.171655,0.118737,9.000000
95,100.000000,131.895485,-274.891891,-585.663306,-1.692944,0.284840,0.171655,0.118542,9.000000
96,100.000000,131.235175,-278.763222,-587.978817,-0.964767,0.284840,0.171655,0.117938,9.000000
97,100.000000,127.859756,-281.306727,-582.569180,0.189886,0.284840,0.171655,0.117959,9.000000
98,100.000000,127.106508,-277.911163,-577.398818,0.141624,0.284840,0.171655,0.117172,9.000000
99,100.000000,132.163490,-268.170806,-579.573693,-2.189480,0.284840,0.171655,0.116900,9.000000
100,100.000000,135.416450,-266.927487,-585.994981,-1.454076,0.284840,0.171655,0.116436,9.000000
101,100.000000,137.712850,-259.726591,-584.204851,1.903157,0.284840,0.171655,0.115882,9.000000
102,100.000000,135.139663,-275.038870,-593.454200,-0.726491,0.284840,0.171655,0.115825,9.000000
103,100.000000,139.211797,-264.948620,-592.958690,0.199511,0.284840,0.171655,0.115865,9.000000
104,100.000000,141.700306,-261.407654,-595.281133,-1.003995,0.284840,0.171655,0.115048,10.000000
105,100.000000,144.672680,-258.205919,-599.082891,-0.395738,0.284840,0.171655,0.114528,10.000000
106,100.000000,147.723577,-253.051205,-601.116684,1.726185,0.284840,0.171655,0.114112,10.000000
107,100.000000,146.506923,-250.396013,-595.594817,2.510503,0.284840,0.171655,0.113704,10.000000
108,100.000000,146.180835,-245.711429,-590.141906,4.247162,0.284840,0.171655,0.113670,10.000000
109,100.000000,147.874575,-244.478248,-592.899507,4.556971,0.284840,0.171655,0.113273,10.000000
110,100.000000,144.621392,-257.619145,-598.375271,2.888190,0.284840,0.171655,0.112883,10.000000
111,100.000000,145.476345,-258.418281,-601.188845,3.818933,0.284840,0.171655,0.112589,10.000000
112,100.000000,144.828403,-254.276499,-595.520385,3.544029,0.284840,0.171655,0.112035,10.000000
113,100.000000,144.784907,-252.145761,-593.287162,3.847383,0.284840,0.171655,0.111404,10.000000
114,100.000000,144.178482,-258.165647,-597.878193,2.582609,0.284840,0.171655,0.110957,10.000000
115,100.000000,145.540912,-251.591837,-594.514532,3.339203,0.284840,0.171655,0.110776,11.000000
116,100.000000,144.475143,-253.910354,-594.321890,1.948742,0.284840,0.171655,0.110256,11.000000
117,100.000000,141.984382,-258.162136,-592.704954,1.519694,0.284840,0.171655,0.110000,11.000000
118,100.000000,137.710278,-266.541164,-591.013363,1.179260,0.284840,0.171655,0.109916,11.000000
119,100.000000,138.328861,-267.428398,-593.358099,2.217888,0.284840,0.171655,0.109750,11.000000
120,100.000000,141.233867,-267.102020,-599.876479,3.411156,0.284840,0.171655,0.109587,11.000000
121,100.000000,137.192011,-271.120832,-594.371892,3.680852,0.284840,0.171655,0.109344,11.000000
122,100.000000,134.504649,-273.078469,-589.997582,2.443996,0.284840,0.171655,0.109512,11.000000
123,100.000000,135.920959,-263.449707,-583.705922,2.851823,0.284840,0.171655,0.109113,11.000000
124,100.000000,134.731624,-269.907638,-587.361548,-2.396336,0.284840,0.171655,0.109040,11.000000
125,100.000000,136.744132,-266.453023,-588.648794,-1.411448,0.284840,0.171655,0.108730,11.000000
126,100.000000,137.765850,-267.280082,-591.883218,-0.923946,0.284840,0.171655,0.108661,12.000000
127,100.000000,138.436068,-262.766933,-588.949234,-0.047438,0.284840,0.171655,0.108281,12.000000
128,100.000000,136.702959,-273.346732,-595.445490,-0.369130,0.284840,0.171655,0.107984,12.000000
129,100.000000,136.476689,-270.077742,-591.643364,-4.130110,0.284840,0.171655,0.108000,12.000000
130,100.000000,136.067206,-267.909948,-588.510750,-3.931759,0.284840,0.171655,0.107405,12.000000
131,100.000000,135.590349,-269.421031,-588.898265,-4.417960,0.284840,0.171655,0.106742,12.000000
132,100.000000,137.475195,-261.831725,-585.750022,-3.656425,0.284840,0.171655,0.106541,12.000000
133,100.000000,141.203393,-257.384676,-590.087334,-3.210701,0.284840,0.171655,0.106119,12.000000
134,100.000000,138.175330,-265.172632,-590.740582,-1.631537,0.284840,0.171655,0.106000,12.000000
135,100.000000,135.627818,-274.790681,-594.356197,-2.282086,0.284840,0.171655,0.105882,12.000000
136,100.000000,135.033541,-277.695878,-595.861162,-4.040741,0.284840,0.171655,0.106058,12.000000
137,100.000000,137.406568,-266.328753,-590.085351,-4.166966,0.284840,0.171655,0.106014,13.000000
138,100.000000,137.157130,-273.146574,-596.315449,-4.061207,0.284840,0.171655,0.105827,13.000000
139,100.000000,136.673115,-271.776721,-593.805162,-3.875945,0.284840,0.171655,0.105714,13.000000
140,100.000000,137.470916,-276.827905,-600.736119,-1.586508,0.284840,0.171655,0.105745,13.000000
141,100.000000,142.317046,-265.970579,-601.297219,-1.347804,0.284840,0.171655,0.105704,13.000000
142,100.000000,145.289958,-264.987644,-607.319041,-1.907044,0.284840,0.171655,0.105245,13.000000
143,100.000000,147.861659,-256.586506,-604.977332,-1.827491,0.284840,0.171655,0.105208,13.000000
144,100.000000,142.541907,-266.095975,-601.952431,-2.819696,0.284840,0.171655,0.104966,13.000000
145,100.000000,141.903518,-269.481344,-603.833631,-4.120390,0.284840,0.171655,0.104521,13.000000
146,100.000000,142.391847,-272.366061,-607.868947,-2.703624,0.284840,0.171655,0.104286,13.000000
147,100.000000,143.205311,-274.061724,-611.481289,-1.829750,0.284840,0.171655,0.104392,13.000000
148,100.000000,144.179477,-271.919526,-611.634415,-3.152617,0.284840,0.171655,0.103893,14.000000
149,100.000000,140.513863,-274.107309,-605.185299,-1.992664,0.284840,0.171655,0.103733,14.000000
150,100.000000,143.653513,-265.185857,-603.661472,-2.657516,0.284840,0.171655,0.103642,14.000000
151,100.000000,137.414966,-275.403916,-599.180303,-0.976488,0.284840,0.171655,0.103355,14.000000
152,100.000000,135.986679,-283.379162,-603.790225,-0.540312,0.284840,0.171655,0.103203,14.000000
153,100.000000,136.982811,-277.597853,-600.355998,-0.116558,0.284840,0.171655,0.103247,14.000000
154,100.000000,141.572093,-267.961560,-601.532946,-1.442342,0.284840,0.171655,0.103355,14.000000
155,100.000000,140.747225,-270.856558,-602.484395,-1.034145,0.284840,0.171655,0.103141,14.000000
156,100.000000,140.342207,-268.699831,-599.373366,-3.185481,0.284840,0.171655,0.102739,14.000000
157,100.000000,133.705832,-281.221807,-596.258751,-3.687803,0.284840,0.171655,0.102595,14.000000
158,100.000000,135.566330,-272.579517,-592.000158,-1.868072,0.284840,0.171655,0.102390,14.000000
159,100.000000,137.416724,-268.666373,-592.446901,0.002416,0.284840,0.171655,0.102188,15.000000
160,100.000000,137.360979,-266.692068,-590.341249,-1.949632,0.284840,0.171655,0.101988,15.000000
161,100.000000,134.769768,-269.924500,-587.468284,0.788500,0.284840,0.171655,0.101728,15.000000
162,100.000000,136.709828,-268.961454,-591.076397,1.527969,0.284840,0.171655,0.101718,15.000000
163,100.000000,134.080852,-271.412765,-587.333330,2.158373,0.284840,0.171655,0.101463,15.000000
164,100.000000,132.206955,-276.023494,-587.528792,2.784943,0.284840,0.171655,0.101212,15.000000
165,100.000000,132.833139,-275.361860,-588.342571,2.320729,0.284840,0.171655,0.100783,15.000000
166,100.000000,132.871016,-280.442341,-593.512297,1.078549,0.284840,0.171655,0.100719,15.000000
167,100.000000,133.569911,-279.535984,-594.252673,-0.105922,0.284840,0.171655,0.100417,15.000000
168,100.000000,134.815821,-277.037389,-594.689685,-0.791219,0.284840,0.171655,0.100237,15.000000
169,100.000000,138.785093,-271.621639,-598.626312,-1.330612,0.284840,0.171655,0.099941,15.000000
170,100.000000,136.922665,-276.058577,-598.675006,0.747103,0.284840,0.171655,0.099708,16.000000
171,100.000000,136.180375,-270.755541,-591.622991,1.262640,0.284840,0.171655,0.099884,16.000000
172,100.000000,139.233404,-261.575035,-589.636016,0.626260,0.284840,0.171655,0.099827,16.000000
173,100.000000,137.164016,-263.153264,-586.338364,-0.962627,0.284840,0.171655,0.099655,16.000000
174,100.000000,133.665173,-267.734953,-582.676098,-0.550128,0.284840,0.171655,0.099314,16.000000
175,100.000000,133.111951,-267.574424,-581.212070,-0.921969,0.284840,0.171655,0.099034,16.000000
176,100.000000,131.297207,-278.145309,-587.507065,0.449307,0.284840,0.171655,0.098927,16.000000
177,100.000000,133.933564,-263.380721,-578.954247,1.919018,0.284840,0.171655,0.098764,16.000000
178,100.000000,133.739328,-272.554241,-587.670109,2.788623,0.284840,0.171655,0.098715,16.000000
179,100.000000,137.157411,-263.315053,-586.484589,2.052268,0.284840,0.171655,0.098611,16.000000
180,100.000000,131.024992,-278.124587,-586.844952,1.679881,0.284840,0.171655,0.098453,16.000000
181,100.000000,131.027803,-279.236660,-587.963648,2.381613,0.284840,0.171655,0.098242,17.000000
182,100.000000,130.358079,-271.708840,-578.857828,3.128972,0.284840,0.171655,0.098142,17.000000
183,100.000000,130.801615,-271.147802,-579.341846,3.523604,0.284840,0.171655,0.097989,17.000000
184,100.000000,127.061384,-275.278981,-574.660314,5.159218,0.284840,0.171655,0.097946,17.000000
185,100.000000,130.121238,-274.722706,-581.313650,2.473815,0.284840,0.171655,0.098118,17.000000
186,100.000000,127.484567,-280.986919,-581.365353,4.646833,0.284840,0.171655,0.098182,17.000000
187,100.000000,131.611407,-271.505058,-581.607130,6.185477,0.284840,0.171655,0.098191,17.000000
188,100.000000,131.281183,-270.998681,-580.322682,6.556199,0.284840,0.171655,0.098148,17.000000
189,100.000000,130.627341,-276.697420,-584.480841,6.461752,0.284840,0.171655,0.098053,17.000000
190,100.000000,131.824832,-276.232988,-586.837932,6.647418,0.284840,0.171655,0.097853,17.000000
191,100.000000,130.688023,-275.880567,-583.806967,5.823742,0.284840,0.171655,0.097708,17.000000
192,100.000000,130.740843,-283.570192,-591.621045,4.401753,0.284840,0.171655,0.097772,18.000000
193,100.000000,132.215359,-279.688193,-591.213293,5.408926,0.284840,0.171655,0.097680,18.000000
194,100.000000,131.421572,-283.733153,-593.387936,5.198708,0.284840,0.171655,0.097385,18.000000
195,100.000000,132.294589,-275.001512,-586.713294,3.899292,0.284840,0.171655,0.097296,18.000000
196,100.000000,132.355553,-269.984236,-581.839661,4.942938,0.284840,0.171655,0.097157,18.000000
197,100.000000,131.025290,-268.755982,-577.477049,6.062658,0.284840,0.171655,0.097172,18.000000
198,100.000000,129.956661,-272.207346,-578.410514,5.665853,0.284840,0.171655,0.096985,18.000000
199,100.000000,131.786685,-267.104048,-577.619108,5.852823,0.284840,0.171655,0.096800,18.000000
200,100.000000,133.203910,-269.657676,-583.511994,5.009350,0.284840,0.171655,0.096716,18.000000
201,100.000000,133.841484,-266.384252,-581.740821,5.292267,0.284840,0.171655,0.096535,18.000000
202,100.000000,132.385971,-270.526403,-582.453498,6.121092,0.284840,0.171655,0.096207,18.000000
203,100.000000,128.534447,-274.562485,-577.414641,5.774555,0.284840,0.171655,0.096029,19.000000
204,100.000000,127.506505,-277.139335,-577.569460,5.318063,0.284840,0.171655,0.095854,19.000000
205,100.000000,126.941225,-277.301121,-576.399336,3.602206,0.284840,0.171655,0.095728,19.000000
206,100.000000,135.453047,-258.870828,-578.024550,-2.118867,0.284840,0.171655,0.095459,19.000000
207,100.000000,134.134559,-263.874851,-579.921960,-0.923791,0.284840,0.171655,0.095433,19.000000
208,100.000000,131.033359,-268.106872,-576.846950,-1.253046,0.284840,0.171655,0.095263,19.000000
209,100.000000,132.411532,-264.613997,-576.601318,-1.066651,0.284840,0.171655,0.095000,19.000000
210,100.000000,131.456431,-268.068536,-577.805454,-0.250960,0.284840,0.171655,0.094739,19.000000
211,100.000000,133.368848,-266.113273,-580.356217,-0.617405,0.284840,0.171655,0.094670,19.000000
212,100.000000,132.728543,-265.469093,-578.203354,-2.393906,0.284840,0.171655,0.094789,19.000000
213,100.000000,127.970816,-277.713321,-579.237452,3.126192,0.284840,0.171655,0.094626,19.000000
214,100.000000,127.567755,-274.642982,-575.217425,-0.173753,0.284840,0.171655,0.094837,20.000000
215,100.000000,122.239359,-281.139726,-569.159430,1.149996,0.284840,0.171655,0.094815,20.000000
216,100.000000,122.400118,-280.064233,-568.462716,-0.702255,0.284840,0.171655,0.094747,20.000000
217,100.000000,123.287167,-278.202164,-568.690709,-0.738186,0.284840,0.171655,0.094633,20.000000
218,100.000000,128.304140,-268.505788,-570.815296,-1.331828,0.284840,0.171655,0.094429,20.000000
219,100.000000,130.139778,-265.700999,-572.335627,-0.897500,0.284840,0.171655,0.094364,20.000000
220,100.000000,129.292447,-267.083350,-571.721501,0.104149,0.284840,0.171655,0.094389,20.000000
221,100.000000,130.288414,-257.421644,-564.406488,0.146520,0.284840,0.171655,0.094459,20.000000
222,100.000000,132.336355,-256.088708,-567.898898,-0.424333,0.284840,0.171655,0.094484,20.000000
223,100.000000,132.820762,-263.476826,-576.428374,0.400032,0.284840,0.171655,0.094375,20.000000
224,100.000000,134.081849,-262.035282,-577.958197,-2.797769,0.284840,0.171655,0.094533,20.000000
225,100.000000,135.326208,-260.537981,-579.392847,-3.892815,0.284840,0.171655,0.094513,21.000000
226,100.000000,136.071085,-260.221140,-580.831081,-3.240853,0.284840,0.171655,0.094361,21.000000
227,100.000000,140.543382,-249.071285,-580.218827,-1.782521,0.284840,0.171655,0.094167,21.000000
228,100.000000,138.463407,-248.589128,-574.835846,-1.044802,0.284840,0.171655,0.094236,21.000000
229,100.000000,135.084754,-255.348337,-573.634290,2.269297,0.284840,0.171655,0.094304,21.000000
230,100.000000,132.154318,-263.000283,-574.381560,2.101151,0.284840,0.171655,0.094416,21.000000
231,100.000000,128.527970,-270.456097,-573.292992,-4.739132,0.284840,0.171655,0.094353,21.000000
232,100.000000,135.984475,-259.697165,-580.103037,-2.509286,0.284840,0.171655,0.094592,21.000000
233,100.000000,138.412054,-261.482386,-587.608104,-2.873641,0.284840,0.171655,0.094701,21.000000
234,100.000000,137.764469,-259.841881,-584.441764,3.051483,0.284840,0.171655,0.094638,21.000000
235,100.000000,137.153655,-260.035165,-583.195850,3.257164,0.284840,0.171655,0.094449,21.000000
236,100.000000,137.894747,-260.382433,-585.289277,2.104698,0.284840,0.171655,0.094262,22.000000
237,100.000000,136.193832,-259.427713,-580.326870,2.131604,0.284840,0.171655,0.094034,22.000000
238,100.000000,137.743733,-252.040330,-576.591355,1.683730,0.284840,0.171655,0.093933,22.000000
239,100.000000,135.255400,-250.767073,-569.455102,-0.880737,0.284840,0.171655,0.094000,22.000000
240,100.000000,135.694676,-250.656632,-570.379680,1.979083,0.284840,0.171655,0.094066,22.000000
241,100.000000,136.108303,-247.800919,-568.498553,1.006021,0.284840,0.171655,0.094050,22.000000
242,100.000000,135.954385,-252.036951,-572.371924,-0.115916,0.284840,0.171655,0.094033,22.000000
243,100.000000,132.735615,-262.871814,-575.622739,-4.502893,0.284840,0.171655,0.093934,22.000000
244,100.000000,137.870980,-250.171712,-575.022556,-4.256260,0.284840,0.171655,0.094041,22.000000
245,100.000000,134.239488,-261.610596,-577.904937,-4.132085,0.284840,0.171655,0.093862,22.000000
246,100.000000,133.143311,-265.565925,-579.277461,-4.563791,0.284840,0.171655,0.093684,22.000000
247,100.000000,133.477182,-258.135832,-572.634032,-5.044078,0.284840,0.171655,0.093831,23.000000
248,100.000000,132.892856,-260.411011,-573.532426,-5.837031,0.284840,0.171655,0.093976,23.000000
249,100.000000,135.552297,-258.596370,-577.983944,-3.635673,0.284840,0.171655,0.093920,23.000000
250,100.000000,133.600784,-267.622496,-582.411928,-5.459342,0.284840,0.171655,0.093865,23.000000
251,100.000000,135.561222,-264.994550,-584.403155,-4.394950,0.284840,0.171655,0.093929,23.000000
252,100.000000,132.312191,-267.894616,-579.647872,-2.986620,0.284840,0.171655,0.093874,23.000000
253,100.000000,133.669415,-269.066212,-584.017351,-2.532481,0.284840,0.171655,0.093780,23.000000
254,100.000000,135.589168,-259.926623,-579.401074,-1.797013,0.284840,0.171655,0.093686,23.000000
255,100.000000,136.613225,-257.412468,-579.299797,-3.155773,0.284840,0.171655,0.093516,23.000000
256,100.000000,135.710317,-268.784057,-588.543958,-5.316679,0.284840,0.171655,0.093502,23.000000
257,100.000000,139.514726,-262.805236,-591.529065,-5.028246,0.284840,0.171655,0.093411,23.000000
258,100.000000,138.768821,-263.681216,-590.647548,-1.753417,0.284840,0.171655,0.093282,24.000000
259,100.000000,139.555557,-263.872635,-592.692670,-1.415799,0.284840,0.171655,0.093038,24.000000
260,100.000000,133.949835,-271.480860,-587.092724,0.580536,0.284840,0.171655,0.092950,24.000000
261,100.000000,134.626456,-269.952098,-587.158212,0.526060,0.284840,0.171655,0.092863,24.000000
262,100.000000,132.344634,-263.351349,-575.181045,2.430025,0.284840,0.171655,0.092852,24.000000
263,100.000000,128.370564,-273.618632,-576.084648,2.335007,0.284840,0.171655,0.092689,24.000000
264,100.000000,132.963959,-266.212480,-579.501427,0.209409,0.284840,0.171655,0.092717,24.000000
265,100.000000,137.144255,-259.124855,-582.263394,-1.252413,0.284840,0.171655,0.092632,24.000000
266,100.000000,136.116437,-251.028214,-571.745013,-1.166716,0.284840,0.171655,0.092772,24.000000
267,100.000000,138.717519,-245.711618,-572.557071,-1.939065,0.284840,0.171655,0.092799,24.000000
268,100.000000,138.699194,-247.190422,-573.992699,-5.769190,0.284840,0.171655,0.092639,24.000000
269,100.000000,136.821467,-256.449700,-578.827685,-5.811628,0.284840,0.171655,0.092481,25.000000
270,100.000000,137.386472,-258.629283,-582.338530,-6.102114,0.284840,0.171655,0.092472,25.000000
271,100.000000,135.267124,-262.089859,-580.805511,-6.232806,0.284840,0.171655,0.092426,25.000000
272,100.000000,134.806938,-253.609532,-571.240897,-1.679989,0.284840,0.171655,0.092308,25.000000
273,100.000000,148.499018,-222.852848,-572.745416,-2.223622,0.284840,0.171655,0.092409,25.000000
274,100.000000,143.341667,-229.783723,-567.524569,-3.990658,0.284840,0.171655,0.092473,25.000000
275,100.000000,138.565095,-241.842572,-568.328885,-4.649176,0.284840,0.171655,0.092464,25.000000
276,100.000000,142.028498,-242.679053,-577.325818,-5.687570,0.284840,0.171655,0.092563,25.000000
277,100.000000,141.991318,-243.376157,-577.935320,-4.604572,0.284840,0.171655,0.092410,25.000000
278,100.000000,140.341875,-243.634449,-574.307201,-7.093740,0.284840,0.171655,0.092545,25.000000
279,100.000000,143.426864,-234.805467,-572.747054,-6.964699,0.284840,0.171655,0.092464,25.000000
