step,|phi|,Q_L,A_L,S_L,Xi_L,F_LRe,F_LIm,acc,dt
0,100.000000,89.436434,-141.565521,-282.051942,-1.440691,0.597243,-0.701880,0.430000,0.000000
1,100.000000,79.022788,-183.876475,-308.005181,-1.245269,0.597243,-0.701880,0.375000,0.000000
2,100.000000,81.309337,-198.425732,-326.146139,-4.190437,0.597243,-0.701880,0.330000,0.000000
3,100.000000,71.493682,-245.439152,-357.741166,-11.599133,0.597243,-0.701880,0.345000,0.000000
4,100.000000,67.934252,-257.887086,-364.597960,-16.349294,0.597243,-0.701880,0.332000,0.000000
5,100.000000,61.003096,-280.644531,-376.467970,-14.789058,0.597243,-0.701880,0.311667,1.000000
6,100.000000,61.098450,-295.626121,-391.599341,-16.745614,0.597243,-0.701880,0.287143,1.000000
7,100.000000,56.651542,-303.563536,-392.551570,12.831371,0.597243,-0.701880,0.268750,1.000000
8,100.000000,48.551798,-326.647621,-402.912607,8.695958,0.597243,-0.701880,0.267778,1.000000
9,100.000000,44.231279,-349.569434,-419.047764,14.679343,0.597243,-0.701880,0.260000,1.000000
10,100.000000,47.997896,-334.956741,-410.351660,16.262473,0.597243,-0.701880,0.252727,1.000000
11,100.000000,47.513365,-345.112227,-419.746047,12.159375,0.597243,-0.701880,0.243333,1.000000
12,100.000000,38.435330,-370.638563,-431.012639,10.939543,0.597243,-0.701880,0.236923,1.000000
13,100.000000,36.356772,-376.113183,-433.222267,8.989804,0.597243,-0.701880,0.229286,1.000000
14,100.000000,34.466789,-374.290174,-428.430479,7.970472,0.597243,-0.701880,0.220667,1.000000
15,100.000000,32.353339,-392.086734,-442.907240,9.063058,0.597243,-0.701880,0.217500,1.000000
16,100.000000,38.496366,-381.160452,-441.630404,8.727547,0.597243,-0.701880,0.212941,2.000000
17,100.000000,38.820206,-383.199425,-444.178061,7.171484,0.597243,-0.701880,0.208889,2.000000
18,100.000000,40.877023,-384.947030,-449.156508,8.253358,0.597243,-0.701880,0.203158,2.000000
19,100.000000,43.174455,-372.710762,-440.529037,11.381932,0.597243,-0.701880,0.202500,2.000000
20,100.000000,41.721655,-373.728862,-439.265084,13.213746,0.597243,-0.701880,0.202381,2.000000
21,100.000000,41.498417,-385.156197,-450.341758,9.736508,0.597243,-0.701880,0.200000,2.000000
22,100.000000,48.468493,-374.874262,-451.008393,-7.055425,0.597243,-0.701880,0.196087,2.000000
23,100.000000,39.131501,-386.554284,-448.021901,13.227775,0.597243,-0.701880,0.194583,2.000000
24,100.000000,40.232146,-382.201421,-445.397929,12.949954,0.597243,-0.701880,0.192000,2.000000
25,100.000000,40.105845,-394.624806,-457.622920,12.405229,0.597243,-0.701880,0.187692,2.000000
26,100.000000,41.145352,-385.856334,-450.487302,-9.049330,0.597243,-0.701880,0.184815,2.000000
27,100.000000,37.881950,-387.426826,-446.931653,-8.574271,0.597243,-0.701880,0.184643,3.000000
28,100.000000,40.876774,-389.121423,-453.330510,-10.341024,0.597243,-0.701880,0.184138,3.000000
29,100.000000,39.839546,-395.931237,-458.511050,-12.931103,0.597243,-0.701880,0.181333,3.000000
30,100.000000,38.354111,-402.941984,-463.188480,-14.726343,0.597243,-0.701880,0.180968,3.000000
31,100.000000,35.727487,-411.565300,-467.685905,-15.304882,0.597243,-0.701880,0.179688,3.000000
32,100.000000,35.233008,-413.911026,-469.254905,-15.601257,0.597243,-0.701880,0.176667,3.000000
33,100.000000,34.240547,-418.229241,-472.014167,-18.598017,0.597243,-0.701880,0.175000,3.000000
34,100.000000,36.212815,-413.376599,-470.259556,17.999624,0.597243,-0.701880,0.174571,3.000000
35,100.000000,34.354195,-417.485697,-471.449141,9.774434,0.597243,-0.701880,0.171944,3.000000
36,100.000000,36.015719,-412.954170,-469.527530,11.186938,0.597243,-0.701880,0.170541,3.000000
37,100.000000,37.677862,-409.122042,-468.306289,7.324791,0.597243,-0.701880,0.170526,3.000000
38,100.000000,40.651394,-407.902837,-471.757896,17.474132,0.597243,-0.701880,0.169487,4.000000
39,100.000000,38.806180,-423.539886,-484.496492,18.483167,0.597243,-0.701880,0.168750,4.000000
40,100.000000,38.378379,-429.768758,-490.053374,18.865121,0.597243,-0.701880,0.167805,4.000000
41,100.000000,40.452408,-427.116858,-490.659352,17.771970,0.597243,-0.701880,0.165476,4.000000
42,100.000000,40.340658,-425.077939,-488.444896,18.528858,0.597243,-0.701880,0.163721,4.000000
43,100.000000,38.481288,-431.017510,-491.463775,19.550237,0.597243,-0.701880,0.163182,4.000000
44,100.000000,36.921125,-441.323365,-499.318933,21.141111,0.597243,-0.701880,0.161556,4.000000
45,100.000000,40.242124,-433.084614,-496.296796,20.569026,0.597243,-0.701880,0.160435,4.000000
46,100.000000,40.546839,-428.854535,-492.545361,20.324163,0.597243,-0.701880,0.159362,4.000000
47,100.000000,40.704941,-429.474753,-493.413925,19.508173,0.597243,-0.701880,0.158542,4.000000
48,100.000000,36.264480,-435.635455,-492.599567,25.957125,0.597243,-0.701880,0.158163,4.000000
49,100.000000,37.893899,-433.659872,-493.183469,26.949040,0.597243,-0.701880,0.157200,5.000000
50,100.000000,43.066331,-433.110927,-500.759361,27.937034,0.597243,-0.701880,0.156275,5.000000
51,100.000000,43.826797,-423.935410,-492.778382,28.073905,0.597243,-0.701880,0.155192,5.000000
52,100.000000,45.970613,-418.246433,-490.456903,27.472049,0.597243,-0.701880,0.154340,5.000000
53,100.000000,48.377428,-409.044312,-485.035398,26.375237,0.597243,-0.701880,0.153889,5.000000
54,100.000000,51.926151,-399.754250,-481.319657,25.838218,0.597243,-0.701880,0.153273,5.000000
55,100.000000,43.044258,-416.817609,-484.431370,28.421918,0.597243,-0.701880,0.153214,5.000000
56,100.000000,45.214277,-406.874019,-477.896439,27.548117,0.597243,-0.701880,0.153158,5.000000
57,100.000000,39.855254,-410.415759,-473.020245,31.614471,0.597243,-0.701880,0.152414,5.000000
58,100.000000,41.279840,-404.222932,-469.065153,33.929299,0.597243,-0.701880,0.151525,5.000000
59,100.000000,38.729080,-412.972158,-473.807655,33.131899,0.597243,-0.701880,0.150833,5.000000
60,100.000000,38.609972,-421.144661,-481.793063,34.404487,0.597243,-0.701880,0.150984,5.000000
61,100.000000,38.729956,-420.172191,-481.009064,34.364394,0.597243,-0.701880,0.149839,6.000000
62,100.000000,38.160436,-432.128927,-492.071200,34.468983,0.597243,-0.701880,0.148889,6.000000
63,100.000000,38.202873,-432.648558,-492.657491,34.496017,0.597243,-0.701880,0.146875,6.000000
64,100.000000,37.632870,-428.473460,-487.587034,34.954080,0.597243,-0.701880,0.146462,6.000000
65,100.000000,37.255025,-422.865726,-481.385783,34.770243,0.597243,-0.701880,0.145455,6.000000
66,100.000000,38.942007,-420.389030,-481.558992,35.630081,0.597243,-0.701880,0.144627,6.000000
67,100.000000,38.734907,-421.117809,-481.962458,34.302730,0.597243,-0.701880,0.144412,6.000000
68,100.000000,37.441703,-425.166453,-483.979742,37.571096,0.597243,-0.701880,0.143768,6.000000
69,100.000000,37.257096,-434.447809,-492.971118,39.121744,0.597243,-0.701880,0.143571,6.000000
70,100.000000,37.412150,-435.632879,-494.399747,38.332754,0.597243,-0.701880,0.142394,6.000000
71,100.000000,39.259323,-437.747613,-499.416014,37.831704,0.597243,-0.701880,0.141806,6.000000
72,100.000000,38.925713,-444.580063,-505.724430,39.164783,0.597243,-0.701880,0.140685,7.000000
73,100.000000,40.157322,-445.084498,-508.163472,38.808620,0.597243,-0.701880,0.140000,7.000000
74,100.000000,37.488727,-454.796124,-513.683279,38.945177,0.597243,-0.701880,0.139733,7.000000
75,100.000000,37.461144,-451.097527,-509.941354,37.965261,0.597243,-0.701880,0.139605,7.000000
76,100.000000,36.481369,-454.324886,-511.629686,37.819977,0.597243,-0.701880,0.138442,7.000000
77,100.000000,34.874739,-449.631219,-504.412330,38.696152,0.597243,-0.701880,0.137949,7.000000
78,100.000000,37.136356,-446.395636,-504.729287,38.700543,0.597243,-0.701880,0.137468,7.000000
79,100.000000,37.331544,-444.622031,-503.262282,38.612103,0.597243,-0.701880,0.136250,7.000000
80,100.000000,37.998406,-444.970192,-504.657949,38.387808,0.597243,-0.701880,0.136049,7.000000
81,100.000000,37.417401,-442.648680,-501.423796,37.118376,0.597243,-0.701880,0.135122,7.000000
82,100.000000,33.591497,-457.724801,-510.490201,35.136204,0.597243,-0.701880,0.135422,7.000000
83,100.000000,35.201538,-449.261738,-504.556185,41.359031,0.597243,-0.701880,0.134881,8.000000
84,100.000000,33.034766,-457.055972,-508.946862,40.939058,0.597243,-0.701880,0.134118,8.000000
85,100.000000,36.488911,-448.897420,-506.214067,41.917489,0.597243,-0.701880,0.133837,8.000000
86,100.000000,37.734758,-441.011807,-500.285426,41.642681,0.597243,-0.701880,0.133448,8.000000
87,100.000000,39.707190,-446.307145,-508.679053,42.129687,0.597243,-0.701880,0.133068,8.000000
88,100.000000,38.110244,-451.785202,-511.648633,43.630787,0.597243,-0.701880,0.133146,8.000000
89,100.000000,35.186658,-461.872142,-517.143215,30.921655,0.597243,-0.701880,0.132889,8.000000
90,100.000000,37.030588,-458.408996,-516.576509,30.158891,0.597243,-0.701880,0.133077,8.000000
91,100.000000,37.728729,-461.467855,-520.732004,30.951252,0.597243,-0.701880,0.132500,8.000000
92,100.000000,36.583220,-467.414240,-524.879028,32.275035,0.597243,-0.701880,0.132258,8.000000
93,100.000000,35.608161,-470.583847,-526.517014,33.427633,0.597243,-0.701880,0.131596,8.000000
94,100.000000,33.970036,-472.811616,-526.171624,32.798834,0.597243,-0.701880,0.131263,9.000000
95,100.000000,32.870706,-466.357922,-517.991106,30.585151,0.597243,-0.701880,0.130833,9.000000
96,100.000000,34.362448,-460.125476,-514.101883,32.230038,0.597243,-0.701880,0.130722,9.000000
97,100.000000,32.555829,-460.387033,-511.525609,33.549797,0.597243,-0.701880,0.130204,9.000000
98,100.000000,35.762265,-457.279623,-513.454857,34.550762,0.597243,-0.701880,0.129899,9.000000
99,100.000000,34.900997,-463.598655,-518.421013,34.556868,0.597243,-0.701880,0.129800,9.000000
100,100.000000,32.959484,-465.900734,-517.673370,34.767641,0.597243,-0.701880,0.129307,9.000000
101,100.000000,34.986809,-455.761702,-510.718854,32.381421,0.597243,-0.701880,0.129216,9.000000
102,100.000000,35.936783,-446.344524,-502.793891,31.884201,0.597243,-0.701880,0.128932,9.000000
103,100.000000,35.451218,-441.030769,-496.717412,31.982817,0.597243,-0.701880,0.128654,9.000000
104,100.000000,39.836808,-434.971942,-497.547453,30.588505,0.597243,-0.701880,0.128476,9.000000
105,100.000000,35.777518,-436.879325,-493.078518,33.960251,0.597243,-0.701880,0.128585,10.000000
106,100.000000,34.034129,-432.670774,-486.131459,33.206017,0.597243,-0.701880,0.128879,10.000000
107,100.000000,37.632000,-431.876249,-490.988457,32.835237,0.597243,-0.701880,0.128796,10.000000
108,100.000000,38.368858,-428.052632,-488.322293,31.225453,0.597243,-0.701880,0.128349,10.000000
109,100.000000,39.189753,-424.459973,-486.019092,33.243926,0.597243,-0.701880,0.128545,10.000000
110,100.000000,37.064635,-430.708854,-488.929846,32.024526,0.597243,-0.701880,0.128468,10.000000
111,100.000000,40.375556,-429.070875,-492.492650,31.655727,0.597243,-0.701880,0.128482,10.000000
